Program,GO_ID,GO_term,Ontology,Overlap,Term_size,Input_size,Fold_enrichment,P_value,Genes,FDR_BH,minus_log10_FDR,log10_Fold_enrichment
Program2,GO:0046872,metal ion binding,MF,7,290,42,1.6189655172413793,0.13420396904921575,N900_RS00175/N900_RS00465/N900_RS06750/N900_RS07550/N900_RS11065/N900_RS11175/N900_RS17830,0.253496385981852,0.5960282278861774,0.20923759870317363
Program2,GO:0022857,transmembrane transporter activity,MF,3,87,42,2.312807881773399,0.1383679127512133,N900_RS07765/N900_RS11590/N900_RS18065,0.2352254516770626,0.6285156888676693,0.3641395586889168
Program2,GO:0009055,electron transfer activity,MF,2,44,42,3.0487012987012987,0.13879919236014443,N900_RS00465/N900_RS06750,0.21450784273840504,0.6685568247112095,0.48411487576566664
Program2,GO:0006508,proteolysis,BP,2,62,42,2.163594470046083,0.2358458045901642,N900_RS11175/N900_RS17830,0.33411488983606596,0.47610416958920704,0.3351758627536003
Program2,GO:0005886,plasma membrane,CC,12,661,42,1.2176356170304732,0.2666387385970577,N900_RS01110/N900_RS02750/N900_RS06750/N900_RS07765/N900_RS11060/N900_RS11590/N900_RS14390/N900_RS16255/N900_RS16835/N900_RS17025/N900_RS17040/N900_RS18065,0.3486814273961524,0.45757118481266695,0.08551734314985744
Program2,GO:0016887,ATP hydrolysis activity,MF,2,126,42,1.064625850340136,0.5677516722055498,N900_RS11590/N900_RS19020,0.6894127448210247,0.16152069227376,0.027197007134291174
Program2,GO:0005829,cytosol,CC,5,420,42,0.7984693877551019,0.7726801184934521,N900_RS01525/N900_RS03965/N900_RS05615/N900_RS06810/N900_RS07805,0.8757041342925791,0.05764259993693291,-0.09774172947400885
Program2,GO:0005524,ATP binding,MF,4,355,42,0.7557344064386317,0.7947546883276744,N900_RS01460/N900_RS11175/N900_RS11590/N900_RS19020,0.8444268563481541,0.07343796274201024,-0.12163080513925888
Program2,GO:0005737,cytoplasm,CC,5,433,42,0.7744968657208842,0.7964286047811526,N900_RS00175/N900_RS01460/N900_RS10565/N900_RS16245/N900_RS19020,0.7964286047811526,0.0988531501068134,-0.11098033542947376
Program3,GO:0003700,DNA-binding transcription factor activity,MF,7,126,36,4.347222222222222,0.0008550584438190014,N900_RS04565/N900_RS08845/N900_RS12985/N900_RS14080/N900_RS14660/N900_RS17950/N900_RS18380,0.013680935101104023,1.863884217281819,0.63821184111518
Program3,GO:0016301,kinase activity,MF,3,28,36,8.383928571428571,0.005043728778613929,N900_RS04380/N900_RS06615/N900_RS10705,0.040349830228911435,1.3941582882232506,0.9234475695959293
Program3,GO:0043565,sequence-specific DNA binding,MF,3,35,36,6.707142857142856,0.00947791333808646,N900_RS11160/N900_RS17950/N900_RS18380,0.050548871136461115,1.2962885386818819,0.8265375565878729
