Program,GO_ID,GO_term,Ontology,Overlap,Term_size,Input_size,Fold_enrichment,P_value,Genes,FDR_BH,minus_log10_FDR,log10_Fold_enrichment
Program7,GO:0008270,zinc ion binding,MF,4,74,35,4.350579150579151,0.012406753330898019,N900_RS06830/N900_RS11605/N900_RS11695/N900_RS15140,0.16128779330167425,0.7923984999534348,0.6385470742324839
Program7,GO:0030170,pyridoxal phosphate binding,MF,2,37,35,4.350579150579151,0.07618390027153413,N900_RS00090/N900_RS08565,0.4951953517649718,0.3052234405475058,0.6385470742324839
Program7,GO:0000155,phosphorelay sensor kinase activity,MF,2,42,35,3.8326530612244896,0.09480689181197761,N900_RS07080/N900_RS17760,0.4108298645185697,0.3863379936916213,0.5834995079015785
Program7,GO:0005886,plasma membrane,CC,12,661,35,1.461162740436568,0.09676603193972881,N900_RS00425/N900_RS01745/N900_RS04240/N900_RS05455/N900_RS06805/N900_RS06830/N900_RS09030/N900_RS14190/N900_RS14620/N900_RS16715/N900_RS17760/N900_RS18705,0.3144896038041186,0.5023937066102239,0.1646985891974823
Program7,GO:0009055,electron transfer activity,MF,2,44,35,3.658441558441558,0.10259509704735985,N900_RS03260/N900_RS10165,0.2667472523231356,0.5739000454069457,0.5632961218132915
Program7,GO:0016020,membrane,CC,6,310,35,1.5577880184331798,0.1804343009824695,N900_RS00425/N900_RS03680/N900_RS07080/N900_RS12865/N900_RS13265/N900_RS17405,0.3909409854620172,0.4078887966260432,0.1925083591848687
Program7,GO:0007165,signal transduction,BP,2,76,35,2.118045112781955,0.2432450657571525,N900_RS17405/N900_RS17760,0.4517408364061403,0.3451106483710408,0.3259352060186876
Program7,GO:0016887,ATP hydrolysis activity,MF,2,126,35,1.2775510204081633,0.4691742230755803,N900_RS06805/N900_RS14620,0.762408112497818,0.11781249118099421,0.10637825318191602
Program7,GO:0046872,metal ion binding,MF,4,290,35,1.1101477832512314,0.4930972002978995,N900_RS00265/N900_RS03260/N900_RS10165/N900_RS16660,0.7122515115414104,0.14736662042699425,0.045380796064503987
Program7,GO:0006355,regulation of DNA-templated transcription,BP,2,150,35,1.073142857142857,0.5641835214100486,N900_RS00215/N900_RS12140,0.7334385778330631,0.13463625049841402,0.0306575392437976
Program7,GO:0005524,ATP binding,MF,4,355,35,0.906881287726358,0.6604661005405268,N900_RS04735/N900_RS06805/N900_RS07080/N900_RS14620,0.7805508460933499,0.10759880117488624,-0.042449559091634045
Program7,GO:0005829,cytosol,CC,3,420,35,0.5748979591836735,0.9120944925474607,N900_RS00090/N900_RS00215/N900_RS16660,0.9881023669264156,0.0051980603837179585,-0.24040923304274028
Program7,GO:0005737,cytoplasm,CC,3,433,35,0.5576377433190366,0.9228772127311317,N900_RS00265/N900_RS08235/N900_RS16660,0.9228772127311318,0.03485607728461511,-0.2536478389982053
