Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
VAE,N900_RS03865,UPF0126 membrane protein HI_1240_BLAST,-3.481128215789795,0.7157899141311646,-3.033661365509033,2.8045859336853027,-1.2100675106048584,1.203681468963623,4.328848361968994,1.743044137954712,0.52156715,-0.94416,4.1591,3h_SI8,3h,SI8,6h_st,6h,st,5.10326
VAE,N900_RS03870,epmC,-5.689538478851318,0.1701860129833221,-6.2421650886535645,5.146993160247803,-0.6334167122840881,1.710452437400818,-0.276468813419342,-0.6050306558609009,0.9525703000000001,-0.49885,4.3038,1h_st,1h,st,3h_SI1,3h,SI1,4.80265
VAE,N900_RS03875,yfcl,-5.848071575164795,0.2050488889217376,-5.107205390930176,1.951782822608948,0.6128526329994202,1.0658206939697266,-3.097705125808716,-1.8584684133529663,0.22118402833333337,-1.0038,4.246,6h_SI4,6h,SI4,3h_SI2,3h,SI2,5.2498000000000005
VAE,N900_RS03880,NAD(P)H-dependent oxidoreductase,-3.6486661434173584,0.4459768533706665,-5.151535987854004,1.181926727294922,-1.3863385915756226,1.680976152420044,-0.6445959806442261,-1.7292239665985107,0.7045831833333335,-1.035,5.6277,6h_ce,6h,ce,3h_SI1,3h,SI1,6.6627
VAE,N900_RS03885,mnmC,-4.796093463897705,1.499440312385559,-3.1497724056243896,6.363383769989014,-0.6338728070259094,-3.758301019668579,-1.3970119953155518,3.7288589477539062,1.0550568333333334,-0.37345,3.9275,3h_SI3,3h,SI3,1h_SI1,1h,SI1,4.30095
VAE,N900_RS03890,fabB,-1.069002985954285,3.7618353366851807,-4.055142879486084,1.2133076190948486,0.0777418091893196,4.460803031921387,-0.6395082473754883,-3.970525741577149,2.3340735,0.17644,4.1241,12h_SI7,12h,SI7,12h_st,12h,st,3.9476600000000004
VAE,N900_RS03900,asd2,-4.5405120849609375,0.3524868488311767,-1.7895718812942505,5.8462605476379395,1.2519258260726929,-0.4793134033679962,3.7767913341522217,3.362032651901245,0.35775623333333334,-1.2085,4.1019,1h_co,1h,co,6h_st,6h,st,5.3104
VAE,N900_RS03905,fur,-0.2448415905237198,2.572969436645508,-4.228178977966309,1.870925784111023,-0.0267930850386619,5.427561283111572,-0.6959893107414246,-3.663183450698853,1.9332754333333333,-0.05893,4.0533,6h_SI9,6h,SI9,12h_st,12h,st,4.11223
VAE,N900_RS03910,VC_2105,-4.1417083740234375,1.3549790382385254,-6.717570781707764,3.1348025798797607,0.4448058605194092,0.294327437877655,-2.529331684112549,-1.571428894996643,0.7460684583333334,-0.63054,4.1226,3h_SI5,3h,SI5,1h_SI1,1h,SI1,4.75314
VAE,N900_RS03915,gltC,-5.828313827514648,0.9857043623924256,-5.845115661621094,4.968554973602295,1.0955986976623535,1.926323175430298,-0.1167722195386886,-0.4901797473430633,1.3515615,-0.22479,3.753,3h_st,3h,st,6h_st,6h,st,3.97779
VAE,N900_RS03920,cida,-6.052320957183838,1.5986433029174805,-5.992285251617432,2.968392848968506,0.9341570138931274,1.359800100326538,1.3855211734771729,-0.6450801491737366,1.2251636333333333,-0.39789,4.3097,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.707590000000001
VAE,N900_RS03925,yohK_1,-3.870036840438843,-0.6589839458465576,-2.0054821968078613,6.762998104095459,0.956028938293457,-1.2344177961349487,-2.7306368350982666,-1.6654024124145508,0.7665800333333334,-0.59014,3.1628,3h_SI1,3h,SI1,6h_SI1,6h,SI1,3.7529399999999997
VAE,N900_RS03935,VC_2098,-5.1687822341918945,-1.446744084358215,-5.488988876342773,4.397558212280273,1.7396512031555176,2.5882210731506348,-1.0178251266479492,-0.1117494255304336,1.293772916666667,-1.1482,4.7259,1h_ce,1h,ce,3h_SI2,3h,SI2,5.8741
VAE,N900_RS03940,ybfF,-0.3633075952529907,5.1032633781433105,-1.5509005784988403,0.2844684422016144,-1.2466373443603516,-3.87956976890564,-2.705519437789917,-4.885800361633301,-1.5442316166666665,-3.4541,2.6309,24h_co,24h,co,3h_SI3,3h,SI3,6.085
VAE,N900_RS03950,pgm_1,-1.6201049089431765,-0.5405539274215698,-1.3361085653305054,5.036532402038574,-0.2091481536626815,2.017029285430908,-2.6945643424987793,-2.8655991554260254,1.6265348166666667,-1.6172,6.4548,1h_SI4,1h,SI4,12h_st,12h,st,8.072
VAE,N900_RS03955,VC_2094,-4.884548664093018,0.767886221408844,-3.47705340385437,5.076114654541016,-1.349044680595398,-0.1135027781128883,1.9242806434631348,3.2272186279296875,0.739720865,-0.94092,3.8135,3h_SI4,3h,SI4,6h_SI4,6h,SI4,4.75442
VAE,N900_RS03960,Nif3-like dinuclear metal center hexameric protein,-6.27484655380249,-3.97611927986145,-7.139389514923096,1.2126621007919312,2.7164900302886963,-0.1540824174880981,-1.7714829444885254,-3.1278762817382812,0.7029972333333334,-1.0062,4.0297,12h_st,12h,st,3h_st,3h,st,5.0359
VAE,N900_RS03965,gltA,-7.967804431915283,-2.8899457454681396,-6.765300273895264,4.029631614685059,2.7401256561279297,-1.913968205451965,-1.6693122386932373,0.1055829226970672,0.6352990666666667,-1.3576,4.6516,24h_SI6,24h,SI6,6h_ce,6h,ce,6.0092
VAE,N900_RS03970,sdhC,-3.0078768730163574,-1.018064260482788,-4.014860153198242,6.49268913269043,0.2038945406675338,-4.747060775756836,-1.1666100025177002,0.8783817887306213,0.8414603833333333,-0.87426,4.6181,24h_SI7,24h,SI7,12h_SI2,12h,SI2,5.49236
VAE,N900_RS03975,sdhD,-1.5710406303405762,0.1630497276782989,-3.8314554691314697,1.2688217163085938,2.1176371574401855,-0.9392889738082886,-2.8032848834991455,0.586509108543396,0.8520120666666666,-1.4547,5.51,3h_SI7,3h,SI7,3h_SI4,3h,SI4,6.9647
VAE,N900_RS03980,sdhA,-5.9472174644470215,-1.7794206142425537,-6.395993709564209,2.154849052429199,0.9701288342475892,-2.980964422225952,-0.5992226600646973,0.1044481098651886,1.0102474000000001,-0.89054,4.0854,24h_SI7,24h,SI7,3h_SI5,3h,SI5,4.97594
VAE,N900_RS03985,sdhB,-2.339752435684204,-1.2005139589309692,-4.8548407554626465,0.0033670477569103,0.1457714885473251,-1.513930082321167,-4.895895481109619,0.0595456399023532,0.7567239000000001,-1.0021,4.473,1h_SI1,1h,SI1,3h_SI3,3h,SI3,5.475099999999999
VAE,N900_RS03990,sucA,-1.061945557594299,2.446827173233032,-4.7893242835998535,2.3608787059783936,0.6261134743690491,4.363410472869873,-0.5509078502655029,-4.029419422149658,1.0089264,-0.97663,2.916,12h_SI9,12h,SI9,12h_st,12h,st,3.89263
VAE,N900_RS03995,odhB,-0.686863899230957,2.599400758743286,-4.566042423248291,1.7672390937805176,0.2757740616798401,5.313974380493164,-0.6498036980628967,-3.8491365909576416,1.2475109833333335,-0.6681,3.4384,6h_SI9,6h,SI9,12h_st,12h,st,4.1065000000000005
VAE,N900_RS04000,sucC,-2.4913182258605957,0.8058161735534668,0.8656996488571167,3.6082358360290527,1.2181981801986694,-2.6085169315338135,-0.3628616631031036,3.205105781555176,0.7891002266666668,-0.8927,4.916,24h_SI2,24h,SI2,6h_SI2,6h,SI2,5.8087
VAE,N900_RS04005,sucD,-4.028566837310791,-0.5360877513885498,-4.088091850280762,1.2414519786834717,-2.4312705993652344,-2.1265249252319336,-0.1051867455244064,-1.9270085096359253,0.2700158666666666,-1.5823,4.5892,24h_co,24h,co,6h_SI3,6h,SI3,6.1715
VAE,N900_RS04010,znuB,1.2881985902786257,-1.2716509103775024,-4.193450927734375,2.4413740634918213,-0.8661342859268188,0.402145504951477,-0.7118699550628662,-4.162590503692627,0.8827400376666666,-1.1886,4.1628,1h_SI1,1h,SI1,24h_st,24h,st,5.3514
VAE,N900_RS04015,znuC,-1.33181893825531,1.1079410314559937,-6.503716945648193,5.842716693878174,-0.9769509434700012,-2.4224624633789062,-2.791304349899292,0.0228661261498928,0.5355939500000001,-0.94398,4.2298,6h_SI4,6h,SI4,12h_SI2,12h,SI2,5.17378
VAE,N900_RS04020,znuA,-5.251058578491211,1.409637212753296,-4.639472484588623,3.506270170211792,2.375910520553589,0.5192781686782837,1.8944673538208008,-1.851614475250244,0.58623485,-0.88977,4.2981,3h_st,3h,st,1h_st,1h,st,5.18787
VAE,N900_RS04025,AraC family transcriptional regulator_1,-3.308521270751953,0.7353559732437134,-4.560667991638184,6.3756537437438965,-0.5685830116271973,1.054673671722412,-2.0473642349243164,0.4263868927955627,1.7363676775666668,4.0654e-05,4.5295,1h_st,1h,st,12h_SI2,12h,SI2,4.529459345999999
VAE,N900_RS04030,ferrous iron transport protein A,-3.7251594066619873,-0.3097692728042602,-5.377881050109863,0.0107332505285739,-0.8529088497161865,1.756264090538025,-2.4126667976379395,1.1500532627105713,0.5604295416666666,-2.385,4.8938,1h_SI2,1h,SI2,3h_SI1,3h,SI1,7.2787999999999995
VAE,N900_RS04035,feoB,-4.06477689743042,1.1673095226287842,-6.499906063079834,0.870144248008728,2.913928270339966,2.474144697189331,0.2375018894672393,-3.8401119709014897,0.3730543833333334,-0.82919,4.0075,12h_SI6,12h,SI6,3h_st,3h,st,4.83669
VAE,N900_RS04040,feoc,-6.458566665649414,-0.2142214775085449,-6.540132522583008,5.526525020599365,2.373884439468384,-0.2043654918670654,-0.6093878149986267,-2.1719372272491455,0.68838115,-0.68518,3.2103,12h_SI7,12h,SI7,6h_SI4,6h,SI4,3.89548
VAE,N900_RS04045,VC_2075,-2.7089924812316895,-1.9934117794036863,-2.5421206951141357,5.49677848815918,1.053359866142273,-1.219521164894104,-1.3422613143920898,2.061561346054077,1.4359475333333334,-0.6599,5.2083,3h_ce,3h,ce,1h_st,1h,st,5.868200000000001
VAE,N900_RS04055,yecM,-2.268988609313965,-0.4111254215240478,-2.0787789821624756,7.672988891601563,-1.8977465629577637,-1.5301364660263062,-2.3105738162994385,0.7166723012924194,1.3601655999999998,-0.19484,4.1281,3h_SI2,3h,SI2,1h_ce,1h,ce,4.32294
VAE,N900_RS04060,"peptidase, insulinase family",-7.347572803497315,-1.495098114013672,-5.7108049392700195,2.6779775619506836,2.262500762939453,2.726919174194336,0.2688694298267364,-2.822939872741699,0.8679004300000002,-0.48433,3.4367,1h_st,1h,st,3h_SI3,3h,SI3,3.92103
VAE,N900_RS04065,sixA,4.082775115966797,1.841526985168457,1.1892086267471311,2.1870598793029785,-1.111364483833313,0.4493749439716339,2.1889894008636475,-1.5873125791549685,1.249436582666667,-1.8615,2.8508,12h_SI8,12h,SI8,3h_SI9,3h,SI9,4.7123
VAE,N900_RS04070,flhA,-4.26906681060791,5.24884557723999,-1.3706786632537842,4.5282721519470215,1.515123963356018,-3.618680715560913,2.5842130184173584,-1.6438888311386108,-0.4610293333333333,-2.2731,2.152,24h_st,24h,st,1h_SI1,1h,SI1,4.4251000000000005
VAE,N900_RS04075,flhF,-3.756193876266479,-1.6534018516540527,2.222031831741333,1.0606842041015625,1.377486228942871,-2.2678215503692627,-0.4451630711555481,4.217916011810303,0.9325626566666668,-1.0061,5.0924,24h_st,24h,st,6h_SI2,6h,SI2,6.0985
VAE,N900_RS04080,MinD-related protein,-0.1017494350671768,2.423600435256958,-2.086099863052368,1.0380423069000244,0.2569073438644409,2.5338289737701416,-0.3538648188114166,-2.03505277633667,-0.36103495,-2.9293,1.325,6h_SI9,6h,SI9,6h_SI8,6h,SI8,4.2543
VAE,N900_RS04085,flia,-5.214090824127197,1.2435117959976196,-0.7182464003562927,1.218753218650818,-0.9825244545936584,-7.586277008056641,-0.269406110048294,1.5785149335861206,-0.14443718333333333,-2.1923,2.7654,12h_SI3,12h,SI3,1h_ce,1h,ce,4.9577
VAE,N900_RS04090,cheY3,-2.551292896270752,0.3899630010128021,-6.075798511505127,3.3046212196350098,1.5583527088165283,2.632237434387207,-1.5256798267364502,-4.1404924392700195,0.9764310833333333,-1.7488,4.8326,24h_SI9,24h,SI9,12h_SI1,12h,SI1,6.5814
VAE,N900_RS04095,cheZ,-2.4493699073791504,-0.092562548816204,0.0186081938445568,7.943451881408691,-2.508815050125122,-2.4314284324645996,-2.145376205444336,3.971407651901245,0.4809716,-1.0067,3.6048,6h_st,6h,st,6h_SI3,6h,SI3,4.6114999999999995
VAE,N900_RS04100,cheA2,-3.649484634399414,-2.6434988975524902,-6.101982593536377,4.021162509918213,1.773233413696289,2.3455047607421875,-0.7045565247535706,-3.179992437362671,2.0485832166666667,-1.0892,6.0597,1h_SI5,1h,SI5,12h_SI1,12h,SI1,7.1489
VAE,N900_RS04105,cheB2,1.8468278646469116,-0.5042786598205566,-2.244958877563477,2.8892910480499268,-3.4561333656311035,1.711844563484192,-0.8317219018936157,-2.545743227005005,0.5166877833333333,-2.4167,5.2651,6h_SI5,6h,SI5,12h_st,12h,st,7.681800000000001
VAE,N900_RS04110,parP,0.1563299000263214,3.9936792850494385,-2.3667054176330566,5.994326591491699,0.4238438606262207,-1.1523443460464478,-1.517672777175903,-0.548453152179718,-0.6725193666666666,-4.7668,4.4181,6h_SI6,6h,SI6,12h_SI1,12h,SI1,9.184899999999999
VAE,N900_RS04115,parC,-3.720965623855591,-1.8203792572021484,-6.730019569396973,2.2988200187683105,2.6348016262054443,2.2165377140045166,-3.6318187713623047,-2.393429756164551,0.7414475333333334,-0.91741,3.2208,1h_st,1h,st,3h_st,3h,st,4.13821
VAE,N900_RS04120,cheW1,-1.7737497091293335,-0.8140618801116943,-6.1854987144470215,3.805814027786255,2.360412120819092,2.844273567199707,-1.1137917041778564,-2.45361590385437,1.7180695333333336,-1.5562,5.2856,1h_SI5,1h,SI5,6h_SI1,6h,SI1,6.841799999999999
VAE,N900_RS04125,VC_2058,0.3097177445888519,0.4935442507266998,-3.376413583755493,1.3958182334899902,-2.172701358795166,-6.460153579711914,-3.1854658126831055,-1.490104913711548,-0.4668900666666667,-2.8209,2.5978,6h_SI5,6h,SI5,3h_SI3,3h,SI3,5.418699999999999
VAE,N900_RS04130,ccmA,-2.1048014163970947,1.080345630645752,-0.7502424120903015,5.3481245040893555,-2.1462972164154053,-2.5531537532806396,-1.170518398284912,1.7076656818389893,-0.7289013433333333,-2.5826,3.7387,12h_SI8,12h,SI8,6h_SI3,6h,SI3,6.3213
VAE,N900_RS04135,ccmB,-4.343865394592285,0.3609491288661957,-0.9843756556510924,4.7358598709106445,1.4027647972106934,-0.6824080944061279,0.2916535139083862,2.8698906898498535,0.029472900000000014,-2.4321,4.4948,6h_co,6h,co,6h_SI2,6h,SI2,6.9269
VAE,N900_RS04140,ccmC,-3.806013584136963,-1.4690176248550415,-2.9223475456237793,-0.8175830245018005,3.551853895187378,-1.5222303867340088,-4.37300443649292,3.870893955230713,0.9272210833333333,-1.2739,3.7783,3h_SI9,3h,SI9,6h_SI4,6h,SI4,5.0522
VAE,N900_RS04145,ccmD,-4.546769618988037,-2.548262119293213,-1.459843635559082,1.850663423538208,0.3952043056488037,-1.848417282104492,-2.1046078205108643,5.049564361572266,0.5862799666666666,-1.5633,4.4739,1h_SI2,1h,SI2,3h_SI5,3h,SI5,6.0372
VAE,N900_RS04150,ccmE_1,-4.620988845825195,-2.418606996536255,-6.359681606292725,2.2953109741210938,0.261979877948761,0.7856902480125427,-2.697092294692993,-2.6381497383117676,1.57692195,-0.49044,6.2301,1h_SI2,1h,SI2,3h_SI3,3h,SI3,6.72054
VAE,N900_RS04155,ccmf,-5.660150527954102,-0.9531511664390564,-5.9286675453186035,3.400628089904785,-0.6327709555625916,-0.0900041684508323,-1.4235377311706543,0.0963934212923049,0.6224349833333331,-1.9232,4.2958,1h_SI2,1h,SI2,3h_SI1,3h,SI1,6.218999999999999
VAE,N900_RS04160,dsbe,-4.970165252685547,-0.8102896213531494,-5.210726737976074,-0.2652694284915924,-1.5263019800186155,-1.2845501899719238,-4.342657089233398,-0.3625870645046234,0.11767936166666662,-1.8392,2.8056,1h_SI3,1h,SI3,3h_SI5,3h,SI5,4.6448
VAE,N900_RS04165,CcmH,-3.4488956928253174,-2.216348171234131,-2.359877824783325,2.8322548866271973,1.8727675676345823,0.6770958304405212,-2.0201356410980225,-2.562163829803467,0.7086998833333334,-2.107,4.9397,12h_co,12h,co,3h_SI3,3h,SI3,7.0467
VAE,N900_RS04170,ccmI,-0.951383113861084,-1.223787784576416,-6.519559860229492,2.000141143798828,-1.1288604736328125,-0.0056498274207115,-4.051338195800781,0.5785764455795288,1.1990264000000002,-0.77572,4.4827,1h_SI5,1h,SI5,3h_SI4,3h,SI4,5.25842
VAE,N900_RS04175,mlaA,-4.104516983032227,-1.9691311120986936,-4.511348724365234,4.676391124725342,2.4318606853485107,0.819553554058075,2.1671125888824463,-0.3930654525756836,1.7644940551666666,-0.60709,4.5445,1h_SI3,1h,SI3,3h_SI5,3h,SI5,5.151590000000001
VAE,N900_RS04180,fabG_1,-1.6619356870651243,-1.9980993270874023,-2.0208773612976074,6.044235706329346,1.7814319133758545,-0.96995747089386,-1.878514051437378,-1.3327051401138306,1.1036457166666667,-0.66004,5.6395,1h_SI1,1h,SI1,3h_SI3,3h,SI3,6.29954
VAE,N900_RS04185,VC_2046,-0.8298503756523132,0.5830020904541016,-5.227761268615723,0.7002526521682739,-1.2272024154663086,-2.344119071960449,-2.323551893234253,-3.0500500202178955,-0.04826514,-2.7113,3.4978,6h_SI5,6h,SI5,3h_SI1,3h,SI1,6.209099999999999
VAE,N900_RS04190,sodB,-0.7530729174613953,2.586735725402832,-4.57719612121582,1.8529024124145508,0.2922357022762298,5.2212300300598145,-0.582141637802124,-3.785940647125244,-0.65113835,-2.6342,1.4708,6h_SI9,6h,SI9,12h_st,12h,st,4.105
VAE,N900_RS04195,grxD,-4.707563877105713,-1.2717607021331787,-1.890127658843994,6.476365566253662,-3.0896856784820557,-3.582592248916626,-4.149225234985352,2.285494565963745,0.45910677166666675,-0.67781,3.0856,12h_st,12h,st,12h_SI3,12h,SI3,3.76341
VAE,N900_RS04200,topB,-4.852128028869629,-2.502918004989624,-4.874326229095459,5.329267501831055,0.9553680419921876,-0.0991039350628852,-4.810786724090576,-1.6263402700424194,0.9863347,-0.52674,3.741,6h_st,6h,st,3h_SI2,3h,SI2,4.26774
VAE,N900_RS04205,acuC,-6.482411861419678,-2.974083185195923,-6.4242377281188965,1.9195983409881592,2.4201416969299316,0.4210635423660278,-3.091703176498413,-2.7438254356384277,1.1421202500000003,-0.30508,3.7771,6h_st,6h,st,3h_SI2,3h,SI2,4.08218
VAE,N900_RS04225,VC0395_A1625_BLAST,-3.634609699249267,-2.1930041313171387,-5.337844371795654,-0.6908578276634216,-2.917808532714844,-3.8385448455810542,-2.6042051315307617,2.133460283279419,0.82632,-1.7969,4.0939,12h_SI2,12h,SI2,1h_SI1,1h,SI1,5.8908
VAE,N900_RS04230,yejk,-6.8647661209106445,-1.3852814435958862,-2.7549972534179688,4.36572265625,1.6906145811080933,-1.717005491256714,-2.570173978805542,2.3896584510803223,0.7181351666666665,-1.0922,4.2637,3h_SI9,3h,SI9,6h_SI3,6h,SI3,5.3559
VAE,N900_RS04235,sensor histidine kinase_2,-6.02197790145874,-1.8488963842391968,-2.8286657333374023,1.9256670475006104,4.29151725769043,2.8821988105773926,1.1579039096832275,-2.666546583175659,0.7237244583333333,-0.66871,3.8955,3h_SI1,3h,SI1,6h_st,6h,st,4.56421
VAE,N900_RS04240,nhaC,-2.7279326915740967,-1.635761022567749,0.6596280932426453,3.686992645263672,-4.0051116943359375,0.937533438205719,-3.202784776687622,2.285050392150879,0.8757888249999998,-0.81013,4.866,1h_SI7,1h,SI7,6h_SI4,6h,SI4,5.67613
VAE,N900_RS04245,asd1,-3.119563102722168,0.2139131873846054,-6.176217555999756,2.0068299770355225,2.3735337257385254,2.387805461883545,-0.7214103937149048,-3.5075042247772217,1.4217143166666668,0.032518,4.7959,12h_st,12h,st,3h_st,3h,st,4.763382
VAE,N900_RS04250,ychE_BLAST,-5.929759979248047,0.0359795019030571,-2.102327346801758,5.502874374389648,2.3935794830322266,2.3456428050994873,-2.08803129196167,0.2241740524768829,0.6742577139999999,-0.82011,3.5925,3h_SI1,3h,SI1,6h_st,6h,st,4.41261
VAE,N900_RS04255,adhE,-1.8345370292663576,-0.2732372879981994,-5.085291385650635,3.552542209625244,1.4368486404418943,-0.2309556603431701,-2.1587018966674805,-1.0131056308746338,1.1671280299999998,-0.18012,4.4303,1h_ce,1h,ce,12h_SI1,12h,SI1,4.6104199999999995
VAE,N900_RS04260,eamA_4,-4.190613746643066,1.07585871219635,-6.281952857971191,5.468839168548584,2.5055980682373047,1.5677958726882937,-0.8873018622398376,-1.9148547649383545,1.1974101499999998,-0.29335,4.1358,6h_SI8,6h,SI8,12h_SI1,12h,SI1,4.42915
VAE,N900_RS04265,SulP family inorganic anion transporter_1,0.5359774231910706,-1.976942777633667,-0.2581179141998291,3.2287044525146484,1.1079033613204956,0.1033204644918441,-3.822306871414185,-2.035874605178833,1.0018395583333335,-1.1449,4.9608,1h_co,1h,co,3h_SI2,3h,SI2,6.1057
VAE,N900_RS04270,rne,-0.8447446823120117,3.9970319271087646,-3.919998407363891,1.2651327848434448,-0.0730510652065277,3.843169450759888,-0.4785996377468109,-4.686748027801514,-0.3874657000000001,-2.7644,2.7401,12h_SI7,12h,SI7,1h_co,1h,co,5.5045
VAE,N900_RS04275,VC_2373,-3.2330243587493896,-1.8945884704589844,-1.5525211095809937,0.4962189495563507,-1.2472862005233765,-5.786558151245117,-1.2574851512908936,4.462292194366455,0.09725109500000001,-1.4982,3.0745,1h_SI3,1h,SI3,3h_SI5,3h,SI5,4.5727
VAE,N900_RS04285,rluC,-2.641618013381958,0.6422710418701172,-3.369274616241455,4.397746562957764,0.6026405096054077,1.1960878372192385,-3.0346994400024414,-2.941558599472046,0.6838108583333333,-1.4156,4.0123,6h_SI5,6h,SI5,3h_SI2,3h,SI2,5.427899999999999
VAE,N900_RS04290,yceF,-2.483226537704468,-0.2469628751277923,-0.3914836049079895,2.7841076850891113,-2.4176409244537354,0.8265882730484009,-2.602288007736206,0.9546242952346802,0.8220864333333334,-1.2613,4.8896,1h_SI9,1h,SI9,6h_SI1,6h,SI1,6.1509
VAE,N900_RS04295,yceD,-1.0990394353866575,3.9562175273895264,-4.598476886749268,1.7765949964523315,1.3699216842651367,2.859006404876709,0.2304024994373321,-4.188546657562256,-0.6060801666666666,-2.954,3.9139,6h_SI8,6h,SI8,1h_st,1h,st,6.867900000000001
VAE,N900_RS04300,rpmF,-1.7767771482467651,3.499743700027466,-3.122107744216919,0.8550622463226318,1.0196077823638916,1.071783185005188,-0.6615502238273621,-3.0145914554595947,-1.092047335,-3.7407,1.6135,6h_SI8,6h,SI8,1h_SI1,1h,SI1,5.3542
VAE,N900_RS04305,plsX,-0.9034829139709472,2.8387153148651123,-4.517868518829346,1.592798352241516,0.2413668632507324,4.613969326019287,-0.4449900686740875,-4.259374618530273,-1.8184928333333332,-3.9058,0.11802,12h_SI6,12h,SI6,3h_st,3h,st,4.02382
VAE,N900_RS04310,fabH1,-0.7272971272468567,3.347634792327881,-4.480660438537598,1.6612545251846311,0.0631863102316856,5.00631856918335,-0.6907985210418701,-4.278678894042969,-1.2989929216666667,-3.4107,0.70024,6h_SI9,6h,SI9,12h_st,12h,st,4.110939999999999
VAE,N900_RS04330,fabF,-1.8664871454238892,2.279484748840332,-4.091640472412109,5.100224018096924,-0.9868170619010924,-0.8220213651657104,-0.5430428981781006,0.0674870759248733,0.39181201666666665,-1.1631,3.2761,6h_SI7,6h,SI7,12h_st,12h,st,4.4392
VAE,N900_RS04335,pabC,2.166706085205078,-1.158798336982727,-4.927624702453613,0.5011658668518066,-0.343519389629364,-0.1999322175979614,-2.3846960067749023,-2.919020652770996,1.04447365,-0.64857,3.576,6h_SI3,6h,SI3,24h_SI1,24h,SI1,4.22457
VAE,N900_RS04340,mltG,-7.053564071655273,-0.5499055981636047,-5.759458065032959,5.267129421234131,1.3427258729934692,0.2679744362831116,-1.569047451019287,-2.0949268341064453,0.8940834666666668,-0.82932,3.5148,12h_SI8,12h,SI8,6h_SI3,6h,SI3,4.34412
VAE,N900_RS04350,holB,-0.6730601787567139,2.363193988800049,-4.415679454803467,1.916431903839111,0.2070020735263824,5.217889785766602,-0.6415544152259827,-3.664231538772583,1.5039417666666666,-0.26389,3.6238,12h_SI9,12h,SI9,12h_st,12h,st,3.88769
VAE,N900_RS04355,ycfH,-3.4502921104431152,-1.468965768814087,-6.825279235839844,2.6555893421173096,2.7695200443267822,2.882714033126831,-0.5135197639465332,-2.699622392654419,1.5982616488333332,-0.44505,4.1663,1h_SI8,1h,SI8,3h_st,3h,st,4.61135
VAE,N900_RS04360,ptsG,-4.542934894561768,-0.6850935816764832,-2.757612705230713,6.064907550811768,1.6088314056396484,1.8959553241729736,0.0849400609731674,-1.1312719583511353,0.8305990666666667,-0.24578,3.1431,1h_SI7,1h,SI7,3h_SI3,3h,SI3,3.38888
VAE,N900_RS04365,sodium-dependent transporter_1,-2.753793716430664,2.656820297241211,-5.783199310302734,0.249501496553421,0.218585193157196,-0.6252842545509338,-2.5462043285369873,1.3160003423690796,0.4352547333333333,-0.81864,5.0967,12h_SI2,12h,SI2,3h_SI4,3h,SI4,5.9153400000000005
VAE,N900_RS04370,VC_2011,-2.851771593093872,0.1438129544258117,-0.4426579475402832,3.8059487342834473,2.130878448486328,-1.534010410308838,-1.2496349811553955,-0.8064002990722656,0.7801810166666666,-0.32211,3.0334,1h_SI8,1h,SI8,3h_SI2,3h,SI2,3.3555099999999998
VAE,N900_RS04375,VC_2009,-4.0198564529418945,-0.4944266676902771,-6.064864635467529,3.837823629379273,-1.9003167152404783,-3.0456387996673584,-0.956452250480652,2.1860620975494385,0.1998195666666667,-1.4207,3.2426,6h_SI2,6h,SI2,3h_SI5,3h,SI5,4.6633
VAE,N900_RS04380,pykA_1,-6.560583114624023,-1.8986343145370483,-5.80208158493042,3.300691604614258,-0.0463861674070358,-0.7880656719207764,-2.8853907585144043,2.146740436553955,0.8676892666666667,-0.73358,3.9536,12h_st,12h,st,6h_SI4,6h,SI4,4.68718
VAE,N900_RS04385,mlc,-5.108955383300781,-3.8153927326202393,-5.558183193206787,1.862659573554993,2.6984264850616455,0.8071006536483765,0.7960838079452515,-3.1483659744262695,1.550803733333333,0.075864,4.6925,1h_SI6,1h,SI6,6h_ce,6h,ce,4.616636
VAE,N900_RS04390,chev_2,-5.172668933868408,-3.3364062309265137,-5.018591403961182,2.343658685684204,3.2053885459899902,2.107330083847046,0.9220624566078186,-4.289093971252441,1.1857044449999998,-0.073382,4.8473,3h_co,3h,co,3h_st,3h,st,4.920681999999999
VAE,N900_RS04395,VC_2005,-1.4889527559280396,3.554575681686402,-7.568251132965088,0.755568265914917,1.743962287902832,-1.1327694654464722,0.6267001628875732,-2.975031614303589,-0.2642773666666667,-2.3027,3.8164,6h_SI6,6h,SI6,3h_SI1,3h,SI1,6.1190999999999995
VAE,N900_RS04400,ChaN family lipoprotein,-4.029113292694092,-1.5624475479125977,-5.856942176818848,1.6647826433181765,2.485827922821045,3.714951753616333,-1.3059897422790527,-1.3030277490615845,1.1294992566666666,-0.52411,4.0799,1h_SI9,1h,SI9,3h_st,3h,st,4.604010000000001
VAE,N900_RS04405,rlmA,-4.648793697357178,-1.3528693914413452,-4.840878486633301,0.1196813136339187,-1.1184078454971311,1.573748230934143,-2.108099937438965,-0.0151893533766269,1.5722301333333337,-0.63497,6.5373,1h_co,1h,co,3h_SI1,3h,SI1,7.17227
