Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
CPVAE,N900_RS03485,flgH,-3.3505990505218506,1.2422603368759155,-0.3914698660373688,-3.0220143795013428,-1.1716634035110474,-0.4607625603675842,-0.2386456131935119,-0.3427878022193908,-0.06573306666666665,-2.2189,3.5089,24h_st,24h,st,1h_co,1h,co,5.7278
CPVAE,N900_RS03490,flgi,-2.5440549850463867,2.2249631881713867,-0.7442265748977661,-1.78067946434021,0.1680191457271576,-2.5490241050720215,-0.0623435415327549,-1.572189450263977,0.20428071666666667,-1.3246,2.9299,6h_SI3,6h,SI3,6h_st,6h,st,4.2545
CPVAE,N900_RS03495,flgJ,-2.286536455154419,0.7724984288215637,-0.6340497136116028,-2.7869021892547607,-2.857899904251098,0.0822743475437164,-0.8020119667053223,0.4136487245559692,-0.44742275000000004,-2.3395,1.8545,6h_SI3,6h,SI3,1h_co,1h,co,4.194
CPVAE,N900_RS03500,flgK,-3.994201898574829,0.8234910368919373,0.379491925239563,-2.914254903793335,-0.2739388942718506,-0.4045732319355011,-0.5565571188926697,-1.2285865545272827,-0.37965105,-2.7052,2.176,24h_st,24h,st,3h_SI4,3h,SI4,4.8812
CPVAE,N900_RS03505,flgL,-2.0016982555389404,0.7908691763877869,-0.3863722085952759,-2.66466760635376,-1.522304654121399,-0.336492121219635,-0.2750568389892578,-0.5585126876831055,-0.5631657109999999,-3.2202,2.3113,24h_SI3,24h,SI3,12h_SI2,12h,SI2,5.5315
CPVAE,N900_RS03515,flaA,-0.9024969935417176,1.1195099353790283,-0.8353240489959717,-2.1456780433654785,-2.6107242107391357,-0.3453224897384643,-0.3531558513641357,0.2574831545352936,0.16992531666666666,-2.0482,4.1697,24h_st,24h,st,12h_SI1,12h,SI1,6.2179
CPVAE,N900_RS03520,flaC,1.1097192764282229,1.6361632347106934,-0.0100191906094551,0.3090799450874328,-0.2289689630270004,0.858936607837677,0.364608883857727,-2.264463186264038,0.7919410433333333,-1.0473,5.441,1h_SI1,1h,SI1,6h_st,6h,st,6.4883
CPVAE,N900_RS03550,ychF,4.52752685546875,2.06577205657959,0.2080373764038086,-0.3250525295734405,-0.6939977407455444,-0.5137001276016235,0.4638884961605072,-0.5612005591392517,-0.16723281666666667,-2.8794,5.1424,6h_SI6,6h,SI6,6h_st,6h,st,8.0218
CPVAE,N900_RS03585,prmC,6.712380886077881,1.6746429204940796,0.1031063348054885,0.0280464962124824,0.3966433703899383,-0.4938126802444458,0.0565732419490814,-0.2531154453754425,1.2679231333333336,-0.52671,3.4364,12h_ce,12h,ce,12h_st,12h,st,3.96311
CPVAE,N900_RS03590,sirB2,0.5108420252799988,0.906239092350006,0.1106995493173599,1.1634864807128906,0.8607839345932007,0.4731771349906921,-0.2830474376678467,-0.0713904872536659,0.7311103499999999,-2.5659,5.3479,6h_SI6,6h,SI6,3h_SI5,3h,SI5,7.9138
CPVAE,N900_RS03595,sirB1,3.531222105026245,3.850518703460694,-3.633721828460694,-0.44048672914505,-0.2189573347568512,-2.7256648540496826,0.7470548152923584,3.2027716636657715,1.1940692,-0.35314,5.0618,3h_co,3h,co,3h_SI3,3h,SI3,5.41494
CPVAE,N900_RS03605,ushA,3.572854995727539,3.319679021835327,-3.340785503387451,-2.747487783432007,-1.5828434228897097,-2.8524508476257324,0.5385055541992188,2.3857908248901367,0.08067279666666669,-1.3692,2.8217,6h_st,6h,st,3h_SI4,3h,SI4,4.1909
CPVAE,N900_RS03610,ybaK,-1.1227169036865234,1.6592130661010742,1.0499759912490845,-2.3030874729156494,-0.0600382164120674,2.053812265396118,0.2416461706161499,-0.0020504221320152,0.13777997233333336,-1.2145,3.027,12h_SI2,12h,SI2,3h_SI3,3h,SI3,4.2415
CPVAE,N900_RS03615,uracil-xanthine permease,4.512423992156982,3.0205323696136475,-1.3457626104354858,-0.2735474407672882,-0.3698631227016449,-1.103774905204773,0.2271077036857605,-0.0920343920588493,1.3931589866666663,-0.063575,4.4496,1h_SI5,1h,SI5,6h_st,6h,st,4.513175
CPVAE,N900_RS03620,VC_2168,5.398775100708008,2.504267930984497,-1.7352632284164429,-0.132312536239624,-1.449468731880188,-0.0121719371527433,0.2415550947189331,1.480483055114746,1.4869252666666668,-1.7158,4.6252,6h_SI5,6h,SI5,3h_SI4,3h,SI4,6.341
CPVAE,N900_RS03625,VC_2167,-1.1388487815856934,2.214966297149658,0.7846015691757202,-0.908048450946808,0.8472375869750977,-0.4511866271495819,1.144702434539795,-1.0763970613479614,0.5601088333333333,-1.1414,4.1243,12h_SI3,12h,SI3,3h_SI5,3h,SI5,5.2657
CPVAE,N900_RS03630,wrbA,4.168760776519775,3.612592458724976,-2.773468494415283,-2.0628552436828613,0.0440549552440643,-2.339771509170532,1.3025261163711548,1.9578416347503664,0.49509816333333334,-0.89623,3.5,3h_st,3h,st,1h_SI1,1h,SI1,4.39623
CPVAE,N900_RS03635,arsC,-1.201488733291626,1.1557166576385498,0.3504766821861267,-0.0099215134978294,0.4915622174739837,-0.2340529263019561,0.3159017562866211,-0.8441954851150513,0.7619127000000001,-0.69393,3.4797,6h_SI7,6h,SI7,3h_SI7,3h,SI7,4.17363
CPVAE,N900_RS03640,bepA_1,2.822795152664185,0.908380687236786,-2.7458901405334473,0.5421702265739441,-1.0491164922714231,-0.8908610939979553,-0.8749465346336365,1.455668807029724,0.7092973833333333,-0.73641,4.1162,6h_SI3,6h,SI3,3h_SI1,3h,SI1,4.85261
CPVAE,N900_RS03645,VC_2163,2.4531846046447754,1.8548704385757449,-3.5208539962768555,0.6350822448730469,-1.5602983236312866,-1.3812336921691897,-0.2745985686779022,2.135489702224731,1.008413416666667,-0.60351,3.8867,3h_co,3h,co,3h_SI2,3h,SI2,4.490209999999999
CPVAE,N900_RS03650,perM,4.106545925140381,3.544092893600464,-3.1552882194519043,-1.007160782814026,-1.6423041820526123,-2.089508533477783,0.4487352073192596,2.377650737762451,0.6932577166666668,-0.69001,3.4298,3h_SI9,3h,SI9,12h_SI1,12h,SI1,4.11981
CPVAE,N900_RS03655,mlp24,4.573306083679199,2.792685270309448,-0.9934067130088806,-0.8225852847099304,-0.914778470993042,-1.268665432929993,0.4986640512943268,0.171629399061203,1.4873711666666665,0.27441,4.4475,3h_SI3,3h,SI3,3h_SI4,3h,SI4,4.17309
CPVAE,N900_RS03660,bcp,4.067019462585449,2.4261088371276855,-1.9111377000808716,-1.8926782608032229,-0.3255648612976074,-1.032646656036377,-0.0553441047668457,1.371993899345398,0.23147527666666662,-1.7163,4.3787,6h_SI7,6h,SI7,3h_SI3,3h,SI3,6.095000000000001
CPVAE,N900_RS03665,gcvR,4.329739570617676,1.6880167722702026,-1.4323383569717407,0.8906301856040955,-0.5228631496429443,-1.2794687747955322,0.9884284138679504,0.2806879878044128,1.7646126666666668,-0.38961,5.8117,1h_SI1,1h,SI1,12h_st,12h,st,6.20131
CPVAE,N900_RS03675,bamC,2.83262300491333,3.756803274154663,0.0373185910284519,0.6445958018302917,-1.4034610986709597,-1.5668004751205444,0.2255558669567108,1.7075318098068235,0.88281807,-0.67533,3.8229,1h_SI5,1h,SI5,3h_st,3h,st,4.49823
CPVAE,N900_RS03680,VC_2154,2.1394224166870117,1.7810118198394775,0.7680332064628601,-1.474087834358215,1.1153711080551147,-0.6675741076469421,1.728063941001892,2.3282837867736816,0.55879889,-1.2673,4.5292,12h_SI2,12h,SI2,3h_st,3h,st,5.7965
CPVAE,N900_RS03685,M15 family metallopeptidase,5.836287021636963,1.474356174468994,0.11795125156641,0.1548877656459808,0.1851940155029297,-0.1567561030387878,0.0133038312196731,-0.2903379499912262,1.4966350999999998,-0.5671,3.2515,12h_SI6,12h,SI6,12h_st,12h,st,3.8186
CPVAE,N900_RS03690,dapE,4.626731872558594,1.367448329925537,0.1342484652996063,0.8808603286743164,0.1016033291816711,0.3339233994483948,0.2374868690967559,-0.0635704919695854,0.0205343333333333,-2.4693,4.7686,1h_SI6,1h,SI6,6h_SI3,6h,SI3,7.2379
CPVAE,N900_RS03695,ArsC family reductase,2.945509910583496,3.0639965534210205,-1.6463449001312256,-0.544019341468811,-0.5298849940299988,-1.3970638513565063,1.85411536693573,0.0905552506446838,1.2582872,-0.038061,5.026,3h_SI3,3h,SI3,6h_st,6h,st,5.064061
CPVAE,N900_RS03700,VC_2149,3.898742437362671,1.884109377861023,-3.218703269958496,-0.4500101208686828,-0.7367955446243286,-2.65652847290039,0.9777083992958068,2.541800022125244,1.0246902466666665,-0.48085,5.02,3h_SI5,3h,SI5,6h_SI2,6h,SI2,5.50085
CPVAE,N900_RS03705,VC_2147,4.115556240081787,3.69369912147522,-1.306586503982544,-0.0815678089857101,-1.7044048309326172,-0.4858397245407104,0.7543138861656189,1.6239229440689087,0.9900437666666668,-0.64182,6.3746,3h_co,3h,co,6h_SI3,6h,SI3,7.01642
CPVAE,N900_RS03710,VC_2146,3.834172248840332,2.811999797821045,-3.3190486431121826,-0.9057435393333436,-1.4767687320709229,-2.4782586097717285,-0.1848587095737457,1.1774662733078003,0.5831419666666666,-0.73314,3.324,12h_st,12h,st,3h_SI1,3h,SI1,4.0571399999999995
CPVAE,N900_RS03715,yfeX,3.532291889190674,3.0790348052978516,-0.7695286273956299,-0.466542899608612,-0.6552590131759644,2.07883882522583,0.8663432598114014,1.687112808227539,0.7683352,-0.67149,4.4085,6h_co,6h,co,3h_SI3,3h,SI3,5.0799900000000004
CPVAE,N900_RS03720,flaE,1.9950730800628664,0.9563395380973816,-1.566505789756775,-1.5741547346115112,-2.4759912490844727,-0.3274263441562652,-1.4188427925109863,1.2635265588760376,0.03334885000000003,-2.3773,4.2765,6h_SI5,6h,SI5,12h_SI1,12h,SI1,6.6538
CPVAE,N900_RS03725,flaD,4.271182060241699,3.6418654918670654,-0.7371286153793335,0.2627030611038208,0.4201915562152862,-1.7938939332962036,0.5251167416572571,1.181699514389038,2.1296734833333333,-0.053671,4.6878,1h_ce,1h,ce,6h_SI3,6h,SI3,4.741471
CPVAE,N900_RS03730,flaB,1.5357953310012815,3.678016662597656,-2.608611822128296,-2.877157926559448,0.1843893229961395,-1.9918214082717896,0.8466480374336243,1.8605730533599856,0.1458025983333333,-1.2065,3.0556,24h_st,24h,st,3h_SI4,3h,SI4,4.2621
CPVAE,N900_RS03735,flaG,-0.8516631722450256,2.3479650020599365,-1.2104204893112185,-0.9052662253379822,-0.6943469047546387,-1.6902636289596558,0.1086836829781532,0.6219324469566345,0.009930654708333335,-5.0105e-06,0.47317,12h_SI9,12h,SI9,3h_SI5,3h,SI5,0.4731750105
CPVAE,N900_RS03740,fliD,-2.8635125160217285,1.2263861894607544,0.1359315365552902,-2.741534948348999,0.2282666862010955,-0.2964964509010315,0.5225019454956055,-0.8254536390304565,-0.33881431666666667,-2.6888,3.2234,24h_st,24h,st,1h_ce,1h,ce,5.9122
CPVAE,N900_RS03745,flaI,-2.326953411102295,0.9597612023353576,-0.2485384345054626,-2.4092955589294434,-1.8219153881073,-0.0337501317262649,-0.220520794391632,-0.2200904786586761,-0.1419128366666667,-2.4906,2.8485,24h_st,24h,st,3h_SI6,3h,SI6,5.3391
CPVAE,N900_RS03750,fliS,-0.1220643520355224,0.853935182094574,-0.1143352463841438,-3.012850522994995,-0.8600128889083862,-0.3092394471168518,0.3428969979286194,-0.7770810127258301,-0.30167765,-3.0606,3.4384,6h_SI5,6h,SI5,12h_SI1,12h,SI1,6.4990000000000006
CPVAE,N900_RS03755,flrA,-1.4625458717346191,0.2959968149662018,0.2809868454933166,-2.986729860305786,-0.3374295234680176,-0.3161657154560089,0.4637579023838043,-1.5061933994293213,-0.5369366733333334,-2.1492,2.6204,24h_SI3,24h,SI3,6h_ce,6h,ce,4.7696000000000005
CPVAE,N900_RS03760,flrB,-1.8843916654586792,-1.1575450897216797,-0.0374174043536186,-3.713273286819458,-1.1410444974899292,0.678594172000885,-0.5068417191505432,0.1803314387798309,-0.9369038299999999,-2.5717,1.645,3h_SI6,3h,SI6,1h_co,1h,co,4.2166999999999994
CPVAE,N900_RS03765,flrC,-0.3985603451728821,0.229672759771347,-0.2057199776172638,-3.9745895862579346,-1.2942070960998535,0.7518242001533508,0.3634661138057709,-0.1237531527876854,-0.8707446933333334,-2.6561,2.3086,6h_SI7,6h,SI7,1h_co,1h,co,4.964700000000001
CPVAE,N900_RS03770,fliE,-0.4479728937149048,0.845147967338562,-0.4665047824382782,-1.908685564994812,-1.8740439414978027,-0.2729656100273132,-0.2788393795490265,-0.2218298912048339,0.16610057333333336,-2.4807,3.7417,24h_st,24h,st,1h_st,1h,st,6.2224
CPVAE,N900_RS03775,fliF,-0.0877950489521026,0.954711616039276,-0.3427844643592834,-3.2329931259155273,-1.3609944581985474,0.1665253937244415,0.4811517894268036,0.2337009310722351,-0.3808072083333334,-2.6879,3.0299,24h_SI2,24h,SI2,1h_co,1h,co,5.7178
CPVAE,N900_RS03780,fliG,-1.0803366899490356,0.9682251811027528,0.1176906004548072,-2.968740463256836,-1.0013684034347534,-0.3126979768276214,-0.7461791038513184,-0.6557111740112305,-0.6873556220000001,-2.1395,2.8224,6h_SI1,6h,SI1,3h_SI4,3h,SI4,4.9619
CPVAE,N900_RS03785,fliH,-1.6045476198196411,0.0246249735355377,-0.0409917756915092,-4.056063175201416,-1.3599718809127808,0.5088279843330383,-0.4412603378295898,-0.2619717419147491,-0.6827772483333334,-2.7364,2.1816,24h_st,24h,st,1h_ce,1h,ce,4.918
CPVAE,N900_RS03790,fliI,0.3805266618728637,0.7674351334571838,0.460029274225235,-2.9520344734191895,0.01863294839859,0.2642708122730255,0.3942148387432098,-1.6591776609420776,-0.7154320333333334,-3.1346,2.4412,6h_SI5,6h,SI5,6h_st,6h,st,5.575799999999999
CPVAE,N900_RS03795,fliJ,-1.9417228698730469,-0.4628958106040954,0.6399210691452026,-2.6944127082824707,-0.4140682816505432,0.3047634959220886,-0.2460944950580597,-1.296534299850464,-0.5623280166666668,-2.7639,3.963,24h_SI2,24h,SI2,1h_co,1h,co,6.7269000000000005
CPVAE,N900_RS03800,FliK,-3.6514060497283936,1.7691460847854614,-0.320464164018631,-1.0571225881576538,-0.8805313110351562,-0.8919109106063843,0.1611859202384948,-0.4148825109004974,0.3675888499999999,-1.69,3.1892,12h_SI1,12h,SI1,3h_SI7,3h,SI7,4.8792
CPVAE,N900_RS03805,fliL_1,4.039827346801758,3.0247695446014404,-3.587747812271118,-0.0088858548551797,-1.263806939125061,-1.8500996828079224,0.102777175605297,3.055854082107544,0.9051686891666666,-0.63146,3.9314,1h_SI6,1h,SI6,3h_SI1,3h,SI1,4.56286
CPVAE,N900_RS03810,fliM,-2.531454086303711,1.2527296543121338,1.5472640991210938,-1.0430846214294434,0.3644718825817108,-1.444568753242493,0.2004432380199432,-1.6544198989868164,0.46106991666666663,-1.3375,3.2413,6h_SI2,6h,SI2,3h_st,3h,st,4.578799999999999
CPVAE,N900_RS03815,fliN,-2.761406898498535,0.018976554274559,-0.0311535820364952,-2.914512872695923,0.1922923326492309,-0.1640732586383819,0.2989983260631561,-0.6795450448989868,-0.8230109999999999,-2.809,2.6714,24h_SI2,24h,SI2,6h_SI5,6h,SI5,5.4804
CPVAE,N900_RS03820,fliO,0.6935819387435913,1.1033936738967896,-0.5581116676330566,-3.1499826908111572,-1.4762952327728271,0.5481551289558411,0.4105623662471771,-0.1474236249923706,-0.7279040999999999,-2.759,2.3135,6h_SI7,6h,SI7,12h_st,12h,st,5.0725
CPVAE,N900_RS03825,fliP,0.4638282060623169,0.2886220514774322,-0.1807268857955932,-3.2644197940826416,-0.7830593585968018,-0.7038946151733398,0.4867073595523834,-1.7900292873382568,-0.9185846999999999,-2.8421,3.1481,24h_st,24h,st,6h_st,6h,st,5.9902
CPVAE,N900_RS03830,fliQ,1.9985785484313965,0.458594411611557,0.2817625105381012,-3.1226439476013184,-1.6956241130828855,0.8755309581756592,-0.3437352776527405,0.0212353765964508,-0.3230146333333333,-2.7044,4.4215,24h_SI3,24h,SI3,1h_st,1h,st,7.1259
CPVAE,N900_RS03835,fliR,0.4704473614692688,0.9599944949150084,-0.0926406159996986,-3.5852692127227783,-0.3733075261116028,-0.8335976004600525,0.75925213098526,-1.4274024963378906,-0.8018761016666667,-3.0632,3.3387,6h_SI5,6h,SI5,6h_st,6h,st,6.4018999999999995
CPVAE,N900_RS03840,flhB,-1.0497541427612305,0.3293225765228271,0.9613843560218812,-3.003150463104248,-0.0120917558670043,0.6341069340705872,0.4561434090137481,-1.701300024986267,-0.6510982333333334,-2.2122,1.9887,12h_SI1,12h,SI1,1h_ce,1h,ce,4.2009
CPVAE,N900_RS03845,smrB,2.7960305213928223,0.0398531183600425,-0.9776328206062316,-1.5377633571624756,-1.972498893737793,-0.6971500515937805,-1.2531356811523438,-0.1894884407520294,0.13035139999999995,-2.7134,4.6682,6h_SI7,6h,SI7,12h_SI2,12h,SI2,7.3816
CPVAE,N900_RS03850,prmB,4.747481822967529,0.6015345454216003,-1.349607229232788,0.3892560303211212,1.0097423791885376,-0.9876329898834229,-0.117098681628704,2.025299549102783,0.6431684499999998,-1.3806,4.0404,6h_co,6h,co,3h_SI1,3h,SI1,5.421
CPVAE,N900_RS03855,VC_2117,1.5347425937652588,2.240684747695923,0.6003633141517639,-1.1894153356552124,-0.5314507484436035,0.5067864060401917,1.0948054790496826,-0.9017992615699768,-0.020193416666666665,-1.8639,3.2747,6h_SI9,6h,SI9,6h_SI3,6h,SI3,5.1386
CPVAE,N900_RS03860,aroC,4.785684585571289,1.5818711519241333,0.0853992030024528,-1.789331316947937,0.1021589040756225,-0.4125530421733856,0.1637309193611145,-0.2920892834663391,0.22324941166666665,-2.1794,2.8442,12h_SI9,12h,SI9,1h_SI1,1h,SI1,5.0236
CPVAE,N900_RS03865,UPF0126 membrane protein HI_1240_BLAST,1.303648591041565,1.344498872756958,-2.956309080123902,0.2950881123542785,-0.7440674304962158,-3.8664798736572266,0.6535714268684387,-0.0643940791487693,0.52156715,-0.94416,4.1591,3h_SI8,3h,SI8,6h_st,6h,st,5.10326
CPVAE,N900_RS03870,epmC,4.924685955047607,3.556100606918335,-3.912307024002075,-0.3723647892475128,-1.273227334022522,-2.8246469497680664,0.3631650507450104,1.4259158372879028,0.9525703000000001,-0.49885,4.3038,1h_st,1h,st,3h_SI1,3h,SI1,4.80265
CPVAE,N900_RS03875,yfcl,3.5030832290649414,2.365199565887451,-2.1928908824920654,-0.9912763833999634,0.92734956741333,-0.5419285297393799,0.1230143830180168,1.903530478477478,0.22118402833333337,-1.0038,4.246,6h_SI4,6h,SI4,3h_SI2,3h,SI2,5.2498000000000005
CPVAE,N900_RS03880,NAD(P)H-dependent oxidoreductase,3.082507371902466,1.5758267641067505,-2.7936925888061523,0.14498171210289,0.7326023578643799,-2.6097209453582764,-0.2977329790592193,1.143785834312439,0.7045831833333335,-1.035,5.6277,6h_ce,6h,ce,3h_SI1,3h,SI1,6.6627
CPVAE,N900_RS03885,mnmC,1.948062539100647,2.721343994140625,-1.9621797800064087,-1.7557940483093262,-1.9571962356567385,-0.923217475414276,1.4248415231704712,2.514030694961548,1.0550568333333334,-0.37345,3.9275,3h_SI3,3h,SI3,1h_SI1,1h,SI1,4.30095
CPVAE,N900_RS03890,fabB,6.076117515563965,1.404679775238037,0.28305384516716,-0.7773600816726685,0.3529974520206451,-0.1973416656255722,0.1091376170516014,-0.4013448655605316,2.3340735,0.17644,4.1241,12h_SI7,12h,SI7,12h_st,12h,st,3.9476600000000004
CPVAE,N900_RS03900,asd2,1.0575445890426636,2.888143301010132,-1.7530953884124756,-0.3756884634494781,-2.244549512863159,-2.2702560424804688,0.8052060604095459,-0.4825538694858551,0.35775623333333334,-1.2085,4.1019,1h_co,1h,co,6h_st,6h,st,5.3104
CPVAE,N900_RS03905,fur,6.558061122894287,1.3705238103866575,0.2691773474216461,0.3742658793926239,0.4707979261875152,-0.2463637888431549,0.0163219720125198,-0.4198732078075409,1.9332754333333333,-0.05893,4.0533,6h_SI9,6h,SI9,12h_st,12h,st,4.11223
CPVAE,N900_RS03910,VC_2105,4.493973255157471,2.688516855239868,-2.622560739517212,-1.6341238021850586,-0.8458124399185181,-1.07719886302948,-0.1713281869888305,1.529733180999756,0.7460684583333334,-0.63054,4.1226,3h_SI5,3h,SI5,1h_SI1,1h,SI1,4.75314
CPVAE,N900_RS03915,gltC,4.971803665161133,3.623070240020752,-2.958503246307373,-0.4424755275249481,-0.8353151082992554,-2.110038995742798,0.6046577095985413,0.582703173160553,1.3515615,-0.22479,3.753,3h_st,3h,st,6h_st,6h,st,3.97779
CPVAE,N900_RS03920,cida,3.1621086597442627,3.0891897678375244,-3.498321771621704,-1.2015732526779177,-0.5597913265228271,-3.34252667427063,0.8432052135467529,0.599098801612854,1.2251636333333333,-0.39789,4.3097,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.707590000000001
CPVAE,N900_RS03925,yohK_1,3.499979257583618,2.488226413726806,0.0888997092843055,-1.2576510906219482,-0.6756142377853394,2.4213061332702637,0.5829106569290161,0.3252127468585968,0.7665800333333334,-0.59014,3.1628,3h_SI1,3h,SI1,6h_SI1,6h,SI1,3.7529399999999997
CPVAE,N900_RS03935,VC_2098,4.7915849685668945,3.6341652870178223,-2.7062230110168457,1.1513129472732544,-0.5017217397689819,-1.8201905488967896,0.4036283493041992,1.081593036651611,1.293772916666667,-1.1482,4.7259,1h_ce,1h,ce,3h_SI2,3h,SI2,5.8741
CPVAE,N900_RS03940,ybfF,1.1355962753295898,0.2774374783039093,1.3187240362167358,-4.352357387542725,-0.0771044492721557,2.141646146774292,-0.3554179072380066,-0.6211326718330383,-1.5442316166666665,-3.4541,2.6309,24h_co,24h,co,3h_SI3,3h,SI3,6.085
CPVAE,N900_RS03950,pgm_1,5.094033241271973,1.0934109687805176,0.620332658290863,0.5413445234298706,0.1846430301666259,2.849037170410156,0.1675454974174499,-0.1178604736924171,1.6265348166666667,-1.6172,6.4548,1h_SI4,1h,SI4,12h_st,12h,st,8.072
CPVAE,N900_RS03955,VC_2094,2.7217721939086914,2.509269952774048,-2.9166407585144043,-0.2570627927780151,-1.261783003807068,-3.3163692951202393,1.6673308610916138,1.191062092781067,0.739720865,-0.94092,3.8135,3h_SI4,3h,SI4,6h_SI4,6h,SI4,4.75442
CPVAE,N900_RS03960,Nif3-like dinuclear metal center hexameric protein,3.6703596115112305,3.214038610458374,-1.6074413061141968,-0.771060049533844,0.2139943838119506,-2.109286308288574,-0.2174726724624633,2.964404344558716,0.7029972333333334,-1.0062,4.0297,12h_st,12h,st,3h_st,3h,st,5.0359
CPVAE,N900_RS03965,gltA,2.620072364807129,4.235514163970947,-3.001795530319214,-1.3532618284225464,-1.10607647895813,-1.7102092504501345,0.7965437769889832,2.81460952758789,0.6352990666666667,-1.3576,4.6516,24h_SI6,24h,SI6,6h_ce,6h,ce,6.0092
CPVAE,N900_RS03970,sdhC,1.6790897846221924,2.5833542346954346,-0.8581298589706421,-1.3494006395339966,-2.8698129653930664,0.8535128235816956,-0.3490870296955108,1.0930280685424805,0.8414603833333333,-0.87426,4.6181,24h_SI7,24h,SI7,12h_SI2,12h,SI2,5.49236
CPVAE,N900_RS03975,sdhD,0.8546746373176575,2.614677667617798,-0.9520466923713684,-1.1722315549850464,-0.8938262462615967,-1.5275754928588867,-0.5905749201774597,0.2812723815441131,0.8520120666666666,-1.4547,5.51,3h_SI7,3h,SI7,3h_SI4,3h,SI4,6.9647
CPVAE,N900_RS03980,sdhA,0.8085170984268188,3.325793981552124,-3.2679319381713867,-1.4752776622772217,-0.9594628810882568,-3.404737710952759,0.6941163539886475,1.8391804695129397,1.0102474000000001,-0.89054,4.0854,24h_SI7,24h,SI7,3h_SI5,3h,SI5,4.97594
CPVAE,N900_RS03985,sdhB,0.3715429306030273,2.7578678131103516,-1.5054508447647097,-0.5939255356788635,0.7658824920654297,-2.1909329891204834,-0.0340214595198631,1.15260910987854,0.7567239000000001,-1.0021,4.473,1h_SI1,1h,SI1,3h_SI3,3h,SI3,5.475099999999999
CPVAE,N900_RS03990,sucA,6.358428478240967,1.7191400527954102,0.1708545684814453,-0.0600621774792671,0.1685346364974975,-0.3310531973838806,-0.0165360532701015,-0.2385879755020141,1.0089264,-0.97663,2.916,12h_SI9,12h,SI9,12h_st,12h,st,3.89263
CPVAE,N900_RS03995,odhB,6.672582149505615,1.6362817287445068,0.2179168760776519,0.1919057369232177,0.4548509418964386,-0.4962223768234253,0.0508404746651649,-0.2503150105476379,1.2475109833333335,-0.6681,3.4384,6h_SI9,6h,SI9,12h_st,12h,st,4.1065000000000005
CPVAE,N900_RS04000,sucC,0.0296806208789348,0.9104195237159728,-0.58500075340271,-0.7019690871238708,-0.2958433330059051,-0.3224996030330658,1.0301275253295898,1.108121395111084,0.7891002266666668,-0.8927,4.916,24h_SI2,24h,SI2,6h_SI2,6h,SI2,5.8087
CPVAE,N900_RS04005,sucD,0.6477593779563904,1.1521401405334473,-2.2925219535827637,-0.9084808826446532,0.5039043426513672,-1.9351279735565183,0.415330559015274,0.9831778407096864,0.2700158666666666,-1.5823,4.5892,24h_co,24h,co,6h_SI3,6h,SI3,6.1715
CPVAE,N900_RS04010,znuB,3.2182703018188477,0.7234960794448853,0.0327793918550014,0.3472761511802673,-0.7881296873092651,0.4427176713943481,-0.696180522441864,0.4284315407276153,0.8827400376666666,-1.1886,4.1628,1h_SI1,1h,SI1,24h_st,24h,st,5.3514
CPVAE,N900_RS04015,znuC,4.497290134429932,2.534144878387451,-2.086427688598633,-1.4152045249938965,-2.748326301574707,-0.2401661574840545,-0.6139386296272278,1.9313788414001465,0.5355939500000001,-0.94398,4.2298,6h_SI4,6h,SI4,12h_SI2,12h,SI2,5.17378
CPVAE,N900_RS04020,znuA,3.387532949447632,2.5848636627197266,-1.3911539316177368,-1.3255937099456787,-0.0518049672245979,-1.659684181213379,0.717162013053894,-0.0653212741017341,0.58623485,-0.88977,4.2981,3h_st,3h,st,1h_st,1h,st,5.18787
CPVAE,N900_RS04025,AraC family transcriptional regulator_1,4.902068138122559,3.6002798080444336,-1.9073566198349,-0.5890089869499207,-1.9587904214859009,-0.6663695573806763,0.5094873905181885,0.9023350477218628,1.7363676775666668,4.0654e-05,4.5295,1h_st,1h,st,12h_SI2,12h,SI2,4.529459345999999
CPVAE,N900_RS04030,ferrous iron transport protein A,1.8558443784713743,2.6485695838928223,-3.76560378074646,0.0336754545569419,0.62767493724823,-4.187515735626221,0.9597323536872864,2.6990506649017334,0.5604295416666666,-2.385,4.8938,1h_SI2,1h,SI2,3h_SI1,3h,SI1,7.2787999999999995
CPVAE,N900_RS04035,feoB,4.4663004875183105,2.8714709281921387,-0.4272113740444183,-1.5641038417816162,-0.2179958224296569,-2.722201108932495,-0.1775726228952407,0.8151566386222839,0.3730543833333334,-0.82919,4.0075,12h_SI6,12h,SI6,3h_st,3h,st,4.83669
CPVAE,N900_RS04040,feoc,4.834400177001953,3.680302143096924,-1.902668833732605,-1.4106708765029907,-0.8082014322280884,-0.9126999974250792,0.8426124453544617,1.4266928434371948,0.68838115,-0.68518,3.2103,12h_SI7,12h,SI7,6h_SI4,6h,SI4,3.89548
CPVAE,N900_RS04045,VC_2075,1.9703481197357176,2.6322784423828125,-0.4014899432659149,0.2855750918388366,-1.2561997175216677,0.4856904745101928,0.9679380059242249,1.7884560823440552,1.4359475333333334,-0.6599,5.2083,3h_ce,3h,ce,1h_st,1h,st,5.868200000000001
