VAE1,VAE2,VAE3,VAE4,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,VAE_reconstruction_MSE,VAE_cluster
-0.20413767,-0.10848922,-0.48204547,0.095386535,N900_RS02865,2-hydroxyacid dehydrogenase,1.2305892166666663,-0.36088,4.7294,24h_st,24h,st,3h_SI1,3h,SI1,5.09028,0.656113909583172,6
0.1687326,0.3476303,-0.45990384,-0.42197245,N900_RS02870,cysL_1,0.5111499833333333,-0.85326,4.5183,12h_SI2,12h,SI2,6h_SI3,6h,SI3,5.37156,0.7385222023075453,5
-1.5788258,0.19259909,-0.24367416,0.50406355,N900_RS02875,C4-dicarboxylate ABC transporter,0.9010618459999998,-1.3833,5.3117,24h_st,24h,st,6h_st,6h,st,6.695,0.6668753903530823,7
0.029957026,0.025961533,1.6327015,1.9387811,N900_RS02880,recC,0.71830115,-1.2585,3.2783,12h_ce,12h,ce,6h_SI1,6h,SI1,4.5368,0.090186888904945,3
-0.18309624,0.16383268,1.5862551,1.8154067,N900_RS02885,recB,0.9415452116666664,-1.1394,3.5793,6h_SI9,6h,SI9,1h_st,1h,st,4.7187,0.103532114160434,3
-0.04799378,1.682686,0.31126404,-1.5538062,N900_RS02890,recD,0.6011931999999999,-1.8056,4.129,3h_co,3h,co,3h_SI1,3h,SI1,5.9346,0.4496934238127642,4
-2.7117167,0.66597646,-1.5940557,0.2323911,N900_RS02895,N900_RS02895,0.5324415666666666,-2.4119,2.9091,6h_SI6,6h,SI6,1h_co,1h,co,5.321,0.8659049316833831,7
0.7671374,1.4985229,0.806098,-0.9656118,N900_RS02905,argA,0.8955382333333335,-0.68056,4.186,6h_st,6h,st,3h_st,3h,st,4.86656,0.2340333031736287,4
-0.534265,1.5030272,-0.3203098,-0.111163706,N900_RS02910,N900_RS02910,0.4040845333333333,-1.6601,3.3947,3h_SI6,3h,SI6,1h_SI1,1h,SI1,5.0548,0.7423218139755108,4
1.0441208,-0.8291236,-0.2864559,-0.53719985,N900_RS02915,mltA,0.97652185,-0.51174,3.5825,6h_st,6h,st,6h_ce,6h,ce,4.09424,0.5331981359029687,2
0.73426247,-0.5543717,-0.99164855,0.81402934,N900_RS02920,tcdA,0.5016236333333334,-1.0621,4.1174,6h_SI4,6h,SI4,12h_st,12h,st,5.1795,0.7619072039048879,6
-0.023388982,1.6426147,0.56033677,-0.32656318,N900_RS02925,csdE,0.808715907,-1.2962,4.5695,12h_st,12h,st,3h_st,3h,st,5.8656999999999995,0.4208302871109551,4
1.2441415,-0.9659334,-0.67290926,0.44204152,N900_RS02930,csdA,0.3501479966666667,-1.2998,4.6318,24h_SI1,24h,SI1,3h_SI2,3h,SI2,5.9316,0.4601199676334448,6
1.9734334,-0.28950843,0.13891174,-0.53101254,N900_RS02935,4-methyl-5(B-hydroxyethyl)-thiazole monophosphate biosynthesis enzyme,1.0250198833333333,-0.59836,3.6007,6h_st,6h,st,3h_SI2,3h,SI2,4.199059999999999,0.1938715376154377,2
-0.11755526,0.41217473,1.1151508,1.8803754,N900_RS02940,panE,-1.7247886166666666,-4.1245,0.10697,6h_SI9,6h,SI9,3h_st,3h,st,4.23147,0.2902355624216136,3
-0.971197,0.9339392,1.3834574,0.269498,N900_RS02945,ompK,0.7524406366666667,-0.52131,4.3981,1h_SI3,1h,SI3,3h_st,3h,st,4.91941,0.2761017903685082,4
1.8508614,-0.89084554,0.33110976,-0.10510774,N900_RS02950,ATP-dependent protease,0.8988467666666666,-0.5411,4.8689,1h_SI9,1h,SI9,3h_SI2,3h,SI2,5.41,0.3042481519782808,2
-1.5631092,-0.721295,0.5732653,0.78366584,N900_RS02955,rpoE_2,0.7581910833333333,-0.94307,5.0489,12h_SI2,12h,SI2,6h_st,6h,st,5.991969999999999,0.6469424797950619,7
-0.626717,-1.1115123,-0.26971006,-1.521949,N900_RS02960,chrR,1.3518178166666666,-1.1114,3.8398,3h_ce,3h,ce,6h_SI1,6h,SI1,4.9512,0.4715322671518003,1
0.15300873,-1.7374628,-1.1165525,-0.6505218,N900_RS02965,ampG,0.85857015,-0.56457,3.1332,3h_SI3,3h,SI3,6h_SI3,6h,SI3,3.69777,0.3920259923449513,6
-0.7293082,0.07383229,0.69596314,-0.029662713,N900_RS02970,peptidyl-prolyl cis-trans isomerase,1.1224447666666666,-0.29982,5.7685,1h_co,1h,co,6h_st,6h,st,6.06832,0.7208837429313916,1
-0.30887568,0.80852836,1.6752629,-0.98377556,N900_RS02975,"lipoprotein, putative",1.38081945,-0.25722,4.7706,1h_SI8,1h,SI8,3h_SI1,3h,SI1,5.02782,0.1738957446599364,4
0.80435884,-1.4840381,-0.27425227,-0.2533198,N900_RS02980,rlmG,1.3515866666666667,-0.18407,4.6271,3h_SI1,3h,SI1,12h_SI1,12h,SI1,4.811170000000001,0.373961138136311,6
1.8351631,0.6739395,-1.1823357,-1.3923854,N900_RS02985,bola,0.1946024,-1.7166,5.0121,6h_SI3,6h,SI3,1h_SI1,1h,SI1,6.7287,0.5324042105695225,2
0.29199088,0.32459787,1.2400151,2.0958822,N900_RS02990,Na(+)-translocating NADH-quinone reductase subunit A,0.8913359333333334,-1.0847,2.8734,12h_ce,12h,ce,12h_st,12h,st,3.9581,0.1614864228826619,3
0.10197684,0.83089226,0.13540357,1.5731014,N900_RS02995,nqrB,0.2380798333333332,-2.3117,1.5649,12h_ce,12h,ce,6h_SI7,6h,SI7,3.8766,0.7174972579252908,3
0.11585201,0.6049315,0.4288132,1.1795156,N900_RS03000,nqrC,0.7903676999999999,-1.6187,2.6773,12h_co,12h,co,6h_SI5,6h,SI5,4.295999999999999,0.5460422913747429,3
-0.04201658,0.5331689,0.6092126,1.5930344,N900_RS03005,nqrD,0.3834622,-2.2262,2.2761,6h_SI9,6h,SI9,6h_SI8,6h,SI8,4.5023,0.5702816712977105,3
0.35604352,0.52217436,0.70630866,1.4891627,N900_RS03010,nqrE,1.0912582016666663,-1.4755,5.2286,6h_SI9,6h,SI9,3h_SI5,3h,SI5,6.7041,0.4481359547151204,3
0.29025894,0.7101374,-0.008560672,1.7210783,N900_RS03015,nqrF,0.8921160833333334,-1.8258,2.6262,12h_SI9,12h,SI9,6h_SI3,6h,SI3,4.452,0.4829945373293329,3
-0.08844498,-0.032526795,1.8553336,1.9367748,N900_RS03020,apbE,1.8395017333333337,-0.062167,4.0449,6h_SI9,6h,SI9,12h_st,12h,st,4.107067,0.0184836747147799,3
0.5542742,-0.23003416,0.11017162,0.05348654,N900_RS03025,nqrM_1,-0.1832341833333333,-1.76,3.4997,6h_co,6h,co,12h_SI2,12h,SI2,5.2597,0.6170465997772575,2
-0.03774132,-1.3328626,-0.4613608,0.32081616,N900_RS03030,dinB,0.36852725,-1.9891,3.2172,6h_SI6,6h,SI6,6h_SI1,6h,SI1,5.206300000000001,0.4590268665724243,6
-0.79857844,0.33382657,1.2849331,0.14872226,N900_RS03035,N900_RS03035,1.8946756666666669,0.10631,4.7565,1h_SI9,1h,SI9,3h_SI4,3h,SI4,4.65019,0.2719758734357581,4
0.22899343,-0.88176996,0.4472342,-0.8450646,N900_RS03055,diguanylate cyclase_4,0.7464228249999999,-0.75771,3.7322,3h_st,3h,st,6h_SI4,6h,SI4,4.48991,0.273797410903861,1
-0.10402137,-0.6803061,1.2521445,-0.3506319,N900_RS03060,sodium-dependent transporter_2,0.9819248900000002,-0.24917,3.6451,3h_co,3h,co,3h_SI3,3h,SI3,3.89427,0.2311519764680673,1
-0.19681276,-1.4173551,-0.94387496,0.91713846,N900_RS03065,deacylase,0.0226024749999999,0.003447,0.37188,6h_SI4,6h,SI4,12h_SI1,12h,SI1,0.368433,0.7751912346973082,6
0.43518132,-0.75176114,-0.80013895,0.1633772,N900_RS03070,rimK,0.6541712866666667,-0.9289,3.8758,6h_SI2,6h,SI2,1h_co,1h,co,4.8046999999999995,0.5947469769405503,6
-0.4662248,0.57845956,1.0782431,0.12830608,N900_RS03075,ATP-dependent zinc protease_1,1.0425344,-0.28888,4.1771,1h_st,1h,st,3h_SI2,3h,SI2,4.46598,0.3214107253447116,4
-0.15999661,0.9625421,-0.14763224,-1.0455798,N900_RS03080,pepD,1.1336517333333334,-0.34137,4.4745,3h_SI1,3h,SI1,3h_SI4,3h,SI4,4.81587,0.5583002754734613,5
-0.96066904,0.56825703,1.8184986,-0.7746092,N900_RS03085,adeP,1.40251715,-0.093265,4.0942,1h_SI7,1h,SI7,3h_st,3h,st,4.1874649999999995,0.1933696039137774,4
0.18870027,-0.33510345,0.5071992,0.78235114,N900_RS03090,gpt,1.6000353333333337,-0.20499,6.5751,1h_SI6,1h,SI6,3h_SI1,3h,SI1,6.7800899999999995,0.4892251803051862,3
-1.8281723,-0.36459032,-0.27937117,1.1279256,N900_RS03095,frsA,0.8088615188333333,-2.1608,5.6376,1h_SI5,1h,SI5,1h_st,1h,st,7.7984,0.483528447426288,7
-0.54942614,-0.74235046,-0.9976876,1.8642883,N900_RS03100,crl,0.2443721166666666,-1.4711,3.3645,3h_SI6,3h,SI6,6h_st,6h,st,4.8356,0.6254794044723221,6
0.21698745,0.18273753,0.66093284,-0.94744384,N900_RS03105,proB,1.3488796666666665,-0.0167,4.5122,12h_SI2,12h,SI2,6h_SI3,6h,SI3,4.5289,0.4880161704350831,2
-0.66190886,-1.6458133,1.3209136,-0.16820905,N900_RS03110,proA,1.9528545666666663,0.055854,5.0352,1h_SI8,1h,SI8,12h_st,12h,st,4.979346,0.2522665968814876,1
1.0690513,-1.7009289,0.06724301,-0.37298793,N900_RS03115,nrdR,0.6570483666666667,-0.79433,4.3173,1h_st,1h,st,12h_SI1,12h,SI1,5.11163,0.1990195815078172,2
-0.6708581,-0.43062246,0.27563673,1.6692985,N900_RS03120,ribD,2.0453425,-0.51989,7.2604,1h_SI6,1h,SI6,12h_SI1,12h,SI1,7.78029,0.4939852228367649,3
-1.12657,0.2184116,0.7736589,1.9894735,N900_RS03125,ribE_1,2.0474889666666667,-0.2911,4.8374,1h_SI7,1h,SI7,1h_ce,1h,ce,5.1285,0.3668629129867172,3
0.64218676,-1.0802841,-0.118144974,-1.3514473,N900_RS03130,ribBA,1.2050008666666667,-0.63296,3.936,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.56896,0.5262171490215881,2
-0.047169313,-0.011377873,1.8527408,1.9024708,N900_RS03135,ribE_2,1.85956855,-0.056577,4.2276,6h_SI9,6h,SI9,3h_SI2,3h,SI2,4.284177,0.0160575071253954,3
-0.06137687,0.038546152,1.6803925,1.9064579,N900_RS03140,nusB,-0.0607956483333333,-1.9763,2.0323,6h_SI9,6h,SI9,12h_st,12h,st,4.0086,0.0543115665670819,3
0.023447141,0.024697598,1.8371121,1.8455869,N900_RS03145,thiL,-1.3980944666666668,-3.3638,0.74928,6h_SI9,6h,SI9,12h_st,12h,st,4.11308,0.0207379438664729,3
-0.031346485,0.017600074,1.7681098,1.893785,N900_RS03150,pgpA,1.2966592,-0.6473,3.4647,6h_SI9,6h,SI9,12h_st,12h,st,4.112,0.03274950167679,3
-0.64784056,-1.1470779,1.4304445,0.40439403,N900_RS03155,VC_2264_BLAST,1.5669515000000005,-1.2715,5.018,1h_SI8,1h,SI8,6h_st,6h,st,6.2895,0.2507994534198668,1
1.2919586,0.16335745,-0.52190137,1.5563011,N900_RS03160,glnD,0.2526150333333333,-2.4016,3.4429,6h_SI7,6h,SI7,3h_SI4,3h,SI4,5.8445,0.4248805239028463,0
0.22618732,0.2662813,-0.941728,-0.27666414,N900_RS03240,rnhB,0.2110635666666666,-1.768,3.0744,12h_SI1,12h,SI1,3h_SI1,3h,SI1,4.8424,0.6515537091719726,5
-1.479369,-0.7787785,-0.45436764,-1.140488,N900_RS03260,cytochrome c_2,1.4232952333333335,-0.47261,6.4359,1h_SI4,1h,SI4,6h_SI4,6h,SI4,6.90851,0.6769912030733511,7
-2.1813436,-0.7303737,0.39436784,-0.20249401,N900_RS03265,padC,0.6109401133333332,-1.0369,4.9779,1h_SI5,1h,SI5,6h_st,6h,st,6.0148,0.3723672079956502,7
-0.24859898,0.50560707,1.7836969,-1.0132632,N900_RS03270,glnB,1.2820225333333333,-0.37078,4.1463,3h_SI6,3h,SI6,3h_st,3h,st,4.51708,0.1997735324658264,4
0.4727683,0.6395189,-2.6177359,1.5277107,N900_RS03275,VC0395_A1830_BLAST,-0.8288588166666668,-2.8774,2.8362,6h_SI6,6h,SI6,1h_ce,1h,ce,5.7136,0.4312801380301495,0
1.3559456,-0.3025153,0.2289774,-0.15815187,N900_RS03280,lysm,1.18212265,-0.46943,4.934,12h_SI4,12h,SI4,3h_SI1,3h,SI1,5.40343,0.6483929909580688,2
-0.5149773,0.78358036,1.6262671,-0.89895433,N900_RS03285,gloB,1.30892002,-0.27492,4.4042,3h_ce,3h,ce,3h_st,3h,st,4.67912,0.2029445922036236,4
0.8383718,0.30509096,-1.2654816,1.4368503,N900_RS03290,class I SAM-dependent methyltransferase_3,-0.8981651666666667,-2.7032,2.9689,3h_SI6,3h,SI6,6h_st,6h,st,5.6721,0.5274563146059689,0
-0.60790324,-0.6346343,0.16156313,1.4314156,N900_RS03295,rnhA,2.5071670499999996,0.030903,7.4271,1h_SI6,1h,SI6,12h_SI2,12h,SI2,7.396197,0.4001793270251653,3
-0.86037296,0.9256887,-1.3978722,-0.5946987,N900_RS03305,hldE,0.5671162815333333,-1.4957,4.4761,12h_SI4,12h,SI4,3h_SI1,3h,SI1,5.9718,1.0070816725686538,5
0.39304894,1.3502039,0.6394987,-0.08432607,N900_RS03310,fadE_1,0.59594249045,-0.86754,3.9811,6h_st,6h,st,6h_SI1,6h,SI1,4.84864,0.4035664199378778,4
-0.044760376,0.015179488,1.8271629,1.7957815,N900_RS03315,gmhA/lpcA,-1.5608617199999997,-3.4683,0.53981,6h_SI9,6h,SI9,12h_st,12h,st,4.00811,0.0302466592234568,3
-0.6410058,1.5720339,0.84372735,-0.77189064,N900_RS03320,yafJ,1.2761539,-0.89001,5.8195,6h_SI3,6h,SI3,3h_st,3h,st,6.70951,0.4095252149218475,4
0.17527664,0.79446656,-0.9272001,0.3015787,N900_RS03325,purN,0.6486622166666666,-1.1523,4.4136,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.5659,0.7797077828288569,0
0.124577545,1.0446918,-1.0422695,2.0144265,N900_RS03330,purM,-0.5873585233333333,-3.6829,4.5548,12h_SI9,12h,SI9,6h_st,6h,st,8.2377,0.3494753794106014,0
-0.22524314,0.099011734,0.64523184,-1.3273863,N900_RS03335,upp,1.4134619516666664,-0.20871,4.8513,3h_SI2,3h,SI2,6h_ce,6h,ce,5.06001,0.4328510777248594,1
0.45273733,1.4361124,0.774927,0.10114701,N900_RS03340,N900_RS03340,1.12381125,-0.36831,5.0344,6h_SI1,6h,SI1,3h_SI2,3h,SI2,5.40271,0.5867467389518877,4
0.56746006,0.23040119,-0.7126703,-1.1366475,N900_RS03345,rluF,0.8321339999999999,-0.90122,3.7215,6h_st,6h,st,6h_SI4,6h,SI4,4.62272,0.51442709036268,5
-0.51786107,1.0690149,1.78225,-0.860649,N900_RS03350,smrA,0.8919679699999998,-0.4347,4.9355,3h_SI9,3h,SI9,3h_st,3h,st,5.3702000000000005,0.1784922634563307,4
0.34831908,0.70123833,-1.421174,-1.146214,N900_RS03365,N900_RS03365,0.3369768833333333,-1.5325,4.6465,12h_SI1,12h,SI1,1h_SI1,1h,SI1,6.178999999999999,0.7149702894993808,5
-0.30676866,-1.2197711,0.9061832,-0.06518499,N900_RS03370,chb,1.3144442666666665,-0.049662,4.1063,1h_st,1h,st,3h_SI2,3h,SI2,4.155962,0.3513856628577398,1
0.092259854,-0.09308372,0.2097866,-0.19986169,N900_RS03375,N900_RS03375,1.016768983333333,-0.37887,3.8786,3h_co,3h,co,6h_ce,6h,ce,4.25747,0.3906439360298447,2
-1.3620422,1.2138522,0.28928125,0.19270894,N900_RS03380,heavy metal translocating P-type ATPase,1.4021162666666669,-0.047342,5.6903,1h_SI1,1h,SI1,3h_st,3h,st,5.737642,0.4634900909031119,7
-0.5849561,-0.3730516,-1.2626715,-1.3070409,N900_RS03390,ompA_1,0.5639117666666666,-0.96167,3.439,12h_SI1,12h,SI1,1h_SI1,1h,SI1,4.40067,0.6267157879245098,5
0.83046025,1.714722,-0.86108875,-1.1266922,N900_RS03395,Fe3+-citrate ABC transporter substrate-binding protein,0.5749562666666665,-1.6408,3.404,6h_SI2,6h,SI2,6h_ce,6h,ce,5.0448,0.6918044506236133,5
2.255101,-0.00011073053,0.3437677,-0.44008684,N900_RS03400,vuuA,0.5488996215,-0.76455,4.4043,3h_SI9,3h,SI9,3h_SI1,3h,SI1,5.16885,0.3505259105319854,2
0.41521102,-0.116185375,0.3984564,-0.15753248,N900_RS03405,vuuB,1.5427878333333334,0.10516,4.9541,1h_SI4,1h,SI4,3h_SI1,3h,SI1,4.848940000000001,0.308413330417616,2
0.82437015,-1.2939851,1.0333745,-0.18825924,N900_RS03410,non-ribosomal peptide synthetase,1.5927311833333335,-0.25233,5.4005,1h_st,1h,st,3h_SI2,3h,SI2,5.65283,0.2692708097640593,1
0.07954186,0.4129509,-1.8164672,0.51227903,N900_RS03415,flgT,-0.1421252666666666,-2.3232,3.5808,6h_SI6,6h,SI6,1h_co,1h,co,5.904,0.6088955576973647,0
1.1711532,1.1420476,-1.9112616,0.31864208,N900_RS03420,flgO,-0.7477126166666667,-2.6831,2.936,24h_SI4,24h,SI4,3h_SI6,3h,SI6,5.6190999999999995,0.4662035263248915,0
1.2935674,1.6045133,-2.522872,0.7025265,N900_RS03425,flgP,-1.4280121,-3.2313,0.98859,3h_SI6,3h,SI6,1h_co,1h,co,4.21989,0.3327407379916417,0
-1.5900687,3.4173932,0.16866338,-0.031329308,N900_RS03430,flgN,0.0059134508333333,0.00024007,0.2015,6h_SI3,6h,SI3,3h_st,3h,st,0.20125993,0.0580265880293887,4
0.25254974,0.33265442,1.1730632,2.3600402,N900_RS03435,flgM,0.4104534,-1.847,2.2662,6h_SI9,6h,SI9,12h_SI1,12h,SI1,4.1132,0.1892673968075084,3
-1.4554238,0.41373295,-1.772747,-0.090302676,N900_RS03440,flgA,0.0339986833333333,-1.7476,2.7586,12h_SI1,12h,SI1,6h_ce,6h,ce,4.5062,0.714862220354234,7
-2.5837271,1.1112756,1.3546265,0.6677784,N900_RS03445,chev_3,0.0123038832881666,-1.0121e-05,0.12997,1h_SI6,1h,SI6,3h_st,3h,st,0.129980121,0.2647699830712057,7
-0.6557112,-0.056542583,1.8597581,0.19526437,N900_RS03450,cheR,3.139775,-0.88371,6.9658,1h_SI6,1h,SI6,3h_st,3h,st,7.84951,0.1777769217574257,1
-0.4739805,0.70935184,-2.414649,-1.7160075,N900_RS03455,flgB,0.3184827583333332,-1.8774,3.6052,6h_SI1,6h,SI1,3h_SI5,3h,SI5,5.4826,0.4680441920710925,5
-0.105075434,0.58323175,-1.8515224,-1.1428622,N900_RS03460,flgC,0.3371308466666666,-1.9347,4.3797,12h_SI3,12h,SI3,12h_SI1,12h,SI1,6.3144,0.7449071057816359,5
1.1114429,1.0252045,-1.3435918,1.5675689,N900_RS03465,flgD,-1.0865150800000003,-3.1374,2.58,12h_SI5,12h,SI5,1h_co,1h,co,5.7174,0.4047215993983275,0
-0.31112653,0.37941444,-3.0869546,-0.3852669,N900_RS03470,flgE,-0.1246014166666666,-2.4923,2.9026,24h_st,24h,st,3h_SI7,3h,SI7,5.3949,0.4833580904251829,5
0.38420153,1.1717114,-2.6867824,-0.9279242,N900_RS03475,flgF,-0.2028913333333333,-2.8227,2.0858,24h_st,24h,st,3h_SI7,3h,SI7,4.9085,0.4551036781185706,5
-0.35361254,0.03048715,-2.1267977,0.47034234,N900_RS03480,flgG,-0.1329602499999999,-2.5197,3.9654,6h_SI5,6h,SI5,6h_ce,6h,ce,6.485099999999999,0.6795932560067823,0
0.35352436,0.3437329,-3.2124853,-0.35947287,N900_RS03485,flgH,-0.0657330666666666,-2.2189,3.5089,24h_st,24h,st,1h_co,1h,co,5.7278,0.2912026512760012,5
-0.29636812,1.3637713,-1.9842077,-0.6052413,N900_RS03490,flgi,0.2042807166666666,-1.3246,2.9299,6h_SI3,6h,SI3,6h_st,6h,st,4.2545,0.6102776894243499,5
0.4338236,-1.0470954,-3.3270998,-0.10694187,N900_RS03495,flgJ,-0.44742275,-2.3395,1.8545,6h_SI3,6h,SI3,1h_co,1h,co,4.194,0.3132996195168422,6
0.89769864,0.90867096,-3.1543283,-0.24503785,N900_RS03500,flgK,-0.37965105,-2.7052,2.176,24h_st,24h,st,3h_SI4,3h,SI4,4.8812,0.400198244956818,0
0.08860412,-0.00012732111,-2.7966561,0.23544948,N900_RS03505,flgL,-0.5631657109999999,-3.2202,2.3113,24h_SI3,24h,SI3,12h_SI2,12h,SI2,5.5315,0.5089408582169667,0
0.23900436,-1.1523834,-2.4938207,0.0917294,N900_RS03515,flaA,0.1699253166666666,-2.0482,4.1697,24h_st,24h,st,12h_SI1,12h,SI1,6.2179,0.602263160835301,6
-1.9306802,-1.1274089,0.20803183,0.56155175,N900_RS03520,flaC,0.7919410433333333,-1.0473,5.441,1h_SI1,1h,SI1,6h_st,6h,st,6.4883,0.604442871124541,7
-1.4849304,-0.09033512,0.41665596,1.1526467,N900_RS03550,ychF,-0.1672328166666666,-2.8794,5.1424,6h_SI6,6h,SI6,6h_st,6h,st,8.0218,0.394988601254103,7
-0.02602306,0.02376753,1.790148,1.9355022,N900_RS03585,prmC,1.2679231333333336,-0.52671,3.4364,12h_ce,12h,ce,12h_st,12h,st,3.96311,0.0157165106120583,3
-1.6381036,0.4058566,-0.76654214,-0.18192211,N900_RS03590,sirB2,0.7311103499999999,-2.5659,5.3479,6h_SI6,6h,SI6,3h_SI5,3h,SI5,7.9138,1.0020105466779274,7
1.3146058,-0.31712195,0.33280134,-1.3942508,N900_RS03595,sirB1,1.1940692,-0.35314,5.0618,3h_co,3h,co,3h_SI3,3h,SI3,5.41494,0.3421877586815744,2
1.7334247,0.1673612,-0.40846494,0.1344039,N900_RS03605,ushA,0.0806727966666666,-1.3692,2.8217,6h_st,6h,st,3h_SI4,3h,SI4,4.1909,0.4012347974329555,2
0.35662875,0.58594245,-1.9551147,-0.014732312,N900_RS03610,ybaK,0.1377799723333333,-1.2145,3.027,12h_SI2,12h,SI2,3h_SI3,3h,SI3,4.2415,0.625811848563386,0
-0.5340328,-0.66526514,0.8531607,0.4852149,N900_RS03615,uracil-xanthine permease,1.3931589866666665,-0.063575,4.4496,1h_SI5,1h,SI5,6h_st,6h,st,4.513175,0.2410906277577949,1
0.6315559,-1.4068627,0.3740188,0.6511964,N900_RS03620,N900_RS03620,1.4869252666666668,-1.7158,4.6252,6h_SI5,6h,SI5,3h_SI4,3h,SI4,6.341,0.4766521311944917,6
-1.2388589,0.59212804,-0.94187677,-0.218301,N900_RS03625,N900_RS03625,0.5601088333333333,-1.1414,4.1243,12h_SI3,12h,SI3,3h_SI5,3h,SI5,5.2657,0.7520950897125044,7
0.7436443,0.010956108,0.12800153,-0.010275306,N900_RS03630,wrbA,0.4950981633333333,-0.89623,3.5,3h_st,3h,st,1h_SI1,1h,SI1,4.39623,0.2874081727705804,2
-1.2672126,0.42430493,-1.0264666,-0.29930604,N900_RS03635,arsC,0.7619127000000001,-0.69393,3.4797,6h_SI7,6h,SI7,3h_SI7,3h,SI7,4.17363,0.8284681380983309,7
-0.09546587,-0.93081427,-0.17419627,0.0911292,N900_RS03640,bepA_1,0.7092973833333333,-0.73641,4.1162,6h_SI3,6h,SI3,3h_SI1,3h,SI1,4.85261,0.7358296705723908,6
0.137846,-1.3715724,-0.08974104,-0.8977469,N900_RS03645,N900_RS03645,1.008413416666667,-0.60351,3.8867,3h_co,3h,co,3h_SI2,3h,SI2,4.490209999999999,0.6650744017355631,1
1.2904578,-0.5305888,-0.12516533,-0.6032062,N900_RS03650,perM,0.6932577166666668,-0.69001,3.4298,3h_SI9,3h,SI9,12h_SI1,12h,SI1,4.11981,0.4027696477805333,2
-0.7165554,-0.23248704,0.7850881,0.61751175,N900_RS03655,mlp24,1.4873711666666665,0.27441,4.4475,3h_SI3,3h,SI3,3h_SI4,3h,SI4,4.17309,0.3611034072905627,1
1.6466249,-0.25894624,-0.32748103,0.7069243,N900_RS03660,bcp,0.2314752766666666,-1.7163,4.3787,6h_SI7,6h,SI7,3h_SI3,3h,SI3,6.095000000000001,0.4941662219792003,2
-1.8625637,-1.177313,0.8092994,0.3487816,N900_RS03665,gcvR,1.7646126666666668,-0.38961,5.8117,1h_SI1,1h,SI1,12h_st,12h,st,6.20131,0.4324994917745615,7
-0.6392967,0.9888432,0.95572376,-1.25437,N900_RS03675,bamC,0.88281807,-0.67533,3.8229,1h_SI5,1h,SI5,3h_st,3h,st,4.49823,0.4881070956912933,4
-0.58867383,1.7651784,-0.14081913,-0.17771049,N900_RS03680,N900_RS03680,0.55879889,-1.2673,4.5292,12h_SI2,12h,SI2,3h_st,3h,st,5.7965,0.5897308721253871,4
-0.50574183,0.1812097,1.1010066,1.9514345,N900_RS03685,M15 family metallopeptidase,1.4966350999999998,-0.5671,3.2515,12h_SI6,12h,SI6,12h_st,12h,st,3.8186,0.208507436116674,3
-1.2256666,-0.019693635,0.42780873,1.3367692,N900_RS03690,dapE,0.0205343333333333,-2.4693,4.7686,1h_SI6,1h,SI6,6h_SI3,6h,SI3,7.2379,0.4495165684824727,7
-1.8184395,-0.926602,0.72857034,-0.6188237,N900_RS03695,ArsC family reductase,1.2582872,-0.038061,5.026,3h_SI3,3h,SI3,6h_st,6h,st,5.064061,0.3689007774972289,1
0.18257633,-0.5709996,-0.04673484,-0.4112234,N900_RS03700,N900_RS03700,1.0246902466666663,-0.48085,5.02,3h_SI5,3h,SI5,6h_SI2,6h,SI2,5.50085,0.7237011066215248,2
-0.07406369,-1.0704054,0.24621135,-0.55752844,N900_RS03705,N900_RS03705,0.9900437666666668,-0.64182,6.3746,3h_co,3h,co,6h_SI3,6h,SI3,7.01642,0.4698440536029171,1
0.441315,-1.3548547,0.105780154,-0.016714793,N900_RS03710,N900_RS03710,0.5831419666666666,-0.73314,3.324,12h_st,12h,st,3h_SI1,3h,SI1,4.0571399999999995,0.4512829783443319,6
0.08316475,-1.1698412,-0.23881263,-0.4088791,N900_RS03715,yfeX,0.7683352,-0.67149,4.4085,6h_co,6h,co,3h_SI3,3h,SI3,5.07999,0.4549972468219679,6
0.9314433,-1.13863,-1.6865442,0.5632175,N900_RS03720,flaE,0.03334885,-2.3773,4.2765,6h_SI5,6h,SI5,12h_SI1,12h,SI1,6.6538,0.7401020974125031,6
-0.50439537,0.6245505,1.1840936,-0.21288797,N900_RS03725,flaD,2.1296734833333333,-0.053671,4.6878,1h_ce,1h,ce,6h_SI3,6h,SI3,4.741471,0.3151143283369028,4
1.922448,0.7320041,-1.0363096,-0.51896983,N900_RS03730,flaB,0.1458025983333333,-1.2065,3.0556,24h_st,24h,st,3h_SI4,3h,SI4,4.2621,0.3613507496137834,2
-0.52432203,0.5910385,-1.0971705,-0.9286293,N900_RS03735,flaG,0.0099306547083333,-5.0105e-06,0.47317,12h_SI9,12h,SI9,3h_SI5,3h,SI5,0.4731750105,0.7846198382702861,5
0.006348528,0.9888052,-2.7010374,-0.051979166,N900_RS03740,fliD,-0.3388143166666666,-2.6888,3.2234,24h_st,24h,st,1h_ce,1h,ce,5.9122,0.4231461020934696,0
0.12542191,-0.56527793,-2.9989653,-0.13336669,N900_RS03745,flaI,-0.1419128366666667,-2.4906,2.8485,24h_st,24h,st,3h_SI6,3h,SI6,5.3391,0.4511591058352157,6
