Model,Rank,Program,Time,Space,Value,Requested_rank
VAE,10,VAE1,24h,SI1,0.002468891441822,5
VAE,10,VAE1,24h,SI2,-0.0012495517730712,5
VAE,10,VAE1,24h,SI3,0.0016501545906066,5
VAE,10,VAE1,24h,SI4,-0.0049097537994384,5
VAE,10,VAE1,24h,SI5,0.0034508407115936,5
VAE,10,VAE1,24h,SI6,0.0077490210533142,5
VAE,10,VAE1,24h,SI7,0.0011890232563018,5
VAE,10,VAE1,24h,SI8,-0.0161422789096832,5
VAE,10,VAE1,24h,SI9,0.0014634728431701,5
VAE,10,VAE1,24h,ce,-0.0163569450378417,5
VAE,10,VAE1,24h,co,-0.0012235939502716,5
weighted_CPVAE,10,CPVAE1,1h,st,-0.0705973953008651,5
weighted_CPVAE,10,CPVAE1,1h,SI1,-0.0957277342677116,5
weighted_CPVAE,10,CPVAE1,1h,SI2,-0.0728497430682182,5
weighted_CPVAE,10,CPVAE1,1h,SI3,-0.0342803969979286,5
weighted_CPVAE,10,CPVAE1,1h,SI4,-0.0617671534419059,5
weighted_CPVAE,10,CPVAE1,1h,SI5,-0.0575726926326751,5
weighted_CPVAE,10,CPVAE1,1h,SI6,-0.038183569908142,5
weighted_CPVAE,10,CPVAE1,1h,SI7,-0.0455694086849689,5
weighted_CPVAE,10,CPVAE1,1h,SI8,-0.0293011255562305,5
weighted_CPVAE,10,CPVAE1,1h,SI9,-0.0357569195330143,5
weighted_CPVAE,10,CPVAE1,1h,ce,-0.0556652285158634,5
weighted_CPVAE,10,CPVAE1,1h,co,-0.0394787974655628,5
weighted_CPVAE,10,CPVAE1,3h,st,-0.0587570518255233,5
weighted_CPVAE,10,CPVAE1,3h,SI1,-0.0796726197004318,5
weighted_CPVAE,10,CPVAE1,3h,SI2,-0.0606316439807415,5
weighted_CPVAE,10,CPVAE1,3h,SI3,-0.0285310111939907,5
weighted_CPVAE,10,CPVAE1,3h,SI4,-0.0514077842235565,5
weighted_CPVAE,10,CPVAE1,3h,SI5,-0.0479168072342872,5
weighted_CPVAE,10,CPVAE1,3h,SI6,-0.0317795574665069,5
weighted_CPVAE,10,CPVAE1,3h,SI7,-0.0379266664385795,5
weighted_CPVAE,10,CPVAE1,3h,SI8,-0.0243868436664342,5
weighted_CPVAE,10,CPVAE1,3h,SI9,-0.0297598969191312,5
weighted_CPVAE,10,CPVAE1,3h,ce,-0.0463292524218559,5
weighted_CPVAE,10,CPVAE1,3h,co,-0.0328575521707534,5
weighted_CPVAE,10,CPVAE1,6h,st,0.0116925630718469,5
weighted_CPVAE,10,CPVAE1,6h,SI1,0.0158547293394804,5
weighted_CPVAE,10,CPVAE1,6h,SI2,0.0120656043291091,5
weighted_CPVAE,10,CPVAE1,6h,SI3,0.0056776273995637,5
weighted_CPVAE,10,CPVAE1,6h,SI4,0.0102300709113478,5
weighted_CPVAE,10,CPVAE1,6h,SI5,0.00953537132591,5
weighted_CPVAE,10,CPVAE1,6h,SI6,0.0063240830786526,5
weighted_CPVAE,10,CPVAE1,6h,SI7,0.0075473487377166,5
weighted_CPVAE,10,CPVAE1,6h,SI8,0.0048529445193707,5
weighted_CPVAE,10,CPVAE1,6h,SI9,0.0059221740812063,5
weighted_CPVAE,10,CPVAE1,6h,ce,0.0092194499447941,5
weighted_CPVAE,10,CPVAE1,6h,co,0.0065386029891669,5
weighted_CPVAE,10,CPVAE1,12h,st,0.0583492368459701,5
weighted_CPVAE,10,CPVAE1,12h,SI1,0.0791196376085281,5
weighted_CPVAE,10,CPVAE1,12h,SI2,0.0602108165621757,5
weighted_CPVAE,10,CPVAE1,12h,SI3,0.0283329859375953,5
weighted_CPVAE,10,CPVAE1,12h,SI4,0.0510509796440601,5
weighted_CPVAE,10,CPVAE1,12h,SI5,0.047584231942892,5
weighted_CPVAE,10,CPVAE1,12h,SI6,0.031558983027935,5
weighted_CPVAE,10,CPVAE1,12h,SI7,0.0376634299755096,5
weighted_CPVAE,10,CPVAE1,12h,SI8,0.0242175832390785,5
weighted_CPVAE,10,CPVAE1,12h,SI9,0.0295533426105976,5
weighted_CPVAE,10,CPVAE1,12h,ce,0.0460076965391635,5
weighted_CPVAE,10,CPVAE1,12h,co,0.0326295010745525,5
weighted_CPVAE,10,CPVAE1,24h,st,0.0516540519893169,5
weighted_CPVAE,10,CPVAE1,24h,SI1,0.070041187107563,5
weighted_CPVAE,10,CPVAE1,24h,SI2,0.0533020310103893,5
weighted_CPVAE,10,CPVAE1,24h,SI3,0.0250819660723209,5
weighted_CPVAE,10,CPVAE1,24h,SI4,0.0451932214200496,5
weighted_CPVAE,10,CPVAE1,24h,SI5,0.0421242602169513,5
weighted_CPVAE,10,CPVAE1,24h,SI6,0.0279378034174442,5
weighted_CPVAE,10,CPVAE1,24h,SI7,0.0333418063819408,5
weighted_CPVAE,10,CPVAE1,24h,SI8,0.0214387774467468,5
weighted_CPVAE,10,CPVAE1,24h,SI9,0.0261622946709394,5
weighted_CPVAE,10,CPVAE1,24h,ce,0.0407286211848259,5
weighted_CPVAE,10,CPVAE1,24h,co,0.0288854837417602,5
PCA,10,PC2,1h,st,0.4951475184979731,5
PCA,10,PC2,1h,SI1,0.8250354400737413,5
PCA,10,PC2,1h,SI2,0.1898519488907101,5
PCA,10,PC2,1h,SI3,-0.2698718364259952,5
PCA,10,PC2,1h,SI4,-0.3992267220469103,5
PCA,10,PC2,1h,SI5,-0.4227895670685397,5
PCA,10,PC2,1h,SI6,-0.4482353382953596,5
PCA,10,PC2,1h,SI7,-0.3920453002568268,5
PCA,10,PC2,1h,SI8,-0.3187889401963728,5
PCA,10,PC2,1h,SI9,-0.16294779340384,5
PCA,10,PC2,1h,ce,0.5883942479878246,5
PCA,10,PC2,1h,co,0.6368633325666503,5
PCA,10,PC2,3h,st,0.7834782874186179,5
PCA,10,PC2,3h,SI1,0.931904025770906,5
PCA,10,PC2,3h,SI2,0.97604508969946,5
PCA,10,PC2,3h,SI3,0.9945669398609788,5
PCA,10,PC2,3h,SI4,0.7539508223067829,5
PCA,10,PC2,3h,SI5,0.7425224016942766,5
PCA,10,PC2,3h,SI6,-0.0969504428370855,5
PCA,10,PC2,3h,SI7,0.1228217353607131,5
PCA,10,PC2,3h,SI8,0.201582175716674,5
PCA,10,PC2,3h,SI9,0.165480130825586,5
PCA,10,PC2,3h,ce,-0.33724275012602,5
PCA,10,PC2,3h,co,-0.3787215565144853,5
PCA,10,PC2,6h,st,0.7707440970640805,5
PCA,10,PC2,6h,SI1,0.7783501981040047,5
PCA,10,PC2,6h,SI2,0.8728669379701515,5
PCA,10,PC2,6h,SI3,0.9865431675860202,5
PCA,10,PC2,6h,SI4,0.4670271953294521,5
PCA,10,PC2,6h,SI5,-0.0024238338156503,5
PCA,10,PC2,6h,SI6,-0.7189196697944442,5
PCA,10,PC2,6h,SI7,-0.7342509186461316,5
PCA,10,PC2,6h,SI8,-0.6049250795752761,5
PCA,10,PC2,6h,SI9,-0.6359192823180037,5
PCA,10,PC2,6h,ce,-0.4757069984958709,5
PCA,10,PC2,6h,co,-0.3892739999258756,5
PCA,10,PC2,12h,st,0.6329521928122493,5
PCA,10,PC2,12h,SI1,0.8925803769598076,5
PCA,10,PC2,12h,SI2,0.7949989780696849,5
PCA,10,PC2,12h,SI3,0.7535909467920683,5
PCA,10,PC2,12h,SI4,-0.0612158750145618,5
PCA,10,PC2,12h,SI5,-0.5640460043723025,5
PCA,10,PC2,12h,SI6,-0.7692531974491796,5
PCA,10,PC2,12h,SI7,-0.7705129809708575,5
PCA,10,PC2,12h,SI8,-0.7009817246629041,5
PCA,10,PC2,12h,SI9,-0.7279875478897979,5
PCA,10,PC2,12h,ce,-0.5149150589731302,5
PCA,10,PC2,12h,co,-0.41917979753565,5
PCA,10,PC2,24h,st,-0.0162358949223881,5
PCA,10,PC2,24h,SI1,0.0339658304815233,5
PCA,10,PC2,24h,SI2,-0.1317389098137207,5
PCA,10,PC2,24h,SI3,-0.2384930584912948,5
PCA,10,PC2,24h,SI4,-0.3989455363254383,5
PCA,10,PC2,24h,SI5,-0.4445316855354437,5
PCA,10,PC2,24h,SI6,-0.473181404274159,5
PCA,10,PC2,24h,SI7,-0.4922198057196654,5
PCA,10,PC2,24h,SI8,-0.4883202781279961,5
PCA,10,PC2,24h,SI9,-0.4521746350973626,5
PCA,10,PC2,24h,ce,-0.4603970427152728,5
PCA,10,PC2,24h,co,-0.4786935502061272,5
CP,10,CP2,1h,st,0.2803687842384806,5
CP,10,CP2,1h,SI1,-0.0372537156988409,5
CP,10,CP2,1h,SI2,-0.2174863355315048,5
CP,10,CP2,1h,SI3,-0.3856586549860338,5
CP,10,CP2,1h,SI4,-0.4713907476329451,5
CP,10,CP2,1h,SI5,-0.4984604780739014,5
CP,10,CP2,1h,SI6,-0.395154731267016,5
CP,10,CP2,1h,SI7,-0.3969057456933902,5
CP,10,CP2,1h,SI8,-0.3757889630868522,5
CP,10,CP2,1h,SI9,-0.3155294864565888,5
CP,10,CP2,1h,ce,-0.1085372567508707,5
CP,10,CP2,1h,co,-0.0136112764870023,5
CP,10,CP2,3h,st,-0.3354150825068615,5
CP,10,CP2,3h,SI1,0.0445679363298352,5
CP,10,CP2,3h,SI2,0.2601865873711717,5
CP,10,CP2,3h,SI3,0.4613770749585169,5
CP,10,CP2,3h,SI4,0.5639414064576684,5
CP,10,CP2,3h,SI5,0.5963258814053817,5
CP,10,CP2,3h,SI6,0.4727375665265363,5
CP,10,CP2,3h,SI7,0.4748323669512278,5
CP,10,CP2,3h,SI8,0.4495696138259486,5
CP,10,CP2,3h,SI9,0.3774790728598477,5
CP,10,CP2,3h,ce,0.1298469550632845,5
CP,10,CP2,3h,co,0.0162836509717439,5
CP,10,CP2,6h,st,-0.027239992937323,5
CP,10,CP2,6h,SI1,0.0036194862251936,5
CP,10,CP2,6h,SI2,0.0211304773458775,5
CP,10,CP2,6h,SI3,0.0374697171319231,5
CP,10,CP2,6h,SI4,0.0457992521211584,5
CP,10,CP2,6h,SI5,0.0484292855181705,5
CP,10,CP2,6h,SI6,0.0383923342896385,5
CP,10,CP2,6h,SI7,0.0385624588658717,5
CP,10,CP2,6h,SI8,0.0365108003311191,5
CP,10,CP2,6h,SI9,0.0306561267365761,5
CP,10,CP2,6h,ce,0.010545232827401,5
CP,10,CP2,6h,co,0.001322440643244,5
CP,10,CP2,12h,st,0.0358537475638335,5
CP,10,CP2,12h,SI1,-0.0047640300688572,5
CP,10,CP2,12h,SI2,-0.0278122979842758,5
CP,10,CP2,12h,SI3,-0.0493182866246456,5
CP,10,CP2,12h,SI4,-0.0602817639469532,5
CP,10,CP2,12h,SI5,-0.0637434591727153,5
CP,10,CP2,12h,SI6,-0.0505326512078855,5
CP,10,CP2,12h,SI7,-0.0507565721033389,5
CP,10,CP2,12h,SI8,-0.0480561438263765,5
CP,10,CP2,12h,SI9,-0.0403501216695287,5
CP,10,CP2,12h,ce,-0.0138798169538968,5
CP,10,CP2,12h,co,-0.0017406191367275,5
CP,10,CP2,24h,st,0.0488990178791133,5
CP,10,CP2,24h,SI1,-0.0064974070311319,5
CP,10,CP2,24h,SI2,-0.0379317128278158,5
CP,10,CP2,24h,SI3,-0.0672625860136985,5
CP,10,CP2,24h,SI4,-0.0822150891696462,5
CP,10,CP2,24h,SI5,-0.086936311028957,5
CP,10,CP2,24h,SI6,-0.0689187932305839,5
CP,10,CP2,24h,SI7,-0.0692241870210318,5
CP,10,CP2,24h,SI8,-0.0655412166324734,5
CP,10,CP2,24h,SI9,-0.0550313831888798,5
CP,10,CP2,24h,ce,-0.0189299435485525,5
CP,10,CP2,24h,co,-0.0023739377909109,5
VAE,10,VAE2,1h,st,0.009868249297142,5
VAE,10,VAE2,1h,SI1,0.0188605189323425,5
VAE,10,VAE2,1h,SI2,0.007754698395729,5
VAE,10,VAE2,1h,SI3,-9.41753387451172e-06,5
VAE,10,VAE2,1h,SI4,-0.0038520395755767,5
VAE,10,VAE2,1h,SI5,0.0105617940425872,5
VAE,10,VAE2,1h,SI6,0.009713590145111,5
VAE,10,VAE2,1h,SI7,0.0061953961849212,5
VAE,10,VAE2,1h,SI8,0.0136939287185668,5
VAE,10,VAE2,1h,SI9,0.0170827507972717,5
VAE,10,VAE2,1h,ce,0.0072250962257385,5
VAE,10,VAE2,1h,co,0.0070619136095047,5
VAE,10,VAE2,3h,st,-0.0344791859388351,5
VAE,10,VAE2,3h,SI1,0.0140526890754699,5
VAE,10,VAE2,3h,SI2,-0.0140638351440429,5
VAE,10,VAE2,3h,SI3,0.0220263004302978,5
VAE,10,VAE2,3h,SI4,0.0162920951843261,5
VAE,10,VAE2,3h,SI5,-0.0106628537178039,5
VAE,10,VAE2,3h,SI6,0.0003949999809265,5
VAE,10,VAE2,3h,SI7,0.0025016963481903,5
VAE,10,VAE2,3h,SI8,0.0027565956115722,5
VAE,10,VAE2,3h,SI9,-0.0048138424754142,5
VAE,10,VAE2,3h,ce,0.0072678625583648,5
VAE,10,VAE2,3h,co,0.0012709200382232,5
VAE,10,VAE2,6h,st,-0.0505772531032562,5
VAE,10,VAE2,6h,SI1,-0.0005401372909545,5
VAE,10,VAE2,6h,SI2,-0.0093714594841003,5
VAE,10,VAE2,6h,SI3,-0.001253068447113,5
VAE,10,VAE2,6h,SI4,0.0123841166496276,5
VAE,10,VAE2,6h,SI5,-0.0023659765720367,5
VAE,10,VAE2,6h,SI6,0.0043188631534576,5
VAE,10,VAE2,6h,SI7,0.0055631697177886,5
VAE,10,VAE2,6h,SI8,-6.908178329467773e-05,5
VAE,10,VAE2,6h,SI9,0.0082583427429199,5
VAE,10,VAE2,6h,ce,0.0036432892084121,5
VAE,10,VAE2,6h,co,0.0110127925872802,5
VAE,10,VAE2,12h,st,0.0017502009868621,5
VAE,10,VAE2,12h,SI1,0.0157447457313537,5
VAE,10,VAE2,12h,SI2,0.0136739611625671,5
VAE,10,VAE2,12h,SI3,-0.0001507401466369,5
VAE,10,VAE2,12h,SI4,-0.0069154575467109,5
VAE,10,VAE2,12h,SI5,-0.0047037750482559,5
VAE,10,VAE2,12h,SI6,0.0044472813606262,5
VAE,10,VAE2,12h,SI7,0.0014520287513732,5
VAE,10,VAE2,12h,SI8,0.0024691820144653,5
VAE,10,VAE2,12h,SI9,-0.0041788220405578,5
VAE,10,VAE2,12h,ce,-0.0014115273952484,5
VAE,10,VAE2,12h,co,0.0027341246604919,5
VAE,10,VAE2,24h,st,-0.0061164051294326,5
VAE,10,VAE2,24h,SI1,-0.002041608095169,5
VAE,10,VAE2,24h,SI2,-0.0011449009180068,5
VAE,10,VAE2,24h,SI3,-0.002993568778038,5
VAE,10,VAE2,24h,SI4,0.0044309198856353,5
VAE,10,VAE2,24h,SI5,-0.0015471279621124,5
VAE,10,VAE2,24h,SI6,-0.0103794932365417,5
VAE,10,VAE2,24h,SI7,-0.010568767786026,5
VAE,10,VAE2,24h,SI8,-0.0004045367240905,5
VAE,10,VAE2,24h,SI9,-0.0077293813228607,5
VAE,10,VAE2,24h,ce,-0.002099871635437,5
VAE,10,VAE2,24h,co,-0.0078292191028594,5
weighted_CPVAE,10,CPVAE2,1h,st,0.0255354307591915,5
weighted_CPVAE,10,CPVAE2,1h,SI1,0.0223474502563476,5
weighted_CPVAE,10,CPVAE2,1h,SI2,-0.0025085003580898,5
weighted_CPVAE,10,CPVAE2,1h,SI3,-0.0973152667284011,5
weighted_CPVAE,10,CPVAE2,1h,SI4,-0.0073685864917933,5
weighted_CPVAE,10,CPVAE2,1h,SI5,-0.0090175382792949,5
weighted_CPVAE,10,CPVAE2,1h,SI6,-0.0375016182661056,5
weighted_CPVAE,10,CPVAE2,1h,SI7,-0.0423862673342227,5
weighted_CPVAE,10,CPVAE2,1h,SI8,-0.0581794902682304,5
weighted_CPVAE,10,CPVAE2,1h,SI9,-0.0773010700941085,5
weighted_CPVAE,10,CPVAE2,1h,ce,-0.128511443734169,5
weighted_CPVAE,10,CPVAE2,1h,co,-0.1116163283586502,5
weighted_CPVAE,10,CPVAE2,3h,st,0.0150129739195108,5
weighted_CPVAE,10,CPVAE2,3h,SI1,0.0131386732682585,5
weighted_CPVAE,10,CPVAE2,3h,SI2,-0.001474815653637,5
weighted_CPVAE,10,CPVAE2,3h,SI3,-0.057214293628931,5
weighted_CPVAE,10,CPVAE2,3h,SI4,-0.0043321922421455,5
weighted_CPVAE,10,CPVAE2,3h,SI5,-0.0053016557358205,5
weighted_CPVAE,10,CPVAE2,3h,SI6,-0.0220482219010591,5
weighted_CPVAE,10,CPVAE2,3h,SI7,-0.0249200388789176,5
weighted_CPVAE,10,CPVAE2,3h,SI8,-0.0342053063213825,5
weighted_CPVAE,10,CPVAE2,3h,SI9,-0.045447401702404,5
weighted_CPVAE,10,CPVAE2,3h,ce,-0.0755553767085075,5
weighted_CPVAE,10,CPVAE2,3h,co,-0.0656222701072692,5
weighted_CPVAE,10,CPVAE2,6h,st,0.0088489111512899,5
weighted_CPVAE,10,CPVAE2,6h,SI1,0.0077441656030714,5
weighted_CPVAE,10,CPVAE2,6h,SI2,-0.0008692823466844,5
weighted_CPVAE,10,CPVAE2,6h,SI3,-0.0337231121957302,5
weighted_CPVAE,10,CPVAE2,6h,SI4,-0.0025534706655889,5
weighted_CPVAE,10,CPVAE2,6h,SI5,-0.0031248894520103,5
weighted_CPVAE,10,CPVAE2,6h,SI6,-0.0129956100136041,5
weighted_CPVAE,10,CPVAE2,6h,SI7,-0.014688310213387,5
weighted_CPVAE,10,CPVAE2,6h,SI8,-0.0201612096279859,5
weighted_CPVAE,10,CPVAE2,6h,SI9,-0.0267875008285045,5
weighted_CPVAE,10,CPVAE2,6h,ce,-0.0445336699485778,5
weighted_CPVAE,10,CPVAE2,6h,co,-0.0386789254844188,5
weighted_CPVAE,10,CPVAE2,12h,st,-0.0010952715529128,5
weighted_CPVAE,10,CPVAE2,12h,SI1,-0.0009585319785401,5
weighted_CPVAE,10,CPVAE2,12h,SI2,0.0001075951804523,5
weighted_CPVAE,10,CPVAE2,12h,SI3,0.0041740690357983,5
weighted_CPVAE,10,CPVAE2,12h,SI4,0.0003160551132168,5
weighted_CPVAE,10,CPVAE2,12h,SI5,0.000386782339774,5
weighted_CPVAE,10,CPVAE2,12h,SI6,0.0016085280803963,5
weighted_CPVAE,10,CPVAE2,12h,SI7,0.0018180416664108,5
