Model,Rank,Program,Time,Space,Value,Requested_rank
CP,10,CP1,6h,SI5,-0.0757558074618509,3
CP,10,CP1,6h,SI6,-0.1883001513732794,3
CP,10,CP1,6h,SI7,-0.1839800042792271,3
CP,10,CP1,6h,SI8,-0.1504874944998275,3
CP,10,CP1,6h,SI9,-0.1392936989522739,3
CP,10,CP1,6h,ce,-0.1104709960098175,3
CP,10,CP1,6h,co,-0.0968225628303356,3
CP,10,CP1,12h,st,0.1876010990609545,3
CP,10,CP1,12h,SI1,0.1772571238649653,3
CP,10,CP1,12h,SI2,0.1416341512613579,3
CP,10,CP1,12h,SI3,0.1567739125667236,3
CP,10,CP1,12h,SI4,0.0362383597643732,3
CP,10,CP1,12h,SI5,-0.0551541237303797,3
CP,10,CP1,12h,SI6,-0.137092193922176,3
CP,10,CP1,12h,SI7,-0.1339469046652594,3
CP,10,CP1,12h,SI8,-0.1095626351246806,3
CP,10,CP1,12h,SI9,-0.1014129763021111,3
CP,10,CP1,12h,ce,-0.0804285662932448,3
CP,10,CP1,12h,co,-0.0704918050398446,3
CP,10,CP1,24h,st,0.0610546307448886,3
CP,10,CP1,24h,SI1,0.0576881921195999,3
CP,10,CP1,24h,SI2,0.0460947235885768,3
CP,10,CP1,24h,SI3,0.0510219470467108,3
CP,10,CP1,24h,SI4,0.0117937458004729,3
CP,10,CP1,24h,SI5,-0.0179498663668388,3
CP,10,CP1,24h,SI6,-0.0446165471301719,3
CP,10,CP1,24h,SI7,-0.0435929152051557,3
CP,10,CP1,24h,SI8,-0.0356570737829253,3
CP,10,CP1,24h,SI9,-0.0330047737025983,3
CP,10,CP1,24h,ce,-0.0261754139019161,3
CP,10,CP1,24h,co,-0.0229415027352798,3
VAE,10,VAE1,1h,st,-0.0866248235106468,3
VAE,10,VAE1,1h,SI1,0.006779134273529,3
VAE,10,VAE1,1h,SI2,-0.0238719768822193,3
VAE,10,VAE1,1h,SI3,-0.0275807976722717,3
VAE,10,VAE1,1h,SI4,-0.0145439505577087,3
VAE,10,VAE1,1h,SI5,-0.0305772423744201,3
VAE,10,VAE1,1h,SI6,-0.0386187434196472,3
VAE,10,VAE1,1h,SI7,-0.0131158828735351,3
VAE,10,VAE1,1h,SI8,-0.0522310137748718,3
VAE,10,VAE1,1h,SI9,-0.0487549602985382,3
VAE,10,VAE1,1h,ce,-0.0262136459350585,3
VAE,10,VAE1,1h,co,-0.0223386883735656,3
VAE,10,VAE1,3h,st,-0.1137933582067489,3
VAE,10,VAE1,3h,SI1,0.091382086277008,3
VAE,10,VAE1,3h,SI2,0.0152189135551452,3
VAE,10,VAE1,3h,SI3,-0.0359326601028442,3
VAE,10,VAE1,3h,SI4,0.0362125635147094,3
VAE,10,VAE1,3h,SI5,0.0609353780746459,3
VAE,10,VAE1,3h,SI6,0.0389963686466217,3
VAE,10,VAE1,3h,SI7,0.0337461233139038,3
VAE,10,VAE1,3h,SI8,-0.000204399228096,3
VAE,10,VAE1,3h,SI9,-0.0406164601445198,3
VAE,10,VAE1,3h,ce,-0.0207009613513946,3
VAE,10,VAE1,3h,co,-0.0422625839710235,3
VAE,10,VAE1,6h,st,-0.0577945858240127,3
VAE,10,VAE1,6h,SI1,0.0153931379318237,3
VAE,10,VAE1,6h,SI2,0.0040894746780395,3
VAE,10,VAE1,6h,SI3,-0.0015455484390258,3
VAE,10,VAE1,6h,SI4,0.0798786878585815,3
VAE,10,VAE1,6h,SI5,0.0745840966701507,3
VAE,10,VAE1,6h,SI6,0.0298443138599395,3
VAE,10,VAE1,6h,SI7,0.0269343256950378,3
VAE,10,VAE1,6h,SI8,0.00625541806221,3
VAE,10,VAE1,6h,SI9,0.0205958485603332,3
VAE,10,VAE1,6h,ce,0.0667992681264877,3
VAE,10,VAE1,6h,co,0.0277512520551681,3
VAE,10,VAE1,12h,st,-0.0854242891073226,3
VAE,10,VAE1,12h,SI1,0.0065711736679077,3
VAE,10,VAE1,12h,SI2,0.0381177067756652,3
VAE,10,VAE1,12h,SI3,0.0118666887283325,3
VAE,10,VAE1,12h,SI4,0.0406217128038406,3
VAE,10,VAE1,12h,SI5,0.0266030430793762,3
VAE,10,VAE1,12h,SI6,0.0175963640213012,3
VAE,10,VAE1,12h,SI7,0.0005058050155639,3
VAE,10,VAE1,12h,SI8,0.0269337892532348,3
VAE,10,VAE1,12h,SI9,0.028369128704071,3
VAE,10,VAE1,12h,ce,0.0141260027885437,3
VAE,10,VAE1,12h,co,0.0031193196773529,3
VAE,10,VAE1,24h,st,-0.008195161819458,3
VAE,10,VAE1,24h,SI1,0.002468891441822,3
VAE,10,VAE1,24h,SI2,-0.0012495517730712,3
VAE,10,VAE1,24h,SI3,0.0016501545906066,3
VAE,10,VAE1,24h,SI4,-0.0049097537994384,3
VAE,10,VAE1,24h,SI5,0.0034508407115936,3
VAE,10,VAE1,24h,SI6,0.0077490210533142,3
VAE,10,VAE1,24h,SI7,0.0011890232563018,3
VAE,10,VAE1,24h,SI8,-0.0161422789096832,3
VAE,10,VAE1,24h,SI9,0.0014634728431701,3
VAE,10,VAE1,24h,ce,-0.0163569450378417,3
VAE,10,VAE1,24h,co,-0.0012235939502716,3
weighted_CPVAE,10,CPVAE1,1h,st,-0.0705973953008651,3
weighted_CPVAE,10,CPVAE1,1h,SI1,-0.0957277342677116,3
weighted_CPVAE,10,CPVAE1,1h,SI2,-0.0728497430682182,3
weighted_CPVAE,10,CPVAE1,1h,SI3,-0.0342803969979286,3
weighted_CPVAE,10,CPVAE1,1h,SI4,-0.0617671534419059,3
weighted_CPVAE,10,CPVAE1,1h,SI5,-0.0575726926326751,3
weighted_CPVAE,10,CPVAE1,1h,SI6,-0.038183569908142,3
weighted_CPVAE,10,CPVAE1,1h,SI7,-0.0455694086849689,3
weighted_CPVAE,10,CPVAE1,1h,SI8,-0.0293011255562305,3
weighted_CPVAE,10,CPVAE1,1h,SI9,-0.0357569195330143,3
weighted_CPVAE,10,CPVAE1,1h,ce,-0.0556652285158634,3
weighted_CPVAE,10,CPVAE1,1h,co,-0.0394787974655628,3
weighted_CPVAE,10,CPVAE1,3h,st,-0.0587570518255233,3
weighted_CPVAE,10,CPVAE1,3h,SI1,-0.0796726197004318,3
weighted_CPVAE,10,CPVAE1,3h,SI2,-0.0606316439807415,3
weighted_CPVAE,10,CPVAE1,3h,SI3,-0.0285310111939907,3
weighted_CPVAE,10,CPVAE1,3h,SI4,-0.0514077842235565,3
weighted_CPVAE,10,CPVAE1,3h,SI5,-0.0479168072342872,3
weighted_CPVAE,10,CPVAE1,3h,SI6,-0.0317795574665069,3
weighted_CPVAE,10,CPVAE1,3h,SI7,-0.0379266664385795,3
weighted_CPVAE,10,CPVAE1,3h,SI8,-0.0243868436664342,3
weighted_CPVAE,10,CPVAE1,3h,SI9,-0.0297598969191312,3
weighted_CPVAE,10,CPVAE1,3h,ce,-0.0463292524218559,3
weighted_CPVAE,10,CPVAE1,3h,co,-0.0328575521707534,3
weighted_CPVAE,10,CPVAE1,6h,st,0.0116925630718469,3
weighted_CPVAE,10,CPVAE1,6h,SI1,0.0158547293394804,3
weighted_CPVAE,10,CPVAE1,6h,SI2,0.0120656043291091,3
weighted_CPVAE,10,CPVAE1,6h,SI3,0.0056776273995637,3
weighted_CPVAE,10,CPVAE1,6h,SI4,0.0102300709113478,3
weighted_CPVAE,10,CPVAE1,6h,SI5,0.00953537132591,3
weighted_CPVAE,10,CPVAE1,6h,SI6,0.0063240830786526,3
weighted_CPVAE,10,CPVAE1,6h,SI7,0.0075473487377166,3
weighted_CPVAE,10,CPVAE1,6h,SI8,0.0048529445193707,3
weighted_CPVAE,10,CPVAE1,6h,SI9,0.0059221740812063,3
weighted_CPVAE,10,CPVAE1,6h,ce,0.0092194499447941,3
weighted_CPVAE,10,CPVAE1,6h,co,0.0065386029891669,3
weighted_CPVAE,10,CPVAE1,12h,st,0.0583492368459701,3
weighted_CPVAE,10,CPVAE1,12h,SI1,0.0791196376085281,3
weighted_CPVAE,10,CPVAE1,12h,SI2,0.0602108165621757,3
weighted_CPVAE,10,CPVAE1,12h,SI3,0.0283329859375953,3
weighted_CPVAE,10,CPVAE1,12h,SI4,0.0510509796440601,3
weighted_CPVAE,10,CPVAE1,12h,SI5,0.047584231942892,3
weighted_CPVAE,10,CPVAE1,12h,SI6,0.031558983027935,3
weighted_CPVAE,10,CPVAE1,12h,SI7,0.0376634299755096,3
weighted_CPVAE,10,CPVAE1,12h,SI8,0.0242175832390785,3
weighted_CPVAE,10,CPVAE1,12h,SI9,0.0295533426105976,3
weighted_CPVAE,10,CPVAE1,12h,ce,0.0460076965391635,3
weighted_CPVAE,10,CPVAE1,12h,co,0.0326295010745525,3
weighted_CPVAE,10,CPVAE1,24h,st,0.0516540519893169,3
weighted_CPVAE,10,CPVAE1,24h,SI1,0.070041187107563,3
weighted_CPVAE,10,CPVAE1,24h,SI2,0.0533020310103893,3
weighted_CPVAE,10,CPVAE1,24h,SI3,0.0250819660723209,3
weighted_CPVAE,10,CPVAE1,24h,SI4,0.0451932214200496,3
weighted_CPVAE,10,CPVAE1,24h,SI5,0.0421242602169513,3
weighted_CPVAE,10,CPVAE1,24h,SI6,0.0279378034174442,3
weighted_CPVAE,10,CPVAE1,24h,SI7,0.0333418063819408,3
weighted_CPVAE,10,CPVAE1,24h,SI8,0.0214387774467468,3
weighted_CPVAE,10,CPVAE1,24h,SI9,0.0261622946709394,3
weighted_CPVAE,10,CPVAE1,24h,ce,0.0407286211848259,3
weighted_CPVAE,10,CPVAE1,24h,co,0.0288854837417602,3
PCA,10,PC2,1h,st,0.4951475184979731,3
PCA,10,PC2,1h,SI1,0.8250354400737413,3
PCA,10,PC2,1h,SI2,0.1898519488907101,3
PCA,10,PC2,1h,SI3,-0.2698718364259952,3
PCA,10,PC2,1h,SI4,-0.3992267220469103,3
PCA,10,PC2,1h,SI5,-0.4227895670685397,3
PCA,10,PC2,1h,SI6,-0.4482353382953596,3
PCA,10,PC2,1h,SI7,-0.3920453002568268,3
PCA,10,PC2,1h,SI8,-0.3187889401963728,3
PCA,10,PC2,1h,SI9,-0.16294779340384,3
PCA,10,PC2,1h,ce,0.5883942479878246,3
PCA,10,PC2,1h,co,0.6368633325666503,3
PCA,10,PC2,3h,st,0.7834782874186179,3
PCA,10,PC2,3h,SI1,0.931904025770906,3
PCA,10,PC2,3h,SI2,0.97604508969946,3
PCA,10,PC2,3h,SI3,0.9945669398609788,3
PCA,10,PC2,3h,SI4,0.7539508223067829,3
PCA,10,PC2,3h,SI5,0.7425224016942766,3
PCA,10,PC2,3h,SI6,-0.0969504428370855,3
PCA,10,PC2,3h,SI7,0.1228217353607131,3
PCA,10,PC2,3h,SI8,0.201582175716674,3
PCA,10,PC2,3h,SI9,0.165480130825586,3
PCA,10,PC2,3h,ce,-0.33724275012602,3
PCA,10,PC2,3h,co,-0.3787215565144853,3
PCA,10,PC2,6h,st,0.7707440970640805,3
PCA,10,PC2,6h,SI1,0.7783501981040047,3
PCA,10,PC2,6h,SI2,0.8728669379701515,3
PCA,10,PC2,6h,SI3,0.9865431675860202,3
PCA,10,PC2,6h,SI4,0.4670271953294521,3
PCA,10,PC2,6h,SI5,-0.0024238338156503,3
PCA,10,PC2,6h,SI6,-0.7189196697944442,3
PCA,10,PC2,6h,SI7,-0.7342509186461316,3
PCA,10,PC2,6h,SI8,-0.6049250795752761,3
PCA,10,PC2,6h,SI9,-0.6359192823180037,3
PCA,10,PC2,6h,ce,-0.4757069984958709,3
PCA,10,PC2,6h,co,-0.3892739999258756,3
PCA,10,PC2,12h,st,0.6329521928122493,3
PCA,10,PC2,12h,SI1,0.8925803769598076,3
PCA,10,PC2,12h,SI2,0.7949989780696849,3
PCA,10,PC2,12h,SI3,0.7535909467920683,3
PCA,10,PC2,12h,SI4,-0.0612158750145618,3
PCA,10,PC2,12h,SI5,-0.5640460043723025,3
PCA,10,PC2,12h,SI6,-0.7692531974491796,3
PCA,10,PC2,12h,SI7,-0.7705129809708575,3
PCA,10,PC2,12h,SI8,-0.7009817246629041,3
PCA,10,PC2,12h,SI9,-0.7279875478897979,3
PCA,10,PC2,12h,ce,-0.5149150589731302,3
PCA,10,PC2,12h,co,-0.41917979753565,3
PCA,10,PC2,24h,st,-0.0162358949223881,3
PCA,10,PC2,24h,SI1,0.0339658304815233,3
PCA,10,PC2,24h,SI2,-0.1317389098137207,3
PCA,10,PC2,24h,SI3,-0.2384930584912948,3
PCA,10,PC2,24h,SI4,-0.3989455363254383,3
PCA,10,PC2,24h,SI5,-0.4445316855354437,3
PCA,10,PC2,24h,SI6,-0.473181404274159,3
PCA,10,PC2,24h,SI7,-0.4922198057196654,3
PCA,10,PC2,24h,SI8,-0.4883202781279961,3
PCA,10,PC2,24h,SI9,-0.4521746350973626,3
PCA,10,PC2,24h,ce,-0.4603970427152728,3
PCA,10,PC2,24h,co,-0.4786935502061272,3
CP,10,CP2,1h,st,0.2803687842384806,3
CP,10,CP2,1h,SI1,-0.0372537156988409,3
CP,10,CP2,1h,SI2,-0.2174863355315048,3
CP,10,CP2,1h,SI3,-0.3856586549860338,3
CP,10,CP2,1h,SI4,-0.4713907476329451,3
CP,10,CP2,1h,SI5,-0.4984604780739014,3
CP,10,CP2,1h,SI6,-0.395154731267016,3
CP,10,CP2,1h,SI7,-0.3969057456933902,3
CP,10,CP2,1h,SI8,-0.3757889630868522,3
CP,10,CP2,1h,SI9,-0.3155294864565888,3
CP,10,CP2,1h,ce,-0.1085372567508707,3
CP,10,CP2,1h,co,-0.0136112764870023,3
CP,10,CP2,3h,st,-0.3354150825068615,3
CP,10,CP2,3h,SI1,0.0445679363298352,3
CP,10,CP2,3h,SI2,0.2601865873711717,3
CP,10,CP2,3h,SI3,0.4613770749585169,3
CP,10,CP2,3h,SI4,0.5639414064576684,3
CP,10,CP2,3h,SI5,0.5963258814053817,3
CP,10,CP2,3h,SI6,0.4727375665265363,3
CP,10,CP2,3h,SI7,0.4748323669512278,3
CP,10,CP2,3h,SI8,0.4495696138259486,3
CP,10,CP2,3h,SI9,0.3774790728598477,3
CP,10,CP2,3h,ce,0.1298469550632845,3
CP,10,CP2,3h,co,0.0162836509717439,3
CP,10,CP2,6h,st,-0.027239992937323,3
CP,10,CP2,6h,SI1,0.0036194862251936,3
CP,10,CP2,6h,SI2,0.0211304773458775,3
CP,10,CP2,6h,SI3,0.0374697171319231,3
CP,10,CP2,6h,SI4,0.0457992521211584,3
CP,10,CP2,6h,SI5,0.0484292855181705,3
CP,10,CP2,6h,SI6,0.0383923342896385,3
CP,10,CP2,6h,SI7,0.0385624588658717,3
CP,10,CP2,6h,SI8,0.0365108003311191,3
CP,10,CP2,6h,SI9,0.0306561267365761,3
CP,10,CP2,6h,ce,0.010545232827401,3
CP,10,CP2,6h,co,0.001322440643244,3
CP,10,CP2,12h,st,0.0358537475638335,3
CP,10,CP2,12h,SI1,-0.0047640300688572,3
CP,10,CP2,12h,SI2,-0.0278122979842758,3
CP,10,CP2,12h,SI3,-0.0493182866246456,3
CP,10,CP2,12h,SI4,-0.0602817639469532,3
CP,10,CP2,12h,SI5,-0.0637434591727153,3
CP,10,CP2,12h,SI6,-0.0505326512078855,3
CP,10,CP2,12h,SI7,-0.0507565721033389,3
CP,10,CP2,12h,SI8,-0.0480561438263765,3
CP,10,CP2,12h,SI9,-0.0403501216695287,3
CP,10,CP2,12h,ce,-0.0138798169538968,3
CP,10,CP2,12h,co,-0.0017406191367275,3
CP,10,CP2,24h,st,0.0488990178791133,3
CP,10,CP2,24h,SI1,-0.0064974070311319,3
CP,10,CP2,24h,SI2,-0.0379317128278158,3
CP,10,CP2,24h,SI3,-0.0672625860136985,3
CP,10,CP2,24h,SI4,-0.0822150891696462,3
CP,10,CP2,24h,SI5,-0.086936311028957,3
CP,10,CP2,24h,SI6,-0.0689187932305839,3
CP,10,CP2,24h,SI7,-0.0692241870210318,3
CP,10,CP2,24h,SI8,-0.0655412166324734,3
CP,10,CP2,24h,SI9,-0.0550313831888798,3
CP,10,CP2,24h,ce,-0.0189299435485525,3
CP,10,CP2,24h,co,-0.0023739377909109,3
VAE,10,VAE2,1h,st,0.009868249297142,3
VAE,10,VAE2,1h,SI1,0.0188605189323425,3
VAE,10,VAE2,1h,SI2,0.007754698395729,3
VAE,10,VAE2,1h,SI3,-9.41753387451172e-06,3
VAE,10,VAE2,1h,SI4,-0.0038520395755767,3
VAE,10,VAE2,1h,SI5,0.0105617940425872,3
VAE,10,VAE2,1h,SI6,0.009713590145111,3
VAE,10,VAE2,1h,SI7,0.0061953961849212,3
VAE,10,VAE2,1h,SI8,0.0136939287185668,3
VAE,10,VAE2,1h,SI9,0.0170827507972717,3
VAE,10,VAE2,1h,ce,0.0072250962257385,3
VAE,10,VAE2,1h,co,0.0070619136095047,3
VAE,10,VAE2,3h,st,-0.0344791859388351,3
VAE,10,VAE2,3h,SI1,0.0140526890754699,3
VAE,10,VAE2,3h,SI2,-0.0140638351440429,3
VAE,10,VAE2,3h,SI3,0.0220263004302978,3
VAE,10,VAE2,3h,SI4,0.0162920951843261,3
VAE,10,VAE2,3h,SI5,-0.0106628537178039,3
VAE,10,VAE2,3h,SI6,0.0003949999809265,3
VAE,10,VAE2,3h,SI7,0.0025016963481903,3
VAE,10,VAE2,3h,SI8,0.0027565956115722,3
VAE,10,VAE2,3h,SI9,-0.0048138424754142,3
VAE,10,VAE2,3h,ce,0.0072678625583648,3
VAE,10,VAE2,3h,co,0.0012709200382232,3
VAE,10,VAE2,6h,st,-0.0505772531032562,3
VAE,10,VAE2,6h,SI1,-0.0005401372909545,3
VAE,10,VAE2,6h,SI2,-0.0093714594841003,3
VAE,10,VAE2,6h,SI3,-0.001253068447113,3
VAE,10,VAE2,6h,SI4,0.0123841166496276,3
VAE,10,VAE2,6h,SI5,-0.0023659765720367,3
VAE,10,VAE2,6h,SI6,0.0043188631534576,3
VAE,10,VAE2,6h,SI7,0.0055631697177886,3
VAE,10,VAE2,6h,SI8,-6.908178329467773e-05,3
VAE,10,VAE2,6h,SI9,0.0082583427429199,3
VAE,10,VAE2,6h,ce,0.0036432892084121,3
VAE,10,VAE2,6h,co,0.0110127925872802,3
VAE,10,VAE2,12h,st,0.0017502009868621,3
VAE,10,VAE2,12h,SI1,0.0157447457313537,3
VAE,10,VAE2,12h,SI2,0.0136739611625671,3
VAE,10,VAE2,12h,SI3,-0.0001507401466369,3
VAE,10,VAE2,12h,SI4,-0.0069154575467109,3
VAE,10,VAE2,12h,SI5,-0.0047037750482559,3
VAE,10,VAE2,12h,SI6,0.0044472813606262,3
VAE,10,VAE2,12h,SI7,0.0014520287513732,3
VAE,10,VAE2,12h,SI8,0.0024691820144653,3
VAE,10,VAE2,12h,SI9,-0.0041788220405578,3
VAE,10,VAE2,12h,ce,-0.0014115273952484,3
VAE,10,VAE2,12h,co,0.0027341246604919,3
VAE,10,VAE2,24h,st,-0.0061164051294326,3
VAE,10,VAE2,24h,SI1,-0.002041608095169,3
VAE,10,VAE2,24h,SI2,-0.0011449009180068,3
VAE,10,VAE2,24h,SI3,-0.002993568778038,3
VAE,10,VAE2,24h,SI4,0.0044309198856353,3
VAE,10,VAE2,24h,SI5,-0.0015471279621124,3
VAE,10,VAE2,24h,SI6,-0.0103794932365417,3
VAE,10,VAE2,24h,SI7,-0.010568767786026,3
VAE,10,VAE2,24h,SI8,-0.0004045367240905,3
VAE,10,VAE2,24h,SI9,-0.0077293813228607,3
VAE,10,VAE2,24h,ce,-0.002099871635437,3
VAE,10,VAE2,24h,co,-0.0078292191028594,3
weighted_CPVAE,10,CPVAE2,1h,st,0.0255354307591915,3
weighted_CPVAE,10,CPVAE2,1h,SI1,0.0223474502563476,3
weighted_CPVAE,10,CPVAE2,1h,SI2,-0.0025085003580898,3
weighted_CPVAE,10,CPVAE2,1h,SI3,-0.0973152667284011,3
weighted_CPVAE,10,CPVAE2,1h,SI4,-0.0073685864917933,3
weighted_CPVAE,10,CPVAE2,1h,SI5,-0.0090175382792949,3
weighted_CPVAE,10,CPVAE2,1h,SI6,-0.0375016182661056,3
weighted_CPVAE,10,CPVAE2,1h,SI7,-0.0423862673342227,3
weighted_CPVAE,10,CPVAE2,1h,SI8,-0.0581794902682304,3
weighted_CPVAE,10,CPVAE2,1h,SI9,-0.0773010700941085,3
weighted_CPVAE,10,CPVAE2,1h,ce,-0.128511443734169,3
weighted_CPVAE,10,CPVAE2,1h,co,-0.1116163283586502,3
weighted_CPVAE,10,CPVAE2,3h,st,0.0150129739195108,3
weighted_CPVAE,10,CPVAE2,3h,SI1,0.0131386732682585,3
weighted_CPVAE,10,CPVAE2,3h,SI2,-0.001474815653637,3
weighted_CPVAE,10,CPVAE2,3h,SI3,-0.057214293628931,3
weighted_CPVAE,10,CPVAE2,3h,SI4,-0.0043321922421455,3
weighted_CPVAE,10,CPVAE2,3h,SI5,-0.0053016557358205,3
weighted_CPVAE,10,CPVAE2,3h,SI6,-0.0220482219010591,3
weighted_CPVAE,10,CPVAE2,3h,SI7,-0.0249200388789176,3
weighted_CPVAE,10,CPVAE2,3h,SI8,-0.0342053063213825,3
weighted_CPVAE,10,CPVAE2,3h,SI9,-0.045447401702404,3
weighted_CPVAE,10,CPVAE2,3h,ce,-0.0755553767085075,3
weighted_CPVAE,10,CPVAE2,3h,co,-0.0656222701072692,3
weighted_CPVAE,10,CPVAE2,6h,st,0.0088489111512899,3
weighted_CPVAE,10,CPVAE2,6h,SI1,0.0077441656030714,3
weighted_CPVAE,10,CPVAE2,6h,SI2,-0.0008692823466844,3
weighted_CPVAE,10,CPVAE2,6h,SI3,-0.0337231121957302,3
weighted_CPVAE,10,CPVAE2,6h,SI4,-0.0025534706655889,3
weighted_CPVAE,10,CPVAE2,6h,SI5,-0.0031248894520103,3
weighted_CPVAE,10,CPVAE2,6h,SI6,-0.0129956100136041,3
weighted_CPVAE,10,CPVAE2,6h,SI7,-0.014688310213387,3
weighted_CPVAE,10,CPVAE2,6h,SI8,-0.0201612096279859,3
weighted_CPVAE,10,CPVAE2,6h,SI9,-0.0267875008285045,3
weighted_CPVAE,10,CPVAE2,6h,ce,-0.0445336699485778,3
weighted_CPVAE,10,CPVAE2,6h,co,-0.0386789254844188,3
weighted_CPVAE,10,CPVAE2,12h,st,-0.0010952715529128,3
weighted_CPVAE,10,CPVAE2,12h,SI1,-0.0009585319785401,3
weighted_CPVAE,10,CPVAE2,12h,SI2,0.0001075951804523,3
weighted_CPVAE,10,CPVAE2,12h,SI3,0.0041740690357983,3
weighted_CPVAE,10,CPVAE2,12h,SI4,0.0003160551132168,3
weighted_CPVAE,10,CPVAE2,12h,SI5,0.000386782339774,3
weighted_CPVAE,10,CPVAE2,12h,SI6,0.0016085280803963,3
weighted_CPVAE,10,CPVAE2,12h,SI7,0.0018180416664108,3
