Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8
PCA,N900_RS00540,ypeA_1,-0.7692913399351236,-0.11661146087649865,-0.9253643341960818,0.9919949645070187,3.8900879754139637,-0.8537562799722114,-0.06972274737008133,-0.43180412414073616
PCA,N900_RS00555,cc4,-1.1945529583720014,-2.366075919073349,-0.23153853411420938,-1.04009614101663,-0.23053520322869056,-0.8476885236829403,-1.3343973849303936,-1.1569836480117417
PCA,N900_RS00560,class I SAM-dependent methyltransferase_4,1.954658276637887,1.0147886264989616,0.8716591274900821,0.6606418478969962,-0.5167748618362016,-0.8840639504013388,0.18253986064466104,0.2410976892726311
PCA,N900_RS00565,yihI,-0.14814505829370317,-1.0647428852834746,1.9131806789199253,-0.6655357912950706,-2.7977108257789363,-0.5886525192947234,0.5766956981908183,-1.4258371216196708
PCA,N900_RS00570,VC_0115,-1.1016448311226548,4.3716231243806245,0.6289457603395379,-1.8397502390674487,-3.0363455531079184,2.0267618186236653,-1.91526730391182,-0.13605731644369395
PCA,N900_RS00575,hemN,1.411775908119151,-2.691269811383953,-0.31434792585773375,-2.970879474968128,0.6416934618228746,0.7208485925336512,1.9267684483190224,0.10624064938250491
PCA,N900_RS00580,hemy,-4.762079197604011,-1.0941284403074478,-0.2400485918111691,-1.4976338983026671,0.6288665497225016,-0.1308520721299229,-0.3869424809581574,0.0359977962848608
PCA,N900_RS00585,HemX,-0.812914992266069,0.5500984461646721,-0.9157267530204878,-1.7606826880200508,1.4588441282177045,1.4747334364419369,0.4405631603495081,0.8201134943566404
PCA,N900_RS00600,VC_0121,-4.126117524094471,0.2858659696734211,1.061824710356921,-0.3361201212106373,0.9295268571486995,-0.8181384171229826,0.2911726436814558,0.8832054610983098
PCA,N900_RS00605,class I adenylate cyclase,2.5975502126846433,3.287427729643902,0.5162138115818637,-1.11561221275465,0.5119081067350126,-0.2537551141867469,0.3830292967286523,0.8235129415187679
