Model,Rank,Program,Time,Space,Value,Requested_rank
PCA,10,PC1,24h,SI1,0.2625032942592638,6
PCA,10,PC1,24h,SI2,-0.0357143429165126,6
PCA,10,PC1,24h,SI3,-0.1368841281790396,6
PCA,10,PC1,24h,SI4,-0.339045179275614,6
PCA,10,PC1,24h,SI5,-0.4241859336250472,6
PCA,10,PC1,24h,SI6,-0.5146821539828991,6
PCA,10,PC1,24h,SI7,-0.5646686136400146,6
PCA,10,PC1,24h,SI8,-0.5719128770057188,6
PCA,10,PC1,24h,SI9,-0.4858492281659724,6
PCA,10,PC1,24h,ce,-0.532043458564394,6
PCA,10,PC1,24h,co,-0.4500998522042895,6
CP,10,CP1,1h,st,0.0156884299029289,6
CP,10,CP1,1h,SI1,0.0148233990977139,6
CP,10,CP1,1h,SI2,0.0118443733274861,6
CP,10,CP1,1h,SI3,0.0131104591083009,6
CP,10,CP1,1h,SI4,0.0030304884662523,6
CP,10,CP1,1h,SI5,-0.0046123482662561,6
CP,10,CP1,1h,SI6,-0.0114645451724564,6
CP,10,CP1,1h,SI7,-0.0112015155298874,6
CP,10,CP1,1h,SI8,-0.0091623435562882,6
CP,10,CP1,1h,SI9,-0.0084808158263834,6
CP,10,CP1,1h,ce,-0.0067259623253841,6
CP,10,CP1,1h,co,-0.0058949854112486,6
CP,10,CP1,3h,st,0.2646273887940125,6
CP,10,CP1,3h,SI1,0.2500363274432725,6
CP,10,CP1,3h,SI2,0.199787079073409,6
CP,10,CP1,3h,SI3,0.2211430067372539,6
CP,10,CP1,3h,SI4,0.0511173045713782,6
CP,10,CP1,3h,SI5,-0.0777996068096064,6
CP,10,CP1,3h,SI6,-0.19338025994123,6
CP,10,CP1,3h,SI7,-0.1889435605443397,6
CP,10,CP1,3h,SI8,-0.1545474636745867,6
CP,10,CP1,3h,SI9,-0.1430516731671018,6
CP,10,CP1,3h,ce,-0.1134513688307984,6
CP,10,CP1,3h,co,-0.0994347175599952,6
CP,10,CP1,6h,st,0.2576756147839071,6
CP,10,CP1,6h,SI1,0.2434678613044354,6
CP,10,CP1,6h,SI2,0.194538663064065,6
CP,10,CP1,6h,SI3,0.2153335694988838,6
CP,10,CP1,6h,SI4,0.0497744505644463,6
CP,10,CP1,6h,SI5,-0.0757558074618509,6
CP,10,CP1,6h,SI6,-0.1883001513732794,6
CP,10,CP1,6h,SI7,-0.1839800042792271,6
CP,10,CP1,6h,SI8,-0.1504874944998275,6
CP,10,CP1,6h,SI9,-0.1392936989522739,6
CP,10,CP1,6h,ce,-0.1104709960098175,6
CP,10,CP1,6h,co,-0.0968225628303356,6
CP,10,CP1,12h,st,0.1876010990609545,6
CP,10,CP1,12h,SI1,0.1772571238649653,6
CP,10,CP1,12h,SI2,0.1416341512613579,6
CP,10,CP1,12h,SI3,0.1567739125667236,6
CP,10,CP1,12h,SI4,0.0362383597643732,6
CP,10,CP1,12h,SI5,-0.0551541237303797,6
CP,10,CP1,12h,SI6,-0.137092193922176,6
CP,10,CP1,12h,SI7,-0.1339469046652594,6
CP,10,CP1,12h,SI8,-0.1095626351246806,6
CP,10,CP1,12h,SI9,-0.1014129763021111,6
CP,10,CP1,12h,ce,-0.0804285662932448,6
CP,10,CP1,12h,co,-0.0704918050398446,6
CP,10,CP1,24h,st,0.0610546307448886,6
CP,10,CP1,24h,SI1,0.0576881921195999,6
CP,10,CP1,24h,SI2,0.0460947235885768,6
CP,10,CP1,24h,SI3,0.0510219470467108,6
CP,10,CP1,24h,SI4,0.0117937458004729,6
CP,10,CP1,24h,SI5,-0.0179498663668388,6
CP,10,CP1,24h,SI6,-0.0446165471301719,6
CP,10,CP1,24h,SI7,-0.0435929152051557,6
CP,10,CP1,24h,SI8,-0.0356570737829253,6
CP,10,CP1,24h,SI9,-0.0330047737025983,6
CP,10,CP1,24h,ce,-0.0261754139019161,6
CP,10,CP1,24h,co,-0.0229415027352798,6
VAE,10,VAE1,1h,st,-0.0866248235106468,6
VAE,10,VAE1,1h,SI1,0.006779134273529,6
VAE,10,VAE1,1h,SI2,-0.0238719768822193,6
VAE,10,VAE1,1h,SI3,-0.0275807976722717,6
VAE,10,VAE1,1h,SI4,-0.0145439505577087,6
VAE,10,VAE1,1h,SI5,-0.0305772423744201,6
VAE,10,VAE1,1h,SI6,-0.0386187434196472,6
VAE,10,VAE1,1h,SI7,-0.0131158828735351,6
VAE,10,VAE1,1h,SI8,-0.0522310137748718,6
VAE,10,VAE1,1h,SI9,-0.0487549602985382,6
VAE,10,VAE1,1h,ce,-0.0262136459350585,6
VAE,10,VAE1,1h,co,-0.0223386883735656,6
VAE,10,VAE1,3h,st,-0.1137933582067489,6
VAE,10,VAE1,3h,SI1,0.091382086277008,6
VAE,10,VAE1,3h,SI2,0.0152189135551452,6
VAE,10,VAE1,3h,SI3,-0.0359326601028442,6
VAE,10,VAE1,3h,SI4,0.0362125635147094,6
VAE,10,VAE1,3h,SI5,0.0609353780746459,6
VAE,10,VAE1,3h,SI6,0.0389963686466217,6
VAE,10,VAE1,3h,SI7,0.0337461233139038,6
VAE,10,VAE1,3h,SI8,-0.000204399228096,6
VAE,10,VAE1,3h,SI9,-0.0406164601445198,6
VAE,10,VAE1,3h,ce,-0.0207009613513946,6
VAE,10,VAE1,3h,co,-0.0422625839710235,6
VAE,10,VAE1,6h,st,-0.0577945858240127,6
VAE,10,VAE1,6h,SI1,0.0153931379318237,6
VAE,10,VAE1,6h,SI2,0.0040894746780395,6
VAE,10,VAE1,6h,SI3,-0.0015455484390258,6
VAE,10,VAE1,6h,SI4,0.0798786878585815,6
VAE,10,VAE1,6h,SI5,0.0745840966701507,6
VAE,10,VAE1,6h,SI6,0.0298443138599395,6
VAE,10,VAE1,6h,SI7,0.0269343256950378,6
VAE,10,VAE1,6h,SI8,0.00625541806221,6
VAE,10,VAE1,6h,SI9,0.0205958485603332,6
VAE,10,VAE1,6h,ce,0.0667992681264877,6
VAE,10,VAE1,6h,co,0.0277512520551681,6
VAE,10,VAE1,12h,st,-0.0854242891073226,6
VAE,10,VAE1,12h,SI1,0.0065711736679077,6
VAE,10,VAE1,12h,SI2,0.0381177067756652,6
VAE,10,VAE1,12h,SI3,0.0118666887283325,6
VAE,10,VAE1,12h,SI4,0.0406217128038406,6
VAE,10,VAE1,12h,SI5,0.0266030430793762,6
VAE,10,VAE1,12h,SI6,0.0175963640213012,6
VAE,10,VAE1,12h,SI7,0.0005058050155639,6
VAE,10,VAE1,12h,SI8,0.0269337892532348,6
VAE,10,VAE1,12h,SI9,0.028369128704071,6
VAE,10,VAE1,12h,ce,0.0141260027885437,6
VAE,10,VAE1,12h,co,0.0031193196773529,6
VAE,10,VAE1,24h,st,-0.008195161819458,6
VAE,10,VAE1,24h,SI1,0.002468891441822,6
VAE,10,VAE1,24h,SI2,-0.0012495517730712,6
VAE,10,VAE1,24h,SI3,0.0016501545906066,6
VAE,10,VAE1,24h,SI4,-0.0049097537994384,6
VAE,10,VAE1,24h,SI5,0.0034508407115936,6
VAE,10,VAE1,24h,SI6,0.0077490210533142,6
VAE,10,VAE1,24h,SI7,0.0011890232563018,6
VAE,10,VAE1,24h,SI8,-0.0161422789096832,6
VAE,10,VAE1,24h,SI9,0.0014634728431701,6
VAE,10,VAE1,24h,ce,-0.0163569450378417,6
VAE,10,VAE1,24h,co,-0.0012235939502716,6
weighted_CPVAE,10,CPVAE1,1h,st,-0.0705973953008651,6
weighted_CPVAE,10,CPVAE1,1h,SI1,-0.0957277342677116,6
weighted_CPVAE,10,CPVAE1,1h,SI2,-0.0728497430682182,6
weighted_CPVAE,10,CPVAE1,1h,SI3,-0.0342803969979286,6
weighted_CPVAE,10,CPVAE1,1h,SI4,-0.0617671534419059,6
weighted_CPVAE,10,CPVAE1,1h,SI5,-0.0575726926326751,6
weighted_CPVAE,10,CPVAE1,1h,SI6,-0.038183569908142,6
weighted_CPVAE,10,CPVAE1,1h,SI7,-0.0455694086849689,6
weighted_CPVAE,10,CPVAE1,1h,SI8,-0.0293011255562305,6
weighted_CPVAE,10,CPVAE1,1h,SI9,-0.0357569195330143,6
weighted_CPVAE,10,CPVAE1,1h,ce,-0.0556652285158634,6
weighted_CPVAE,10,CPVAE1,1h,co,-0.0394787974655628,6
weighted_CPVAE,10,CPVAE1,3h,st,-0.0587570518255233,6
weighted_CPVAE,10,CPVAE1,3h,SI1,-0.0796726197004318,6
weighted_CPVAE,10,CPVAE1,3h,SI2,-0.0606316439807415,6
weighted_CPVAE,10,CPVAE1,3h,SI3,-0.0285310111939907,6
weighted_CPVAE,10,CPVAE1,3h,SI4,-0.0514077842235565,6
weighted_CPVAE,10,CPVAE1,3h,SI5,-0.0479168072342872,6
weighted_CPVAE,10,CPVAE1,3h,SI6,-0.0317795574665069,6
weighted_CPVAE,10,CPVAE1,3h,SI7,-0.0379266664385795,6
weighted_CPVAE,10,CPVAE1,3h,SI8,-0.0243868436664342,6
weighted_CPVAE,10,CPVAE1,3h,SI9,-0.0297598969191312,6
weighted_CPVAE,10,CPVAE1,3h,ce,-0.0463292524218559,6
weighted_CPVAE,10,CPVAE1,3h,co,-0.0328575521707534,6
weighted_CPVAE,10,CPVAE1,6h,st,0.0116925630718469,6
weighted_CPVAE,10,CPVAE1,6h,SI1,0.0158547293394804,6
weighted_CPVAE,10,CPVAE1,6h,SI2,0.0120656043291091,6
weighted_CPVAE,10,CPVAE1,6h,SI3,0.0056776273995637,6
weighted_CPVAE,10,CPVAE1,6h,SI4,0.0102300709113478,6
weighted_CPVAE,10,CPVAE1,6h,SI5,0.00953537132591,6
weighted_CPVAE,10,CPVAE1,6h,SI6,0.0063240830786526,6
weighted_CPVAE,10,CPVAE1,6h,SI7,0.0075473487377166,6
weighted_CPVAE,10,CPVAE1,6h,SI8,0.0048529445193707,6
weighted_CPVAE,10,CPVAE1,6h,SI9,0.0059221740812063,6
weighted_CPVAE,10,CPVAE1,6h,ce,0.0092194499447941,6
weighted_CPVAE,10,CPVAE1,6h,co,0.0065386029891669,6
weighted_CPVAE,10,CPVAE1,12h,st,0.0583492368459701,6
weighted_CPVAE,10,CPVAE1,12h,SI1,0.0791196376085281,6
weighted_CPVAE,10,CPVAE1,12h,SI2,0.0602108165621757,6
weighted_CPVAE,10,CPVAE1,12h,SI3,0.0283329859375953,6
weighted_CPVAE,10,CPVAE1,12h,SI4,0.0510509796440601,6
weighted_CPVAE,10,CPVAE1,12h,SI5,0.047584231942892,6
weighted_CPVAE,10,CPVAE1,12h,SI6,0.031558983027935,6
weighted_CPVAE,10,CPVAE1,12h,SI7,0.0376634299755096,6
weighted_CPVAE,10,CPVAE1,12h,SI8,0.0242175832390785,6
weighted_CPVAE,10,CPVAE1,12h,SI9,0.0295533426105976,6
weighted_CPVAE,10,CPVAE1,12h,ce,0.0460076965391635,6
weighted_CPVAE,10,CPVAE1,12h,co,0.0326295010745525,6
weighted_CPVAE,10,CPVAE1,24h,st,0.0516540519893169,6
weighted_CPVAE,10,CPVAE1,24h,SI1,0.070041187107563,6
weighted_CPVAE,10,CPVAE1,24h,SI2,0.0533020310103893,6
weighted_CPVAE,10,CPVAE1,24h,SI3,0.0250819660723209,6
weighted_CPVAE,10,CPVAE1,24h,SI4,0.0451932214200496,6
weighted_CPVAE,10,CPVAE1,24h,SI5,0.0421242602169513,6
weighted_CPVAE,10,CPVAE1,24h,SI6,0.0279378034174442,6
weighted_CPVAE,10,CPVAE1,24h,SI7,0.0333418063819408,6
weighted_CPVAE,10,CPVAE1,24h,SI8,0.0214387774467468,6
weighted_CPVAE,10,CPVAE1,24h,SI9,0.0261622946709394,6
weighted_CPVAE,10,CPVAE1,24h,ce,0.0407286211848259,6
weighted_CPVAE,10,CPVAE1,24h,co,0.0288854837417602,6
PCA,10,PC2,1h,st,0.4951475184979731,6
PCA,10,PC2,1h,SI1,0.8250354400737413,6
PCA,10,PC2,1h,SI2,0.1898519488907101,6
PCA,10,PC2,1h,SI3,-0.2698718364259952,6
PCA,10,PC2,1h,SI4,-0.3992267220469103,6
PCA,10,PC2,1h,SI5,-0.4227895670685397,6
PCA,10,PC2,1h,SI6,-0.4482353382953596,6
PCA,10,PC2,1h,SI7,-0.3920453002568268,6
PCA,10,PC2,1h,SI8,-0.3187889401963728,6
PCA,10,PC2,1h,SI9,-0.16294779340384,6
PCA,10,PC2,1h,ce,0.5883942479878246,6
PCA,10,PC2,1h,co,0.6368633325666503,6
PCA,10,PC2,3h,st,0.7834782874186179,6
PCA,10,PC2,3h,SI1,0.931904025770906,6
PCA,10,PC2,3h,SI2,0.97604508969946,6
PCA,10,PC2,3h,SI3,0.9945669398609788,6
PCA,10,PC2,3h,SI4,0.7539508223067829,6
PCA,10,PC2,3h,SI5,0.7425224016942766,6
PCA,10,PC2,3h,SI6,-0.0969504428370855,6
PCA,10,PC2,3h,SI7,0.1228217353607131,6
PCA,10,PC2,3h,SI8,0.201582175716674,6
PCA,10,PC2,3h,SI9,0.165480130825586,6
PCA,10,PC2,3h,ce,-0.33724275012602,6
PCA,10,PC2,3h,co,-0.3787215565144853,6
PCA,10,PC2,6h,st,0.7707440970640805,6
PCA,10,PC2,6h,SI1,0.7783501981040047,6
PCA,10,PC2,6h,SI2,0.8728669379701515,6
PCA,10,PC2,6h,SI3,0.9865431675860202,6
PCA,10,PC2,6h,SI4,0.4670271953294521,6
PCA,10,PC2,6h,SI5,-0.0024238338156503,6
PCA,10,PC2,6h,SI6,-0.7189196697944442,6
PCA,10,PC2,6h,SI7,-0.7342509186461316,6
PCA,10,PC2,6h,SI8,-0.6049250795752761,6
PCA,10,PC2,6h,SI9,-0.6359192823180037,6
PCA,10,PC2,6h,ce,-0.4757069984958709,6
PCA,10,PC2,6h,co,-0.3892739999258756,6
PCA,10,PC2,12h,st,0.6329521928122493,6
PCA,10,PC2,12h,SI1,0.8925803769598076,6
PCA,10,PC2,12h,SI2,0.7949989780696849,6
PCA,10,PC2,12h,SI3,0.7535909467920683,6
PCA,10,PC2,12h,SI4,-0.0612158750145618,6
PCA,10,PC2,12h,SI5,-0.5640460043723025,6
PCA,10,PC2,12h,SI6,-0.7692531974491796,6
PCA,10,PC2,12h,SI7,-0.7705129809708575,6
PCA,10,PC2,12h,SI8,-0.7009817246629041,6
PCA,10,PC2,12h,SI9,-0.7279875478897979,6
PCA,10,PC2,12h,ce,-0.5149150589731302,6
PCA,10,PC2,12h,co,-0.41917979753565,6
PCA,10,PC2,24h,st,-0.0162358949223881,6
PCA,10,PC2,24h,SI1,0.0339658304815233,6
PCA,10,PC2,24h,SI2,-0.1317389098137207,6
PCA,10,PC2,24h,SI3,-0.2384930584912948,6
PCA,10,PC2,24h,SI4,-0.3989455363254383,6
PCA,10,PC2,24h,SI5,-0.4445316855354437,6
PCA,10,PC2,24h,SI6,-0.473181404274159,6
PCA,10,PC2,24h,SI7,-0.4922198057196654,6
PCA,10,PC2,24h,SI8,-0.4883202781279961,6
PCA,10,PC2,24h,SI9,-0.4521746350973626,6
PCA,10,PC2,24h,ce,-0.4603970427152728,6
PCA,10,PC2,24h,co,-0.4786935502061272,6
CP,10,CP2,1h,st,0.2803687842384806,6
CP,10,CP2,1h,SI1,-0.0372537156988409,6
CP,10,CP2,1h,SI2,-0.2174863355315048,6
CP,10,CP2,1h,SI3,-0.3856586549860338,6
CP,10,CP2,1h,SI4,-0.4713907476329451,6
CP,10,CP2,1h,SI5,-0.4984604780739014,6
CP,10,CP2,1h,SI6,-0.395154731267016,6
CP,10,CP2,1h,SI7,-0.3969057456933902,6
CP,10,CP2,1h,SI8,-0.3757889630868522,6
CP,10,CP2,1h,SI9,-0.3155294864565888,6
CP,10,CP2,1h,ce,-0.1085372567508707,6
CP,10,CP2,1h,co,-0.0136112764870023,6
CP,10,CP2,3h,st,-0.3354150825068615,6
CP,10,CP2,3h,SI1,0.0445679363298352,6
CP,10,CP2,3h,SI2,0.2601865873711717,6
CP,10,CP2,3h,SI3,0.4613770749585169,6
CP,10,CP2,3h,SI4,0.5639414064576684,6
CP,10,CP2,3h,SI5,0.5963258814053817,6
CP,10,CP2,3h,SI6,0.4727375665265363,6
CP,10,CP2,3h,SI7,0.4748323669512278,6
CP,10,CP2,3h,SI8,0.4495696138259486,6
CP,10,CP2,3h,SI9,0.3774790728598477,6
CP,10,CP2,3h,ce,0.1298469550632845,6
CP,10,CP2,3h,co,0.0162836509717439,6
CP,10,CP2,6h,st,-0.027239992937323,6
CP,10,CP2,6h,SI1,0.0036194862251936,6
CP,10,CP2,6h,SI2,0.0211304773458775,6
CP,10,CP2,6h,SI3,0.0374697171319231,6
CP,10,CP2,6h,SI4,0.0457992521211584,6
CP,10,CP2,6h,SI5,0.0484292855181705,6
CP,10,CP2,6h,SI6,0.0383923342896385,6
CP,10,CP2,6h,SI7,0.0385624588658717,6
CP,10,CP2,6h,SI8,0.0365108003311191,6
CP,10,CP2,6h,SI9,0.0306561267365761,6
CP,10,CP2,6h,ce,0.010545232827401,6
CP,10,CP2,6h,co,0.001322440643244,6
CP,10,CP2,12h,st,0.0358537475638335,6
CP,10,CP2,12h,SI1,-0.0047640300688572,6
CP,10,CP2,12h,SI2,-0.0278122979842758,6
CP,10,CP2,12h,SI3,-0.0493182866246456,6
CP,10,CP2,12h,SI4,-0.0602817639469532,6
CP,10,CP2,12h,SI5,-0.0637434591727153,6
CP,10,CP2,12h,SI6,-0.0505326512078855,6
CP,10,CP2,12h,SI7,-0.0507565721033389,6
CP,10,CP2,12h,SI8,-0.0480561438263765,6
CP,10,CP2,12h,SI9,-0.0403501216695287,6
CP,10,CP2,12h,ce,-0.0138798169538968,6
CP,10,CP2,12h,co,-0.0017406191367275,6
CP,10,CP2,24h,st,0.0488990178791133,6
CP,10,CP2,24h,SI1,-0.0064974070311319,6
CP,10,CP2,24h,SI2,-0.0379317128278158,6
CP,10,CP2,24h,SI3,-0.0672625860136985,6
CP,10,CP2,24h,SI4,-0.0822150891696462,6
CP,10,CP2,24h,SI5,-0.086936311028957,6
CP,10,CP2,24h,SI6,-0.0689187932305839,6
CP,10,CP2,24h,SI7,-0.0692241870210318,6
CP,10,CP2,24h,SI8,-0.0655412166324734,6
CP,10,CP2,24h,SI9,-0.0550313831888798,6
CP,10,CP2,24h,ce,-0.0189299435485525,6
CP,10,CP2,24h,co,-0.0023739377909109,6
VAE,10,VAE2,1h,st,0.009868249297142,6
VAE,10,VAE2,1h,SI1,0.0188605189323425,6
VAE,10,VAE2,1h,SI2,0.007754698395729,6
VAE,10,VAE2,1h,SI3,-9.41753387451172e-06,6
VAE,10,VAE2,1h,SI4,-0.0038520395755767,6
VAE,10,VAE2,1h,SI5,0.0105617940425872,6
VAE,10,VAE2,1h,SI6,0.009713590145111,6
VAE,10,VAE2,1h,SI7,0.0061953961849212,6
VAE,10,VAE2,1h,SI8,0.0136939287185668,6
VAE,10,VAE2,1h,SI9,0.0170827507972717,6
VAE,10,VAE2,1h,ce,0.0072250962257385,6
VAE,10,VAE2,1h,co,0.0070619136095047,6
VAE,10,VAE2,3h,st,-0.0344791859388351,6
VAE,10,VAE2,3h,SI1,0.0140526890754699,6
VAE,10,VAE2,3h,SI2,-0.0140638351440429,6
VAE,10,VAE2,3h,SI3,0.0220263004302978,6
VAE,10,VAE2,3h,SI4,0.0162920951843261,6
VAE,10,VAE2,3h,SI5,-0.0106628537178039,6
VAE,10,VAE2,3h,SI6,0.0003949999809265,6
VAE,10,VAE2,3h,SI7,0.0025016963481903,6
VAE,10,VAE2,3h,SI8,0.0027565956115722,6
VAE,10,VAE2,3h,SI9,-0.0048138424754142,6
VAE,10,VAE2,3h,ce,0.0072678625583648,6
VAE,10,VAE2,3h,co,0.0012709200382232,6
VAE,10,VAE2,6h,st,-0.0505772531032562,6
VAE,10,VAE2,6h,SI1,-0.0005401372909545,6
VAE,10,VAE2,6h,SI2,-0.0093714594841003,6
VAE,10,VAE2,6h,SI3,-0.001253068447113,6
VAE,10,VAE2,6h,SI4,0.0123841166496276,6
VAE,10,VAE2,6h,SI5,-0.0023659765720367,6
VAE,10,VAE2,6h,SI6,0.0043188631534576,6
VAE,10,VAE2,6h,SI7,0.0055631697177886,6
VAE,10,VAE2,6h,SI8,-6.908178329467773e-05,6
VAE,10,VAE2,6h,SI9,0.0082583427429199,6
VAE,10,VAE2,6h,ce,0.0036432892084121,6
VAE,10,VAE2,6h,co,0.0110127925872802,6
VAE,10,VAE2,12h,st,0.0017502009868621,6
VAE,10,VAE2,12h,SI1,0.0157447457313537,6
VAE,10,VAE2,12h,SI2,0.0136739611625671,6
VAE,10,VAE2,12h,SI3,-0.0001507401466369,6
VAE,10,VAE2,12h,SI4,-0.0069154575467109,6
VAE,10,VAE2,12h,SI5,-0.0047037750482559,6
VAE,10,VAE2,12h,SI6,0.0044472813606262,6
VAE,10,VAE2,12h,SI7,0.0014520287513732,6
VAE,10,VAE2,12h,SI8,0.0024691820144653,6
VAE,10,VAE2,12h,SI9,-0.0041788220405578,6
VAE,10,VAE2,12h,ce,-0.0014115273952484,6
VAE,10,VAE2,12h,co,0.0027341246604919,6
VAE,10,VAE2,24h,st,-0.0061164051294326,6
VAE,10,VAE2,24h,SI1,-0.002041608095169,6
VAE,10,VAE2,24h,SI2,-0.0011449009180068,6
VAE,10,VAE2,24h,SI3,-0.002993568778038,6
VAE,10,VAE2,24h,SI4,0.0044309198856353,6
VAE,10,VAE2,24h,SI5,-0.0015471279621124,6
VAE,10,VAE2,24h,SI6,-0.0103794932365417,6
VAE,10,VAE2,24h,SI7,-0.010568767786026,6
VAE,10,VAE2,24h,SI8,-0.0004045367240905,6
VAE,10,VAE2,24h,SI9,-0.0077293813228607,6
VAE,10,VAE2,24h,ce,-0.002099871635437,6
VAE,10,VAE2,24h,co,-0.0078292191028594,6
weighted_CPVAE,10,CPVAE2,1h,st,0.0255354307591915,6
weighted_CPVAE,10,CPVAE2,1h,SI1,0.0223474502563476,6
weighted_CPVAE,10,CPVAE2,1h,SI2,-0.0025085003580898,6
weighted_CPVAE,10,CPVAE2,1h,SI3,-0.0973152667284011,6
weighted_CPVAE,10,CPVAE2,1h,SI4,-0.0073685864917933,6
weighted_CPVAE,10,CPVAE2,1h,SI5,-0.0090175382792949,6
weighted_CPVAE,10,CPVAE2,1h,SI6,-0.0375016182661056,6
weighted_CPVAE,10,CPVAE2,1h,SI7,-0.0423862673342227,6
weighted_CPVAE,10,CPVAE2,1h,SI8,-0.0581794902682304,6
weighted_CPVAE,10,CPVAE2,1h,SI9,-0.0773010700941085,6
weighted_CPVAE,10,CPVAE2,1h,ce,-0.128511443734169,6
weighted_CPVAE,10,CPVAE2,1h,co,-0.1116163283586502,6
weighted_CPVAE,10,CPVAE2,3h,st,0.0150129739195108,6
weighted_CPVAE,10,CPVAE2,3h,SI1,0.0131386732682585,6
weighted_CPVAE,10,CPVAE2,3h,SI2,-0.001474815653637,6
weighted_CPVAE,10,CPVAE2,3h,SI3,-0.057214293628931,6
weighted_CPVAE,10,CPVAE2,3h,SI4,-0.0043321922421455,6
weighted_CPVAE,10,CPVAE2,3h,SI5,-0.0053016557358205,6
weighted_CPVAE,10,CPVAE2,3h,SI6,-0.0220482219010591,6
weighted_CPVAE,10,CPVAE2,3h,SI7,-0.0249200388789176,6
weighted_CPVAE,10,CPVAE2,3h,SI8,-0.0342053063213825,6
weighted_CPVAE,10,CPVAE2,3h,SI9,-0.045447401702404,6
weighted_CPVAE,10,CPVAE2,3h,ce,-0.0755553767085075,6
weighted_CPVAE,10,CPVAE2,3h,co,-0.0656222701072692,6
weighted_CPVAE,10,CPVAE2,6h,st,0.0088489111512899,6
weighted_CPVAE,10,CPVAE2,6h,SI1,0.0077441656030714,6
weighted_CPVAE,10,CPVAE2,6h,SI2,-0.0008692823466844,6
weighted_CPVAE,10,CPVAE2,6h,SI3,-0.0337231121957302,6
weighted_CPVAE,10,CPVAE2,6h,SI4,-0.0025534706655889,6
weighted_CPVAE,10,CPVAE2,6h,SI5,-0.0031248894520103,6
weighted_CPVAE,10,CPVAE2,6h,SI6,-0.0129956100136041,6
weighted_CPVAE,10,CPVAE2,6h,SI7,-0.014688310213387,6
weighted_CPVAE,10,CPVAE2,6h,SI8,-0.0201612096279859,6
weighted_CPVAE,10,CPVAE2,6h,SI9,-0.0267875008285045,6
weighted_CPVAE,10,CPVAE2,6h,ce,-0.0445336699485778,6
weighted_CPVAE,10,CPVAE2,6h,co,-0.0386789254844188,6
weighted_CPVAE,10,CPVAE2,12h,st,-0.0010952715529128,6
weighted_CPVAE,10,CPVAE2,12h,SI1,-0.0009585319785401,6
weighted_CPVAE,10,CPVAE2,12h,SI2,0.0001075951804523,6
weighted_CPVAE,10,CPVAE2,12h,SI3,0.0041740690357983,6
weighted_CPVAE,10,CPVAE2,12h,SI4,0.0003160551132168,6
weighted_CPVAE,10,CPVAE2,12h,SI5,0.000386782339774,6
weighted_CPVAE,10,CPVAE2,12h,SI6,0.0016085280803963,6
weighted_CPVAE,10,CPVAE2,12h,SI7,0.0018180416664108,6
