Model,Rank,Program,Time,Space,Value,Requested_rank
PCA,10,PC2,3h,st,0.7834782874186179,10
PCA,10,PC2,3h,SI1,0.931904025770906,10
PCA,10,PC2,3h,SI2,0.97604508969946,10
PCA,10,PC2,3h,SI3,0.9945669398609788,10
PCA,10,PC2,3h,SI4,0.7539508223067829,10
PCA,10,PC2,3h,SI5,0.7425224016942766,10
PCA,10,PC2,3h,SI6,-0.0969504428370855,10
PCA,10,PC2,3h,SI7,0.1228217353607131,10
PCA,10,PC2,3h,SI8,0.201582175716674,10
PCA,10,PC2,3h,SI9,0.165480130825586,10
PCA,10,PC2,3h,ce,-0.33724275012602,10
PCA,10,PC2,3h,co,-0.3787215565144853,10
PCA,10,PC2,6h,st,0.7707440970640805,10
PCA,10,PC2,6h,SI1,0.7783501981040047,10
PCA,10,PC2,6h,SI2,0.8728669379701515,10
PCA,10,PC2,6h,SI3,0.9865431675860202,10
PCA,10,PC2,6h,SI4,0.4670271953294521,10
PCA,10,PC2,6h,SI5,-0.0024238338156503,10
PCA,10,PC2,6h,SI6,-0.7189196697944442,10
PCA,10,PC2,6h,SI7,-0.7342509186461316,10
PCA,10,PC2,6h,SI8,-0.6049250795752761,10
PCA,10,PC2,6h,SI9,-0.6359192823180037,10
PCA,10,PC2,6h,ce,-0.4757069984958709,10
PCA,10,PC2,6h,co,-0.3892739999258756,10
PCA,10,PC2,12h,st,0.6329521928122493,10
PCA,10,PC2,12h,SI1,0.8925803769598076,10
PCA,10,PC2,12h,SI2,0.7949989780696849,10
PCA,10,PC2,12h,SI3,0.7535909467920683,10
PCA,10,PC2,12h,SI4,-0.0612158750145618,10
PCA,10,PC2,12h,SI5,-0.5640460043723025,10
PCA,10,PC2,12h,SI6,-0.7692531974491796,10
PCA,10,PC2,12h,SI7,-0.7705129809708575,10
PCA,10,PC2,12h,SI8,-0.7009817246629041,10
PCA,10,PC2,12h,SI9,-0.7279875478897979,10
PCA,10,PC2,12h,ce,-0.5149150589731302,10
PCA,10,PC2,12h,co,-0.41917979753565,10
PCA,10,PC2,24h,st,-0.0162358949223881,10
PCA,10,PC2,24h,SI1,0.0339658304815233,10
PCA,10,PC2,24h,SI2,-0.1317389098137207,10
PCA,10,PC2,24h,SI3,-0.2384930584912948,10
PCA,10,PC2,24h,SI4,-0.3989455363254383,10
PCA,10,PC2,24h,SI5,-0.4445316855354437,10
PCA,10,PC2,24h,SI6,-0.473181404274159,10
PCA,10,PC2,24h,SI7,-0.4922198057196654,10
PCA,10,PC2,24h,SI8,-0.4883202781279961,10
PCA,10,PC2,24h,SI9,-0.4521746350973626,10
PCA,10,PC2,24h,ce,-0.4603970427152728,10
PCA,10,PC2,24h,co,-0.4786935502061272,10
CP,10,CP2,1h,st,0.2803687842384806,10
CP,10,CP2,1h,SI1,-0.0372537156988409,10
CP,10,CP2,1h,SI2,-0.2174863355315048,10
CP,10,CP2,1h,SI3,-0.3856586549860338,10
CP,10,CP2,1h,SI4,-0.4713907476329451,10
CP,10,CP2,1h,SI5,-0.4984604780739014,10
CP,10,CP2,1h,SI6,-0.395154731267016,10
CP,10,CP2,1h,SI7,-0.3969057456933902,10
CP,10,CP2,1h,SI8,-0.3757889630868522,10
CP,10,CP2,1h,SI9,-0.3155294864565888,10
CP,10,CP2,1h,ce,-0.1085372567508707,10
CP,10,CP2,1h,co,-0.0136112764870023,10
CP,10,CP2,3h,st,-0.3354150825068615,10
CP,10,CP2,3h,SI1,0.0445679363298352,10
CP,10,CP2,3h,SI2,0.2601865873711717,10
CP,10,CP2,3h,SI3,0.4613770749585169,10
CP,10,CP2,3h,SI4,0.5639414064576684,10
CP,10,CP2,3h,SI5,0.5963258814053817,10
CP,10,CP2,3h,SI6,0.4727375665265363,10
CP,10,CP2,3h,SI7,0.4748323669512278,10
CP,10,CP2,3h,SI8,0.4495696138259486,10
CP,10,CP2,3h,SI9,0.3774790728598477,10
CP,10,CP2,3h,ce,0.1298469550632845,10
CP,10,CP2,3h,co,0.0162836509717439,10
CP,10,CP2,6h,st,-0.027239992937323,10
CP,10,CP2,6h,SI1,0.0036194862251936,10
CP,10,CP2,6h,SI2,0.0211304773458775,10
CP,10,CP2,6h,SI3,0.0374697171319231,10
CP,10,CP2,6h,SI4,0.0457992521211584,10
CP,10,CP2,6h,SI5,0.0484292855181705,10
CP,10,CP2,6h,SI6,0.0383923342896385,10
CP,10,CP2,6h,SI7,0.0385624588658717,10
CP,10,CP2,6h,SI8,0.0365108003311191,10
CP,10,CP2,6h,SI9,0.0306561267365761,10
CP,10,CP2,6h,ce,0.010545232827401,10
CP,10,CP2,6h,co,0.001322440643244,10
CP,10,CP2,12h,st,0.0358537475638335,10
CP,10,CP2,12h,SI1,-0.0047640300688572,10
CP,10,CP2,12h,SI2,-0.0278122979842758,10
CP,10,CP2,12h,SI3,-0.0493182866246456,10
CP,10,CP2,12h,SI4,-0.0602817639469532,10
CP,10,CP2,12h,SI5,-0.0637434591727153,10
CP,10,CP2,12h,SI6,-0.0505326512078855,10
CP,10,CP2,12h,SI7,-0.0507565721033389,10
CP,10,CP2,12h,SI8,-0.0480561438263765,10
CP,10,CP2,12h,SI9,-0.0403501216695287,10
CP,10,CP2,12h,ce,-0.0138798169538968,10
CP,10,CP2,12h,co,-0.0017406191367275,10
CP,10,CP2,24h,st,0.0488990178791133,10
CP,10,CP2,24h,SI1,-0.0064974070311319,10
CP,10,CP2,24h,SI2,-0.0379317128278158,10
CP,10,CP2,24h,SI3,-0.0672625860136985,10
CP,10,CP2,24h,SI4,-0.0822150891696462,10
CP,10,CP2,24h,SI5,-0.086936311028957,10
CP,10,CP2,24h,SI6,-0.0689187932305839,10
CP,10,CP2,24h,SI7,-0.0692241870210318,10
CP,10,CP2,24h,SI8,-0.0655412166324734,10
CP,10,CP2,24h,SI9,-0.0550313831888798,10
CP,10,CP2,24h,ce,-0.0189299435485525,10
CP,10,CP2,24h,co,-0.0023739377909109,10
VAE,10,VAE2,1h,st,0.009868249297142,10
VAE,10,VAE2,1h,SI1,0.0188605189323425,10
VAE,10,VAE2,1h,SI2,0.007754698395729,10
VAE,10,VAE2,1h,SI3,-9.41753387451172e-06,10
VAE,10,VAE2,1h,SI4,-0.0038520395755767,10
VAE,10,VAE2,1h,SI5,0.0105617940425872,10
VAE,10,VAE2,1h,SI6,0.009713590145111,10
VAE,10,VAE2,1h,SI7,0.0061953961849212,10
VAE,10,VAE2,1h,SI8,0.0136939287185668,10
VAE,10,VAE2,1h,SI9,0.0170827507972717,10
VAE,10,VAE2,1h,ce,0.0072250962257385,10
VAE,10,VAE2,1h,co,0.0070619136095047,10
VAE,10,VAE2,3h,st,-0.0344791859388351,10
VAE,10,VAE2,3h,SI1,0.0140526890754699,10
VAE,10,VAE2,3h,SI2,-0.0140638351440429,10
VAE,10,VAE2,3h,SI3,0.0220263004302978,10
VAE,10,VAE2,3h,SI4,0.0162920951843261,10
VAE,10,VAE2,3h,SI5,-0.0106628537178039,10
VAE,10,VAE2,3h,SI6,0.0003949999809265,10
VAE,10,VAE2,3h,SI7,0.0025016963481903,10
VAE,10,VAE2,3h,SI8,0.0027565956115722,10
VAE,10,VAE2,3h,SI9,-0.0048138424754142,10
VAE,10,VAE2,3h,ce,0.0072678625583648,10
VAE,10,VAE2,3h,co,0.0012709200382232,10
VAE,10,VAE2,6h,st,-0.0505772531032562,10
VAE,10,VAE2,6h,SI1,-0.0005401372909545,10
VAE,10,VAE2,6h,SI2,-0.0093714594841003,10
VAE,10,VAE2,6h,SI3,-0.001253068447113,10
VAE,10,VAE2,6h,SI4,0.0123841166496276,10
VAE,10,VAE2,6h,SI5,-0.0023659765720367,10
VAE,10,VAE2,6h,SI6,0.0043188631534576,10
VAE,10,VAE2,6h,SI7,0.0055631697177886,10
VAE,10,VAE2,6h,SI8,-6.908178329467773e-05,10
VAE,10,VAE2,6h,SI9,0.0082583427429199,10
VAE,10,VAE2,6h,ce,0.0036432892084121,10
VAE,10,VAE2,6h,co,0.0110127925872802,10
VAE,10,VAE2,12h,st,0.0017502009868621,10
VAE,10,VAE2,12h,SI1,0.0157447457313537,10
VAE,10,VAE2,12h,SI2,0.0136739611625671,10
VAE,10,VAE2,12h,SI3,-0.0001507401466369,10
VAE,10,VAE2,12h,SI4,-0.0069154575467109,10
VAE,10,VAE2,12h,SI5,-0.0047037750482559,10
VAE,10,VAE2,12h,SI6,0.0044472813606262,10
VAE,10,VAE2,12h,SI7,0.0014520287513732,10
VAE,10,VAE2,12h,SI8,0.0024691820144653,10
VAE,10,VAE2,12h,SI9,-0.0041788220405578,10
VAE,10,VAE2,12h,ce,-0.0014115273952484,10
VAE,10,VAE2,12h,co,0.0027341246604919,10
VAE,10,VAE2,24h,st,-0.0061164051294326,10
VAE,10,VAE2,24h,SI1,-0.002041608095169,10
VAE,10,VAE2,24h,SI2,-0.0011449009180068,10
VAE,10,VAE2,24h,SI3,-0.002993568778038,10
VAE,10,VAE2,24h,SI4,0.0044309198856353,10
VAE,10,VAE2,24h,SI5,-0.0015471279621124,10
VAE,10,VAE2,24h,SI6,-0.0103794932365417,10
VAE,10,VAE2,24h,SI7,-0.010568767786026,10
VAE,10,VAE2,24h,SI8,-0.0004045367240905,10
VAE,10,VAE2,24h,SI9,-0.0077293813228607,10
VAE,10,VAE2,24h,ce,-0.002099871635437,10
VAE,10,VAE2,24h,co,-0.0078292191028594,10
weighted_CPVAE,10,CPVAE2,1h,st,0.0255354307591915,10
weighted_CPVAE,10,CPVAE2,1h,SI1,0.0223474502563476,10
weighted_CPVAE,10,CPVAE2,1h,SI2,-0.0025085003580898,10
weighted_CPVAE,10,CPVAE2,1h,SI3,-0.0973152667284011,10
weighted_CPVAE,10,CPVAE2,1h,SI4,-0.0073685864917933,10
weighted_CPVAE,10,CPVAE2,1h,SI5,-0.0090175382792949,10
weighted_CPVAE,10,CPVAE2,1h,SI6,-0.0375016182661056,10
weighted_CPVAE,10,CPVAE2,1h,SI7,-0.0423862673342227,10
weighted_CPVAE,10,CPVAE2,1h,SI8,-0.0581794902682304,10
weighted_CPVAE,10,CPVAE2,1h,SI9,-0.0773010700941085,10
weighted_CPVAE,10,CPVAE2,1h,ce,-0.128511443734169,10
weighted_CPVAE,10,CPVAE2,1h,co,-0.1116163283586502,10
weighted_CPVAE,10,CPVAE2,3h,st,0.0150129739195108,10
weighted_CPVAE,10,CPVAE2,3h,SI1,0.0131386732682585,10
weighted_CPVAE,10,CPVAE2,3h,SI2,-0.001474815653637,10
weighted_CPVAE,10,CPVAE2,3h,SI3,-0.057214293628931,10
weighted_CPVAE,10,CPVAE2,3h,SI4,-0.0043321922421455,10
weighted_CPVAE,10,CPVAE2,3h,SI5,-0.0053016557358205,10
weighted_CPVAE,10,CPVAE2,3h,SI6,-0.0220482219010591,10
weighted_CPVAE,10,CPVAE2,3h,SI7,-0.0249200388789176,10
weighted_CPVAE,10,CPVAE2,3h,SI8,-0.0342053063213825,10
weighted_CPVAE,10,CPVAE2,3h,SI9,-0.045447401702404,10
weighted_CPVAE,10,CPVAE2,3h,ce,-0.0755553767085075,10
weighted_CPVAE,10,CPVAE2,3h,co,-0.0656222701072692,10
weighted_CPVAE,10,CPVAE2,6h,st,0.0088489111512899,10
weighted_CPVAE,10,CPVAE2,6h,SI1,0.0077441656030714,10
weighted_CPVAE,10,CPVAE2,6h,SI2,-0.0008692823466844,10
weighted_CPVAE,10,CPVAE2,6h,SI3,-0.0337231121957302,10
weighted_CPVAE,10,CPVAE2,6h,SI4,-0.0025534706655889,10
weighted_CPVAE,10,CPVAE2,6h,SI5,-0.0031248894520103,10
weighted_CPVAE,10,CPVAE2,6h,SI6,-0.0129956100136041,10
weighted_CPVAE,10,CPVAE2,6h,SI7,-0.014688310213387,10
weighted_CPVAE,10,CPVAE2,6h,SI8,-0.0201612096279859,10
weighted_CPVAE,10,CPVAE2,6h,SI9,-0.0267875008285045,10
weighted_CPVAE,10,CPVAE2,6h,ce,-0.0445336699485778,10
weighted_CPVAE,10,CPVAE2,6h,co,-0.0386789254844188,10
weighted_CPVAE,10,CPVAE2,12h,st,-0.0010952715529128,10
weighted_CPVAE,10,CPVAE2,12h,SI1,-0.0009585319785401,10
weighted_CPVAE,10,CPVAE2,12h,SI2,0.0001075951804523,10
weighted_CPVAE,10,CPVAE2,12h,SI3,0.0041740690357983,10
weighted_CPVAE,10,CPVAE2,12h,SI4,0.0003160551132168,10
weighted_CPVAE,10,CPVAE2,12h,SI5,0.000386782339774,10
weighted_CPVAE,10,CPVAE2,12h,SI6,0.0016085280803963,10
weighted_CPVAE,10,CPVAE2,12h,SI7,0.0018180416664108,10
