Model,Rank,Program,Time,Space,Value,Requested_rank
weighted_CPVAE,10,CPVAE4,6h,SI3,0.105600893497467,4
weighted_CPVAE,10,CPVAE4,6h,SI4,0.1000400707125663,4
weighted_CPVAE,10,CPVAE4,6h,SI5,0.0100728441029787,4
weighted_CPVAE,10,CPVAE4,6h,SI6,-0.0273129399865865,4
weighted_CPVAE,10,CPVAE4,6h,SI7,-0.0311269033700227,4
weighted_CPVAE,10,CPVAE4,6h,SI8,-0.0229834225028753,4
weighted_CPVAE,10,CPVAE4,6h,SI9,-0.0226877313107252,4
weighted_CPVAE,10,CPVAE4,6h,ce,0.0108160069212317,4
weighted_CPVAE,10,CPVAE4,6h,co,-0.0048921923153102,4
weighted_CPVAE,10,CPVAE4,12h,st,0.052327960729599,4
weighted_CPVAE,10,CPVAE4,12h,SI1,0.0413299202919006,4
weighted_CPVAE,10,CPVAE4,12h,SI2,0.0429972633719444,4
weighted_CPVAE,10,CPVAE4,12h,SI3,0.0441211871802806,4
weighted_CPVAE,10,CPVAE4,12h,SI4,0.0417978167533874,4
weighted_CPVAE,10,CPVAE4,12h,SI5,0.0042085424065589,4
weighted_CPVAE,10,CPVAE4,12h,SI6,-0.0114116398617625,4
weighted_CPVAE,10,CPVAE4,12h,SI7,-0.0130051551386713,4
weighted_CPVAE,10,CPVAE4,12h,SI8,-0.0096027208492159,4
weighted_CPVAE,10,CPVAE4,12h,SI9,-0.0094791781157255,4
weighted_CPVAE,10,CPVAE4,12h,ce,0.0045190439559519,4
weighted_CPVAE,10,CPVAE4,12h,co,-0.0020440104417502,4
weighted_CPVAE,10,CPVAE4,24h,st,-0.0227196346968412,4
weighted_CPVAE,10,CPVAE4,24h,SI1,-0.0179445296525955,4
weighted_CPVAE,10,CPVAE4,24h,SI2,-0.0186684541404247,4
weighted_CPVAE,10,CPVAE4,24h,SI3,-0.0191564373672008,4
weighted_CPVAE,10,CPVAE4,24h,SI4,-0.0181476790457963,4
weighted_CPVAE,10,CPVAE4,24h,SI5,-0.0018272552406415,4
weighted_CPVAE,10,CPVAE4,24h,SI6,0.0049546798691153,4
weighted_CPVAE,10,CPVAE4,24h,SI7,0.0056465482339262,4
weighted_CPVAE,10,CPVAE4,24h,SI8,0.0041692871600389,4
weighted_CPVAE,10,CPVAE4,24h,SI9,0.0041156481020152,4
weighted_CPVAE,10,CPVAE4,24h,ce,-0.0019620682578533,4
weighted_CPVAE,10,CPVAE4,24h,co,0.0008874637424014,4
