TensorComp1,TensorComp2,TensorComp3,TensorComp4,TensorComp5,Time
0.21175813159098966,-0.6188923461513849,-0.021860902214657665,-1.1121551971771206,-0.38105652007917523,1h
0.5134117358798489,1.212421485618077,1.234103463004893,-0.11199325844815188,1.6149535907556374,3h
0.628555224094318,-0.01829996889010745,-0.6195737056449361,0.250695921031756,-1.4423768940853459,6h
0.6026666477923484,-0.059491335537011775,-0.2312179384273412,0.2876782583989096,-0.805159953904706,12h
0.1615448827419609,-0.11807672484373254,0.04037226966933644,0.699464611130853,-0.03657002354207477,24h
