TensorComp1,TensorComp2,TensorComp3,TensorComp4,TensorComp5,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
3.57613921952696,2.581330847162181,-1.738400846385508,-0.5254113659052344,-0.9351689651453909,N900_RS16245,cobW,0.48308819300000005,-0.75494,4.2107,3h_SI1,3h,SI1,3h_SI4,3h,SI4,4.9656400000000005
2.14788819941839,3.4570140938658596,-1.2120500362739357,-1.3542000430389263,-1.2320934748689514,N900_RS16255,kup,0.19566618666666669,-1.4853,3.2925,6h_SI2,6h,SI2,3h_SI4,3h,SI4,4.7778
3.237522150103081,2.475371596471344,-0.587251318847118,0.2630802727186195,-0.3869260254468955,N900_RS16260,nifJ,1.428935468333333,-0.15473,4.7175,6h_SI4,6h,SI4,6h_st,6h,st,4.87223
5.008480878404054,3.3886249188447004,-3.5613706088259884,-1.2294474839582825,-2.301322698173367,N900_RS16265,kdpd,0.27659245,-1.3421,3.2312,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.5733
5.374683763621318,3.216563467872482,-2.057811545042939,-1.8521323251789141,-1.7141074478291405,N900_RS16270,kdpE,0.5579111333333334,-0.62043,3.1405,24h_ce,24h,ce,1h_ce,1h,ce,3.76093
-2.3234399667068004,0.04241541189788404,2.612716716545913,-0.07265642903959861,1.1378960372194682,N900_RS16275,tata,-0.03548136366666666,-1.813,5.3506,12h_SI4,12h,SI4,3h_st,3h,st,7.1636
5.152410398440564,3.913328883249683,-3.18278788438644,-0.8960770748641939,-2.1221164709161626,N900_RS16280,deda,1.4849051666666668,0.11019,5.1224,1h_SI6,1h,SI6,3h_SI5,3h,SI5,5.01221
4.383377736763016,3.5893892860098657,-1.9794211745528583,-1.0868378832156447,-1.339365039345306,N900_RS16285,N900_RS16285,0.6993026666666667,-1.1264,4.0597,12h_SI8,12h,SI8,3h_SI2,3h,SI2,5.186100000000001
-2.0800606485428297,1.0526685822024826,-0.030100187464792663,-0.5279404609347437,0.09214550918211492,N900_RS16290,N900_RS16290,0.28817805,-1.0636,3.3057,6h_SI3,6h,SI3,3h_SI5,3h,SI5,4.3693
0.32871032501096503,0.13436925862954305,-0.7630082981660514,0.2759697868391058,-0.37986728110860324,N900_RS16295,N900_RS16295,0.8043542833333334,-2.806,4.3904,12h_SI8,12h,SI8,12h_SI2,12h,SI2,7.1964
5.700311855055508,3.5369205577974796,-2.494484242747343,-1.1864745768084475,-1.519508377286394,N900_RS16300,yceJ_2,1.1525435166666667,-0.27511,4.7883,3h_st,3h,st,3h_SI1,3h,SI1,5.063409999999999
2.5767860598929295,1.4240417256082718,-0.607365290862876,-2.4077254153142382,-0.54762765436142,N900_RS16305,ycei,-1.2561630666666668,-3.946,4.2605,6h_SI6,6h,SI6,3h_SI2,3h,SI2,8.2065
5.0639602385003215,2.1947527539566383,-0.6596560294730225,-0.37811609710298383,-0.7975115696395977,N900_RS16310,focA_2,1.7257819333333337,-0.51131,6.0769,1h_SI8,1h,SI8,3h_SI2,3h,SI2,6.58821
3.772211813163505,3.737479772420703,-2.660086514110081,0.1491439302576483,-1.8228030871466143,N900_RS16315,argP_2,1.3540184666666666,-0.14788,4.7143,1h_SI7,1h,SI7,6h_SI1,6h,SI1,4.8621799999999995
2.3715122995424647,1.1850892932443367,0.7281498604739777,-0.14369738803322965,0.39230488372267397,N900_RS16320,Inner membrane protein YcdZ_BLAST,-0.013156353333333284,-2.3482,6.182,12h_SI8,12h,SI8,3h_SI2,3h,SI2,8.5302
4.683487909493509,3.1319359336221093,-1.328152013028584,-0.1065631204554227,-1.3002328905265155,N900_RS16325,ATP-dependent endonuclease,1.1322736983333335,-0.46993,4.3465,1h_SI5,1h,SI5,3h_st,3h,st,4.8164299999999995
2.1528200310367405,2.152962568210098,-1.029461284789462,-0.22889919809345313,-0.47012245762543,N900_RS16330,bifunctional metallophosphatase/5'-nucleotidase,0.41608813333333333,-1.5387,4.0579,6h_SI3,6h,SI3,12h_st,12h,st,5.5966000000000005
-1.3614974617838997,0.6180229532377198,-0.19398298540982142,-1.5937394056231626,-0.1542973350494921,N900_RS16335,terc,-0.46193062333333335,-2.2663,1.8984,6h_SI3,6h,SI3,3h_SI5,3h,SI5,4.1647
3.828905225064671,3.7883983512388735,-2.7330116125300004,-1.6402733544229426,-2.005983257979606,N900_RS16345,alkylphosphonate utilization protein,1.0216163666666664,-0.55201,4.916,6h_SI2,6h,SI2,6h_SI3,6h,SI3,5.4680100000000005
3.3954204815095315,2.284935540671517,-0.671726859208269,0.1254758609929745,-1.2369813748346832,N900_RS16350,N900_RS16350,0.8716396166666667,-0.9189,5.8887,12h_SI2,12h,SI2,3h_st,3h,st,6.8076
4.830436136384336,2.6330349810427824,-3.901098252556143,-2.8464076905114797,-2.6251497580279515,N900_RS16355,N900_RS16355,-0.4701530666666666,-1.7787,2.4695,3h_SI6,3h,SI6,6h_SI2,6h,SI2,4.2482
3.161303098474141,1.3022940363698836,-1.2788887456000542,-0.307083380155299,-0.4562752980857257,N900_RS16360,fatty acid cis/trans isomerase,0.8629464283333335,-0.61524,4.8039,6h_SI2,6h,SI2,6h_st,6h,st,5.41914
5.8616448847210725,2.881336963182158,-1.5473846018951862,-0.23371015908986378,-1.2455366860388775,N900_RS16370,yhjX,1.2307894166666666,-0.41223,4.0883,1h_SI2,1h,SI2,3h_SI4,3h,SI4,4.50053
5.066892719223972,3.6005296494660297,-3.973775787119973,-1.6919360956769278,-2.814065341493184,N900_RS16375,N900_RS16375,0.362556495,-0.89203,3.8498,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.74183
4.644476224301095,3.548537671864714,-2.7574737617658767,-2.822877756029205,-2.19312443616514,N900_RS16380,sensor domain-containing diguanylate cyclase_4,0.2058518,-1.1011,3.6963,12h_co,12h,co,3h_SI1,3h,SI1,4.7974
