Program,GO_ID,GO_term,Ontology,Overlap,Term_size,Input_size,Fold_enrichment,P_value,Genes,FDR_BH,minus_log10_FDR,log10_Fold_enrichment
Program1,GO:0005886,plasma membrane,CC,25,661,92,1.1580773531539827,0.230216832172067,N900_RS00490/N900_RS00900/N900_RS00905/N900_RS00910/N900_RS00920/N900_RS00930/N900_RS00940/N900_RS02200/N900_RS02395/N900_RS03020/N900_RS03150/N900_RS05150/N900_RS05155/N900_RS05175/N900_RS05180/N900_RS05900/N900_RS08175/N900_RS09420/N900_RS10385/N900_RS11430/N900_RS13430/N900_RS13475/N900_RS13970/N900_RS13985/N900_RS14005,0.30897522212566886,0.5100763468714821,0.06373756882661545
Program1,GO:0032259,methylation,BP,2,32,92,1.9137228260869565,0.2810889137983127,N900_RS02395/N900_RS03585,0.36757781035163967,0.4346507136425832,0.28187903698429334
Program1,GO:0003677,DNA binding,MF,7,172,92,1.246145096056623,0.32926396900606786,N900_RS02880/N900_RS02885/N900_RS04350/N900_RS04815/N900_RS10385/N900_RS16215/N900_RS17515,0.41981156048273655,0.3769456062854613,0.09556861274692603
Program1,GO:0046872,metal ion binding,MF,11,290,92,1.161431784107946,0.34595344198779765,N900_RS00900/N900_RS00905/N900_RS01155/N900_RS01400/N900_RS02225/N900_RS03020/N900_RS03150/N900_RS04090/N900_RS05150/N900_RS05155/N900_RS12950,0.4303323302775044,0.3661960247432171,0.06499370689948704
Program1,GO:0000160,phosphorelay signal transduction system,BP,2,41,92,1.4936373276776247,0.38970136297666813,N900_RS04090/N900_RS04100,0.4732087979002399,0.32494718956395635,0.17424515858446382
Program1,GO:0000976,transcription cis-regulatory region binding,MF,3,69,92,1.3312854442344044,0.3934293556330324,N900_RS02675/N900_RS03905/N900_RS04845,0.46662551482057335,0.33103151791512025,0.12427118362262518
Program1,GO:0016887,ATP hydrolysis activity,MF,5,126,92,1.2150621118012424,0.3943258969227917,N900_RS00900/N900_RS02885/N900_RS04780/N900_RS13425/N900_RS13970,0.45705956234232675,0.340027200562441,0.08459847885867404
Program1,GO:0009055,electron transfer activity,MF,2,44,92,1.391798418972332,0.4244471005515385,N900_RS05150/N900_RS05155,0.48104004729174366,0.31781876646643575,0.14357633881801185
Program1,GO:0030288,outer membrane-bounded periplasmic space,CC,2,54,92,1.1340579710144927,0.5322509701312576,N900_RS02205/N900_RS05055,0.5901043364498725,0.2290711938861138,0.05463525548123075
Program1,GO:0006355,regulation of DNA-templated transcription,BP,5,150,92,1.0206521739130434,0.5485753498999495,N900_RS02675/N900_RS04815/N900_RS04845/N900_RS04860/N900_RS16025,0.5952626137212218,0.22529139304785054,0.008877764920555626
Program1,GO:0005737,cytoplasm,CC,14,433,92,0.9900090370519129,0.5624605467420376,N900_RS03135/N900_RS04090/N900_RS04100/N900_RS04190/N900_RS04305/N900_RS04310/N900_RS06880/N900_RS08745/N900_RS09410/N900_RS09665/N900_RS11670/N900_RS11740/N900_RS12145/N900_RS12950,0.597614330913415,0.22357899659762462,-0.004360841034909302
Program1,GO:0003700,DNA-binding transcription factor activity,MF,4,126,92,0.9720496894409938,0.5969676829733773,N900_RS01455/N900_RS03905/N900_RS04845/N900_RS16025,0.6213337108498417,0.20667508282838454,-0.012311534149382419
Program1,GO:0005524,ATP binding,MF,9,355,92,0.7762706674831598,0.8386940114090151,N900_RS00900/N900_RS02880/N900_RS02885/N900_RS03145/N900_RS04780/N900_RS05270/N900_RS12145/N900_RS13425/N900_RS13970,0.8554678916371954,0.06779628623565193,-0.10998682397555117
Program1,GO:0016020,membrane,CC,5,310,92,0.4938639551192146,0.9802536881526581,N900_RS04505/N900_RS05055/N900_RS13365/N900_RS13375/N900_RS13425,0.9802536881526581,0.008661515014662469,-0.30639266985803576
